time_ms,ax,ay,az,wx,wy,wz
0,0.827,-0.175,-0.567,81.2,46.2,-36.6
23,0.903,0.684,-1.865,253.5,134.6,34.3
43,0.976,0.326,2.225,-458.3,52.7,-33.1
63,1.61,0.59,0.02,-140.3,127.2,127.0
83,1.456,0.218,0.386,-170.7,6.7,192.3
103,1.482,0.207,0.246,-279.0,-2.2,252.7
123,1.678,0.072,0.325,-309.9,-4.8,283.6
144,1.521,0.219,0.198,-296.1,11.1,254.0
164,1.206,0.293,0.266,-308.2,-16.1,235.1
186,1.025,0.248,0.394,-176.2,-6.7,241.1
206,0.8,0.38,0.288,-74.2,8.6,481.9
226,0.609,-0.002,0.178,-120.0,103.1,602.6
246,0.349,0.073,0.048,-144.6,132.2,675.9
266,0.196,-0.157,-0.294,-55.3,106.6,790.4
286,-0.037,0.135,0.022,-3.0,94.0,830.2
306,-0.164,0.044,-0.005,21.1,79.5,692.7
328,-1.078,-0.647,-0.266,-110.3,476.9,-357.9
348,-0.139,-0.192,-0.35,-255.4,481.7,-409.6
368,1.19,-1.443,-0.61,-408.3,392.8,189.3
388,-0.39,-0.948,-1.477,-354.2,308.6,196.4
409,-0.436,-0.183,-1.901,39.8,233.1,-11.9
429,-0.35,-0.429,-1.443,246.3,422.1,-139.8
449,-0.414,-0.655,-1.488,262.6,485.1,-225.6
469,0.008,-1.073,-1.482,230.4,248.1,-203.9
490,0.358,-1.835,-1.259,334.0,182.5,-43.2
510,-0.037,-1.081,-1.111,284.9,88.1,-74.2
530,0.402,-1.402,-0.988,514.4,86.8,-39.4
550,0.261,-0.689,-0.377,564.4,-2.6,-83.7
570,0.113,-0.684,-0.233,614.8,38.7,-155.1
590,0.647,-0.836,-0.145,653.8,38.7,-23.3
610,0.508,-0.502,-0.034,682.5,51.7,356.5
632,0.036,0.121,-0.051,678.3,45.2,404.1
652,-0.042,0.059,-0.316,997.1,-672.7,-251.3
674,0.052,6.815,5.649,846.2,-284.2,-501.6
694,-0.233,0.466,-0.374,1198.1,-156.2,-957.8
714,-0.258,0.46,-0.381,1212.6,-128.7,-949.9
734,-0.266,0.457,-0.382,1224.8,-78.2,-932.4
754,-0.271,0.447,-0.379,1235.3,-49.8,-917.8
777,-0.28,0.434,-0.376,1243.3,-1.1,-910.4
797,0.205,0.0,0.027,-56.7,709.5,-122.2
817,-0.018,-0.01,-0.059,-63.6,707.2,-124.1
837,-0.014,-0.009,-0.063,-72.8,706.3,-119.9
858,3.795,-3.255,-5.602,216.7,-472.0,430.1
878,0.002,0.0,0.02,159.3,-480.9,433.7
898,0.514,-0.078,-0.504,125.6,-147.3,242.1
918,0.018,0.027,-1.106,-188.9,1.5,95.4
938,0.889,-0.402,-1.786,113.1,75.2,49.1
958,-0.267,-0.522,-1.116,-79.8,6.0,77.4
979,0.063,-0.09,-0.795,-38.8,9.5,-1.8
999,0.025,0.049,-0.983,-2.8,2.0,0.2
1019,0.02,-0.021,-0.95,6.4,-9.6,0.9
1039,0.014,-0.002,-0.966,0.7,-1.7,0.2
1059,0.011,-0.021,-0.958,0.5,-2.8,0.0
1082,0.018,-0.01,-0.962,0.9,-3.0,0.0
1102,0.017,-0.003,-0.963,0.7,-2.8,0.0
1123,0.018,-0.008,-0.962,0.5,-2.5,0.2
1143,0.018,-0.013,-0.961,0.9,-2.8,0.2
1163,0.015,-0.012,-0.96,0.6,-2.8,0.2
1183,0.013,-0.014,-0.959,0.5,-2.7,0.2
1203,0.016,-0.009,-0.96,0.6,-2.5,0.1
1223,0.019,-0.009,-0.961,0.7,-2.6,0.1
1243,0.016,-0.008,-0.964,0.7,-2.7,0.3
1263,0.015,-0.012,-0.96,0.7,-2.6,0.1
1285,0.014,-0.016,-0.961,0.6,-2.5,0.0
1307,0.017,-0.011,-0.961,0.5,-2.6,0.2
1331,0.016,-0.008,-0.962,0.6,-2.5,0.2
1351,0.015,-0.006,-0.963,0.8,-2.5,0.2
1373,0.017,-0.013,-0.961,0.8,-2.7,0.1
1393,0.016,-0.013,-0.961,0.6,-2.6,0.0
1414,0.017,-0.011,-0.961,0.6,-2.7,0.0
1434,0.015,-0.008,-0.961,0.7,-2.3,0.3
1454,0.018,-0.01,-0.963,0.7,-2.6,0.2
1475,0.017,-0.012,-0.959,0.7,-2.7,0.1
