time_ms,ax,ay,az,wx,wy,wz
0,-0.204,1.002,0.121,12.3,-102.6,31.7
20,-0.005,0.855,-0.106,22.3,17.5,4.4
40,0.089,1.437,-0.076,-161.2,-56.2,-21.9
60,-0.018,1.469,-0.151,-236.3,-127.6,103.6
80,0.198,1.613,0.195,-7.2,-269.5,183.6
102,-0.136,1.647,0.653,98.9,-268.3,229.8
122,-0.174,1.54,0.667,67.8,-236.5,278.3
142,-0.305,1.3,0.601,13.7,-210.1,284.4
163,-0.07,1.119,0.514,-111.6,-106.8,294.8
183,0.027,0.842,0.424,-191.3,36.6,291.7
203,0.008,0.416,0.393,-90.2,60.6,286.0
223,-0.032,-0.012,0.089,147.2,16.0,308.2
244,-0.005,0.026,0.032,192.8,-22.2,305.8
264,-0.003,0.027,0.031,193.3,-24.3,304.8
284,-0.001,0.027,0.032,193.9,-25.7,304.2
304,5.014,-3.622,-2.084,371.0,268.8,135.1
324,1.307,-0.68,-0.587,264.0,803.2,-723.5
348,6.45,4.681,0.863,-465.6,1233.8,-741.2
368,0.148,1.616,1.885,-293.0,775.3,-777.2
388,-0.2,0.431,0.038,-213.2,765.0,-811.2
408,0.007,0.006,0.019,-197.2,742.5,-755.9
428,0.016,0.002,0.011,-234.0,735.7,-754.6
451,0.022,0.007,0.011,-273.5,723.3,-753.4
471,0.032,0.011,0.009,-304.4,712.4,-750.8
492,0.045,0.012,0.002,-337.8,698.6,-748.5
512,0.055,0.017,0.0,-367.0,683.5,-745.0
534,-1.929,-4.715,-3.473,563.3,-559.7,1023.3
554,-1.602,-1.812,-0.048,363.5,-376.2,812.8
574,-0.213,0.088,-0.102,-124.1,94.9,877.3
594,-2.025,0.827,-1.215,-24.0,-30.5,443.1
615,-0.152,-0.156,-1.196,336.4,289.6,310.5
635,0.042,0.024,-0.246,637.3,550.9,191.9
655,-0.061,0.113,-0.143,640.5,554.1,181.6
675,-0.061,0.108,-0.145,640.9,556.1,167.5
696,-0.063,0.107,-0.144,640.3,558.1,157.7
716,-0.062,0.103,-0.139,638.9,561.6,142.1
739,-0.295,0.017,-0.393,626.4,532.0,252.7
759,-1.61,-1.74,-1.871,-495.4,423.6,169.4
779,-0.42,-1.518,-1.797,-601.7,412.6,-168.2
799,0.405,-1.085,-2.633,-339.5,-280.5,-168.1
819,0.34,-0.337,-1.156,1.8,-308.2,224.6
