time_ms,ax,ay,az,wx,wy,wz
0,-0.327,1.113,1.17,-87.9,34.0,-32.0
21,-0.144,1.045,0.931,-116.6,32.7,-62.2
41,-0.273,1.002,1.192,-10.5,37.9,-103.4
64,-0.112,0.874,0.967,70.3,52.4,-131.3
84,-0.011,0.901,0.93,24.0,32.9,-198.3
104,-0.114,0.828,0.856,30.8,78.0,-243.6
124,-0.103,0.7,0.613,-2.7,78.8,-272.8
146,-0.238,0.385,0.254,-8.1,82.8,-271.8
168,-0.311,0.454,0.228,28.1,104.6,-285.2
188,-0.465,0.442,0.478,148.8,133.7,-314.5
208,-0.558,0.421,0.454,110.6,113.5,-332.7
228,-0.051,0.079,0.031,134.1,240.1,-325.8
248,-0.043,0.016,0.035,130.6,241.3,-326.4
270,-0.043,0.013,0.035,124.9,242.1,-327.0
291,-2.753,-2.454,-0.908,543.9,-199.9,-109.8
311,-1.2,-0.761,-0.002,724.1,-729.5,197.8
331,-1.708,1.455,2.737,62.6,-108.0,233.3
351,-1.721,0.942,1.087,287.4,200.4,239.4
371,-1.036,0.955,0.61,469.5,468.7,232.4
391,-0.394,0.413,-0.43,810.8,787.3,259.0
411,-0.959,0.756,-1.803,957.1,133.9,290.9
431,0.549,0.502,-0.404,1263.6,-82.3,380.3
451,0.098,0.303,-0.305,1248.8,-62.5,395.4
472,0.097,0.301,-0.308,1249.4,-69.4,389.4
492,0.098,0.298,-0.31,1250.1,-76.6,381.9
512,0.095,0.297,-0.31,1250.3,-81.6,376.6
536,0.09,0.297,-0.307,1250.8,-88.1,371.0
556,-4.509,3.668,-2.885,1020.9,-476.8,-268.1
576,-0.355,0.32,-0.406,1014.8,-683.6,-594.0
596,-0.05,0.316,-0.405,1036.4,-669.6,-568.9
616,4.347,-3.902,6.347,-30.3,-393.8,-293.8
636,0.309,0.514,0.624,373.8,2.9,-374.5
656,0.056,0.142,0.074,307.3,110.6,-426.1
676,-0.059,0.044,0.022,300.3,118.5,-427.4
696,-0.056,0.045,0.026,297.4,122.5,-427.3
716,-0.189,0.202,0.052,378.8,214.4,-554.8
736,-0.09,0.067,0.014,384.3,227.5,-564.3
756,-0.785,-0.029,0.966,335.1,37.9,-566.3
776,-1.372,-0.789,1.099,-6.0,-726.6,202.0
796,-0.294,0.21,1.821,251.6,-1616.6,397.7
816,3.0,0.345,2.631,575.2,-1332.1,122.9
837,1.463,1.765,-0.358,690.0,-1146.7,123.4
861,0.796,1.559,-0.353,491.8,-640.9,-293.2
882,-0.363,1.486,-0.743,-50.7,-438.4,-156.5
902,-0.217,0.284,-0.073,-234.2,-544.1,-104.0
922,-0.038,0.036,-0.056,-248.0,-545.8,-109.5
945,-0.037,0.038,-0.057,-248.0,-544.8,-112.8
969,-0.038,0.036,-0.058,-247.8,-543.9,-117.3
989,-0.039,0.04,-0.06,-247.0,-543.4,-120.8
1009,2.506,3.234,-7.744,621.1,-72.2,145.1
1029,-0.81,2.13,-1.221,209.6,-80.7,-38.0
1049,-0.914,1.196,-0.441,-63.2,-119.0,68.0
1069,-0.397,0.901,0.053,-453.6,-229.7,326.6
1090,-0.112,0.313,0.062,-724.0,-325.1,464.1
1110,-0.137,0.125,-0.095,-748.7,-306.6,457.8
1130,-0.132,0.128,-0.099,-755.7,-291.8,451.1
1152,-0.13,0.131,-0.099,-766.2,-277.3,446.0
1174,-0.125,0.132,-0.101,-774.7,-260.6,438.9
1194,4.182,3.26,0.094,-506.7,289.5,455.4
1214,1.116,-0.59,1.097,101.4,499.8,403.0
1234,0.582,-0.456,0.977,245.8,542.3,259.8
1254,-0.581,-0.25,0.905,662.4,178.8,90.7
1274,0.352,0.478,1.319,913.9,-20.4,112.6
1294,0.531,2.051,1.733,357.6,234.4,40.1
1314,-0.358,0.549,0.901,38.9,-165.1,126.4
1334,0.146,0.436,0.892,-234.2,-208.1,44.4
1354,0.139,0.055,0.379,-348.1,-234.3,-72.5
1378,-0.028,0.038,-0.023,-308.2,-300.5,-115.8
1398,0.251,0.169,-0.731,205.9,-255.4,-269.7
1420,1.367,1.302,-1.098,162.2,-31.9,-275.1
1440,0.559,0.934,0.016,-107.4,110.2,-414.4
1460,0.899,2.197,2.16,-245.4,237.7,-447.7
1480,-0.515,1.338,1.529,-517.3,-454.2,-92.2
1500,2.85,-0.848,3.401,-706.6,-16.2,176.4
1521,0.495,-0.492,0.733,-648.6,-124.4,164.2
1541,0.07,-0.324,0.321,-641.6,-123.3,49.2
