time_ms,ax,ay,az,wx,wy,wz
0,-0.968,0.226,-0.218,-403.2,-7.2,-5.9
20,-1.057,0.121,-0.413,-355.3,-11.1,-14.4
40,-1.158,0.119,-0.492,-237.0,-52.2,-80.2
60,-0.966,-1.957,-0.597,443.2,-140.1,25.1
80,-1.936,0.189,0.797,100.5,-376.2,-86.9
100,-1.591,-0.033,0.121,125.0,-823.8,-119.5
120,-1.339,-0.094,0.194,301.8,-919.8,-159.3
141,-0.684,-0.462,0.495,590.9,-657.3,-112.2
161,-0.34,-0.154,0.336,641.9,-295.1,6.7
181,-0.802,0.154,1.119,578.7,-235.9,133.2
202,-0.669,0.772,0.859,488.0,-212.3,85.7
222,-0.118,0.522,0.736,305.0,-206.7,85.1
242,-0.196,0.799,0.771,202.4,-224.9,83.5
265,-0.325,0.922,1.132,73.2,-282.7,62.3
285,-0.417,0.707,0.884,64.6,-366.6,60.7
306,-0.207,0.811,0.711,72.0,-395.2,49.7
329,-0.153,0.861,0.703,43.7,-474.3,19.8
349,0.125,0.319,0.246,99.5,-570.5,250.6
369,-0.14,0.359,0.01,73.9,-603.1,267.8
389,-0.021,-0.006,-0.011,26.1,-581.2,233.0
409,-0.019,-0.006,-0.01,12.0,-580.9,232.0
429,-0.018,-0.008,-0.018,2.3,-580.5,231.0
452,0.582,1.914,-2.835,91.3,-637.7,73.0
472,0.715,0.282,-0.56,-95.1,22.1,-114.6
492,0.633,1.269,-1.163,-205.1,132.5,-33.1
512,0.553,0.934,-0.704,-162.8,182.9,112.6
533,0.729,0.797,-0.703,-80.6,118.7,118.5
553,0.893,0.801,-0.88,-158.4,186.9,78.9
573,0.882,0.785,-0.832,-178.2,268.9,119.2
597,0.799,0.839,-0.658,-142.5,349.1,184.3
617,0.728,0.732,-0.627,-76.5,354.1,222.6
637,0.785,0.625,-0.53,23.0,378.0,228.5
657,0.46,0.689,-0.132,-3.5,336.7,167.7
677,0.091,0.244,0.092,-87.4,338.1,74.5
697,-0.016,0.007,0.016,-94.3,343.4,67.9
717,-0.021,0.006,0.013,-94.5,343.2,69.3
740,-0.029,0.005,0.018,-93.4,343.6,70.7
760,-0.037,0.007,0.032,-91.9,344.7,72.3
780,-0.782,0.744,-1.738,827.2,2172.1,377.8
800,-0.384,0.372,-1.523,808.1,2226.3,343.0
820,-0.376,0.334,-1.498,789.6,2270.7,282.8
842,-0.375,0.299,-1.474,758.5,2289.6,244.0
862,-0.372,0.254,-1.445,717.5,2293.4,188.6
882,-0.372,0.226,-1.425,683.0,2293.4,151.8
902,0.573,-0.788,-0.687,660.5,2293.4,293.8
926,-0.067,0.021,-0.4,-155.2,1356.6,-379.3
946,-0.008,-0.058,-0.299,-206.6,1348.3,-370.5
966,0.005,-0.055,-0.304,-261.6,1340.8,-361.3
987,0.019,-0.053,-0.307,-298.9,1334.7,-352.7
1007,-1.981,-2.033,-4.872,615.0,1415.4,-870.2
1027,-0.42,-0.554,-0.874,781.6,916.5,-628.3
1047,1.248,-1.662,-1.197,861.9,766.2,-267.8
1067,-0.044,-0.023,-0.366,995.5,833.5,-202.3
1087,0.696,-0.751,-0.047,545.3,566.4,-96.4
1109,-0.085,0.052,-0.091,535.5,572.9,-99.5
1129,0.331,-0.306,0.451,494.1,712.8,70.4
1149,0.051,-0.08,1.911,700.0,548.8,160.0
1171,-0.062,0.281,-0.326,1178.1,417.1,144.6
1191,-0.022,0.04,-0.002,356.0,-169.0,-119.4
1211,-0.139,0.149,0.139,346.3,-299.6,-43.6
1233,-0.136,0.532,0.627,124.6,-419.6,-78.9
1253,0.133,0.23,0.289,-160.1,-68.8,-233.8
1273,-0.008,0.611,0.783,-364.4,-37.6,-252.3
1293,-0.066,0.564,0.816,-647.3,-43.1,-215.3
1316,-0.119,-0.175,0.218,-111.5,9.3,-47.5
1336,-0.051,-0.485,1.109,248.9,-20.5,-13.3
1356,0.026,0.392,1.115,-50.3,3.2,-2.8
1376,-0.034,-0.261,0.937,12.4,0.0,1.1
1396,-0.09,0.054,1.053,-8.3,-4.4,0.0
1416,-0.072,0.054,1.058,0.0,-3.1,0.0
1436,-0.065,0.031,1.048,0.7,-2.7,0.1
1460,-0.061,0.021,1.046,0.4,-2.5,0.2
1480,-0.063,0.02,1.048,0.8,-2.6,0.2
1502,-0.065,0.02,1.046,0.7,-2.6,0.2
1522,-0.065,0.02,1.05,0.7,-2.5,0.1
1542,-0.065,0.022,1.045,0.9,-2.6,0.2
1562,-0.063,0.02,1.048,0.7,-2.5,0.1
1583,-0.066,0.019,1.046,0.7,-2.5,0.2
1603,-0.063,0.019,1.047,0.8,-2.5,0.2
1623,-0.062,0.019,1.047,0.6,-2.5,0.1
1643,-0.064,0.021,1.047,0.7,-2.6,0.2
1663,-0.063,0.024,1.043,0.5,-2.5,0.2
1683,-0.064,0.023,1.047,0.7,-2.5,0.1
1703,-0.065,0.022,1.047,0.7,-2.5,0.2
1723,-0.062,0.022,1.045,0.8,-2.7,0.1
1744,-0.064,0.021,1.046,0.7,-2.7,0.1
1764,-0.063,0.02,1.048,0.7,-2.7,0.1
1784,-0.064,0.025,1.046,0.7,-2.5,0.2
1805,-0.062,0.021,1.048,0.7,-2.6,0.1
