time_ms,ax,ay,az,wx,wy,wz
0,0.036,1.324,-0.057,158.4,-369.2,-143.9
20,-0.149,1.614,0.155,89.3,-360.6,-162.8
40,-0.258,1.549,-0.392,43.1,-368.9,-230.3
60,0.207,1.364,-0.469,36.5,-370.3,-230.2
80,-0.054,1.349,-0.285,31.7,-298.8,-261.1
100,-0.361,1.595,-0.267,34.1,-224.4,-299.4
120,-0.329,1.494,-0.215,-2.5,-237.2,-346.4
142,-0.039,1.268,-0.183,-82.8,-235.4,-368.2
162,0.016,1.135,-0.214,-178.5,-215.3,-348.8
182,0.102,0.535,-0.461,-158.9,-22.8,-461.5
203,-0.051,0.134,-0.345,140.2,174.0,-577.2
223,-0.321,0.223,0.064,320.3,162.7,-542.2
243,-0.072,0.335,0.667,267.6,-165.9,-420.1
263,0.067,0.089,1.02,-363.3,-251.3,-271.0
283,0.179,-1.496,2.212,-819.2,320.4,118.1
303,-1.3,-1.062,0.458,-817.9,510.5,0.4
325,-0.884,-1.227,-1.44,-633.8,-51.0,202.4
345,-1.062,-0.535,-0.92,-562.3,-406.9,414.9
365,-2.606,1.03,1.016,-26.3,-45.7,469.5
385,-0.809,0.61,0.554,238.0,16.1,614.6
405,-0.041,0.469,0.035,233.1,90.5,838.6
425,0.283,0.862,-0.074,73.8,244.3,1092.2
445,-0.013,0.453,0.087,267.0,187.5,1088.0
469,0.002,0.269,-0.027,301.7,181.0,1081.7
489,0.022,0.239,-0.009,335.5,120.7,1031.0
512,0.03,0.23,-0.011,350.9,102.0,1022.4
532,0.838,0.201,-2.573,-801.2,-451.2,-861.1
552,0.74,0.839,-0.637,-692.4,27.7,-108.6
574,1.285,0.587,-0.35,-777.2,304.1,223.3
594,4.012,-1.044,1.525,121.0,346.3,-215.7
615,1.257,0.401,1.156,46.5,-227.5,-267.3
635,1.253,0.858,-0.007,-96.8,-333.6,49.0
655,0.516,0.227,0.2,-121.3,-366.1,132.8
678,-0.003,0.183,-0.042,-125.6,-402.6,43.7
699,-0.219,0.138,0.181,-183.8,-251.3,-274.6
719,-0.173,1.584,0.681,-621.7,0.3,-480.4
739,-1.867,3.342,-0.809,-934.2,-0.8,-469.4
760,-0.138,1.262,0.92,-773.6,-12.3,7.1
783,0.447,1.134,1.476,-761.4,-32.4,258.4
803,1.141,-0.67,0.802,-119.2,-606.6,-15.7
823,0.547,-0.164,0.183,129.2,-1053.9,-211.4
843,-0.005,0.091,-0.384,216.4,-1212.5,-263.6
863,2.767,0.822,-1.269,-113.9,-1057.7,-261.6
887,-0.079,0.132,-0.381,-283.0,-1177.5,-344.6
907,1.255,0.697,-1.04,-260.9,-699.6,133.0
927,-0.001,0.013,-0.039,-251.3,-588.8,235.6
947,-0.063,0.01,-0.031,-266.4,-584.0,229.2
967,-0.062,0.056,0.012,-298.9,-564.2,261.1
987,2.978,2.06,-0.407,850.2,-178.6,480.2
1007,-0.017,0.821,-0.973,695.5,-523.6,-65.7
1027,-0.447,2.299,-2.231,1014.0,-70.0,-334.7
1047,-1.489,0.901,-2.033,996.8,-255.5,-140.2
1067,-0.865,0.4,-0.784,575.8,-392.4,138.8
1090,-0.693,0.001,-0.476,359.9,-566.9,279.7
1114,-0.196,-0.252,0.152,320.3,-511.3,74.2
1134,0.003,0.015,-0.054,311.5,-542.5,19.8
1154,0.001,0.013,-0.055,309.2,-543.4,24.8
1174,2.568,0.588,0.303,58.7,-260.6,-484.3
1194,-1.154,-2.82,0.182,-40.3,-96.8,-126.9
1214,-1.439,-1.634,0.617,-133.8,451.0,275.2
1236,-0.581,-0.129,-0.043,-266.0,785.3,798.3
1260,-0.092,0.42,-0.378,-248.0,893.9,1088.5
1280,-3.035,5.864,-4.424,-999.7,465.9,1148.9
1300,0.354,0.278,-0.935,-919.1,230.5,1022.9
1322,-0.237,0.371,-0.292,-629.0,137.5,1068.0
1342,-0.17,0.307,-0.109,-600.2,146.8,1078.4
1365,-0.165,0.311,-0.11,-575.2,159.5,1087.2
1385,-0.157,0.309,-1.314,-594.3,9.2,659.4
1406,2.598,0.85,-0.496,226.8,197.0,-464.7
1427,-0.026,-0.006,-0.02,18.7,613.7,-183.4
1447,4.255,-1.138,5.65,41.5,920.9,-4.4
1467,0.363,-0.029,0.317,-215.6,924.9,213.0
1487,-3.755,-0.043,1.345,-706.2,481.3,-173.8
1507,-0.217,0.015,0.245,-755.0,368.9,-249.5
1529,-0.105,0.04,0.131,-722.0,49.0,-309.8
1549,-0.063,-0.346,0.575,-427.0,-193.0,-216.5
1570,1.115,-0.765,0.88,37.6,136.2,-355.3
