time_ms,ax,ay,az,wx,wy,wz
0,0.067,0.875,-0.059,-70.6,220.0,238.4
22,1.631,1.085,0.156,-204.1,462.9,113.0
42,-0.185,1.565,-0.052,50.4,-11.9,81.2
62,-0.066,1.757,0.354,154.6,-26.6,-99.3
82,0.127,1.417,0.65,207.8,-122.2,-241.6
102,0.267,1.392,0.517,207.2,-16.2,-212.8
122,0.084,1.275,0.491,249.6,76.1,-234.9
142,-0.038,1.055,0.313,274.9,140.0,-223.3
162,-0.148,0.921,0.133,315.5,146.5,-214.0
182,-0.111,0.827,-0.055,364.4,126.9,-152.4
202,-0.083,0.925,-0.181,480.3,52.8,-118.7
222,-0.017,0.683,-0.03,431.9,7.7,-47.6
242,-0.005,0.428,-0.086,362.2,43.5,76.2
262,0.008,0.299,-0.178,346.0,69.5,159.6
283,-0.317,0.096,-0.237,368.6,94.7,216.7
303,-0.34,-0.286,-0.318,377.3,159.9,169.7
326,-0.626,-0.549,-1.67,82.6,407.4,65.1
348,-0.185,-0.967,-1.487,-267.4,575.1,-116.0
368,1.367,-0.342,-2.221,-602.9,913.0,241.0
391,1.741,1.427,-2.149,-526.9,970.3,628.5
412,1.037,0.989,0.087,-86.4,527.1,773.4
432,0.444,0.471,-0.081,-210.5,597.1,908.1
452,0.041,0.197,-0.18,-174.3,634.4,718.1
472,-0.043,0.168,-0.155,-132.7,627.2,723.1
493,-2.184,-2.134,-2.463,113.1,429.1,737.3
517,-0.411,-0.658,-0.389,334.6,479.5,319.3
540,-0.729,-0.983,-0.376,823.4,344.8,-172.4
560,-0.709,-4.102,4.524,495.9,-238.8,-181.8
580,0.661,-0.237,5.115,292.1,156.8,-72.7
600,0.822,0.764,1.007,-162.0,285.2,-61.2
622,-0.094,0.0,0.945,-298.0,481.5,-58.5
643,-0.302,-0.284,0.326,-174.9,352.0,-28.8
663,-0.037,0.002,0.009,-258.5,353.4,-107.2
683,-0.001,0.005,0.003,-261.1,352.3,-105.4
703,-0.014,-0.004,0.035,-264.7,343.6,-135.4
725,-0.808,-2.283,-0.981,189.2,152.6,-1043.9
745,1.251,-1.472,0.402,495.7,149.1,-621.8
766,0.116,-0.24,1.047,646.6,302.1,-617.1
786,-2.013,2.228,2.498,-161.1,1137.0,-66.6
806,0.026,0.014,-0.247,-392.2,1064.4,-47.5
828,-3.597,-0.005,-1.999,-1.3,2077.2,-669.6
849,-0.111,-0.177,-0.729,-57.5,2117.7,-692.1
869,0.086,-0.409,-1.324,-65.3,2076.1,-621.3
889,-0.079,-0.188,-0.791,-77.4,2049.0,-610.3
909,-0.837,-1.218,1.475,-232.6,-88.7,-54.2
930,-0.001,0.065,-0.165,19.1,-601.9,-390.8
950,0.229,-0.449,-0.841,-359.9,-702.7,-43.0
971,2.237,-2.135,-2.269,-276.3,-924.0,277.8
991,-0.301,0.154,-0.427,-493.9,-1215.2,58.6
1011,0.479,2.086,-1.876,47.2,-1205.8,-228.2
1031,0.752,0.132,-1.04,61.8,-672.0,-75.3
1051,-0.245,0.316,-0.809,233.9,-222.1,122.0
1071,-0.084,-0.015,-0.249,323.8,-109.2,100.6
1091,-0.355,-0.18,-0.063,323.1,-96.2,29.7
1111,-0.999,-0.715,-0.092,505.8,-361.9,-24.8
1135,-1.748,-1.482,1.601,377.0,-572.6,-290.5
1155,-0.173,-1.074,0.946,-33.6,-360.7,87.5
1175,-0.268,-0.294,0.348,-323.8,-180.1,507.7
1199,-4.905,-0.853,-1.398,-142.5,982.8,745.2
1219,0.015,0.777,-1.071,170.5,1467.4,472.9
1239,2.204,0.474,-1.218,977.3,934.2,63.8
1259,0.038,0.097,-0.649,1100.7,944.3,178.0
1281,-0.174,0.282,-0.483,1111.5,954.3,148.9
1301,-3.022,-2.374,2.098,531.5,839.3,-304.7
1321,-0.188,-0.041,-0.087,186.6,939.0,-401.2
1341,-0.076,-0.06,-0.105,163.5,941.0,-417.8
1361,1.23,-3.625,-2.906,-381.7,225.8,-811.7
1381,0.564,-0.488,2.397,136.0,150.0,-511.6
1401,0.502,0.212,0.274,136.0,146.0,-162.3
1421,0.752,0.8,0.366,-71.3,344.8,-185.6
1441,1.114,0.543,1.48,-788.1,1305.7,-91.4
1461,-0.458,0.805,-0.041,-1429.5,973.1,-238.8
1481,0.288,0.359,-0.688,-1536.1,965.0,-225.0
1501,0.552,-1.507,-2.113,-1720.8,608.9,84.4
1521,1.279,-0.591,-1.723,-102.9,419.2,-136.0
1541,-0.012,-0.007,-0.041,-47.9,618.8,-57.1
1561,2.511,-3.397,0.734,280.6,638.0,0.6
1581,0.685,-0.067,0.307,54.4,439.5,426.8
1601,-3.639,-3.038,-0.25,-245.4,170.2,446.3
1621,-0.63,-0.753,-0.932,-246.3,213.2,-237.0
1641,-0.176,-1.044,-0.331,-310.8,211.2,-482.0
1661,0.976,-1.544,-0.255,-384.3,263.4,-181.9
1683,0.49,-0.613,-0.08,-93.1,-50.4,-42.1
1703,0.319,-0.328,0.05,-211.8,-80.5,181.6
1723,0.267,-0.363,-0.021,-309.8,-146.2,312.8
1743,0.349,-0.544,-0.164,-327.8,-152.6,441.7
1767,0.492,-0.838,-0.521,-229.5,64.9,608.0
1788,0.049,-1.142,-0.47,90.6,66.2,841.8
1808,-0.981,-1.516,-0.047,270.1,117.0,461.5
1828,-1.048,-1.83,1.118,323.5,58.0,465.5
1848,-0.584,-1.185,1.448,277.2,124.3,398.8
1872,-1.024,-0.732,1.611,102.9,236.0,398.0
1892,-1.203,-0.085,1.026,-148.0,364.0,-27.7
1912,-0.804,0.061,0.407,-181.9,575.3,-66.0
1934,-0.004,0.002,-0.061,-183.4,630.7,-59.9
1954,-0.001,0.011,-0.062,-188.5,627.4,-55.5
1974,0.0,0.012,-0.067,-193.9,625.9,-52.6
1994,0.005,0.015,-0.07,-199.4,623.7,-48.0
2014,4.285,-0.186,-6.491,-571.6,468.7,14.9
2034,0.026,0.08,-0.11,-652.8,474.5,22.5
2054,0.03,0.082,-0.111,-642.8,472.2,21.0
2074,0.028,0.084,-0.112,-641.8,471.1,34.3
2094,0.027,0.085,-0.109,-640.7,470.5,48.0
2118,0.388,0.479,0.285,-737.5,352.9,-1141.2
2138,0.168,0.256,-0.016,-758.8,313.6,-1148.2
2160,0.164,0.266,-0.02,-764.2,285.8,-1151.5
2180,0.204,0.63,-0.425,-1350.0,-334.7,-1151.4
2200,-0.296,0.198,-0.158,-638.9,-519.0,-578.6
