time_ms,ax,ay,az,wx,wy,wz
0,-2.444,2.494,-2.151,-14.8,18.0,-220.9
20,0.165,0.223,-0.872,28.4,-16.2,-565.8
40,-0.04,0.496,-0.975,14.7,17.6,-94.4
60,0.08,0.343,-1.328,88.4,0.0,518.9
83,0.08,-1.139,-1.754,145.3,-140.9,-67.0
103,0.399,0.079,-1.553,191.8,12.9,-122.5
123,0.192,-0.054,-1.27,130.9,-252.0,101.5
143,0.279,-0.285,-1.247,235.6,-296.4,115.9
166,0.258,-0.459,-1.591,282.3,-314.3,47.4
186,0.395,-0.294,-1.668,372.6,-360.4,49.1
206,0.306,-0.345,-1.526,468.9,-330.3,160.6
226,0.279,-0.02,-1.252,514.4,-398.1,272.3
246,0.321,0.104,-0.899,560.7,-393.1,148.8
267,0.268,0.158,-0.371,749.2,-399.9,-48.7
287,0.019,0.184,-0.137,773.0,-437.9,-146.4
308,0.009,0.121,-0.158,777.4,-433.0,-136.5
328,0.01,0.123,-0.152,781.5,-429.1,-110.3
348,-1.249,4.142,2.456,591.2,-165.2,887.1
368,0.498,2.337,1.978,398.5,-91.9,163.3
388,-0.606,1.327,1.426,-154.0,-425.8,-179.6
408,-0.518,1.556,2.127,-538.6,-294.7,37.1
429,0.153,-1.119,1.96,-587.3,23.0,-2.1
449,-0.686,-1.068,1.198,-402.2,75.3,-58.4
471,-0.891,-0.777,0.769,-456.8,76.5,-165.6
491,-0.348,-0.208,0.088,-636.7,278.2,-249.2
513,0.05,0.078,-0.091,-717.0,357.2,-220.0
533,0.041,-0.085,-0.201,-712.7,386.8,-297.1
553,0.068,0.072,-0.081,-692.7,394.3,-306.3
573,0.778,-1.941,-0.456,-263.7,535.5,364.5
593,0.32,-0.573,-0.465,456.6,570.3,780.7
613,1.091,-1.575,1.949,149.0,394.3,1375.7
633,-2.672,-0.81,-1.356,-352.1,131.6,1277.1
654,-0.335,0.129,-0.861,-577.3,462.2,1112.8
676,0.216,-0.13,-1.159,-698.2,732.2,585.4
