time_ms,ax,ay,az,wx,wy,wz
0,0.322,-0.153,-0.662,-58.4,-137.0,-30.1
20,-1.705,-0.151,-1.382,-20.5,-152.4,258.4
40,-0.292,-0.016,-1.578,-63.7,-72.3,105.2
63,-0.119,-0.074,-1.453,-153.5,26.4,80.3
83,-0.251,-0.066,-1.341,-185.5,73.7,122.9
106,-0.36,-0.026,-1.405,-249.4,84.9,112.2
126,-0.41,-0.217,-1.349,-260.9,69.7,131.7
146,-0.308,0.001,-1.248,-305.4,119.2,118.9
166,-0.361,0.106,-1.204,-358.9,166.8,131.8
186,-0.622,0.049,-1.121,-428.7,161.4,90.2
206,-0.639,-0.138,-0.92,-482.7,105.0,33.8
226,0.201,0.061,-0.38,-733.8,103.6,182.7
246,-0.008,-0.242,-0.356,-668.7,90.0,229.5
266,0.333,0.022,-0.177,-556.9,164.9,307.5
286,0.549,-0.062,0.172,-446.7,262.5,168.5
310,0.807,-0.226,0.698,-306.2,355.3,-88.1
330,0.216,-0.136,0.876,11.7,172.5,-292.2
350,1.18,1.231,2.107,121.3,320.8,-256.7
370,1.032,0.789,1.125,266.0,611.4,-324.0
394,-1.698,2.094,1.677,345.5,187.1,96.2
414,-0.197,0.82,0.23,827.5,-107.1,-45.5
434,1.508,1.908,-1.374,346.6,-274.6,-585.6
454,-0.263,0.569,-0.875,509.0,-217.8,-748.3
474,-0.447,0.456,-0.142,353.3,-172.5,-585.7
494,-0.067,0.15,-0.024,341.2,-170.9,-558.2
514,-0.061,0.098,-0.022,348.9,-167.1,-553.6
534,-0.064,0.098,0.447,370.3,-158.6,-518.7
556,-1.367,-0.089,1.481,-11.5,-68.3,443.5
576,-0.57,0.321,0.172,217.2,374.3,405.3
596,-0.406,0.237,-0.38,485.1,710.5,296.5
620,-1.894,1.715,-6.671,18.4,1433.7,452.8
640,0.504,-0.756,-1.868,-256.4,100.3,112.7
660,0.306,-0.085,-0.686,-168.0,-293.2,10.6
683,0.015,-0.066,-0.157,-74.7,-352.6,66.2
703,-0.158,0.395,0.122,-250.6,-370.6,-161.4
723,-0.352,0.933,-0.038,-371.0,-434.4,-116.2
744,-1.656,0.641,0.892,-396.1,-414.3,287.7
764,-0.839,0.288,0.533,127.7,-169.4,431.9
786,-0.466,2.885,0.025,47.0,178.2,460.7
806,-0.171,1.013,-1.546,554.2,-198.5,-283.2
826,-0.695,0.398,-1.527,911.4,-583.6,-495.7
846,-2.826,-1.079,-2.686,765.1,-143.5,-445.4
866,-0.429,-0.039,-0.526,784.9,-229.0,-436.3
886,-0.149,0.118,-0.216,716.2,-240.1,-366.8
906,-0.055,0.139,-0.104,685.7,-236.3,-313.8
926,-0.042,0.114,-0.105,689.4,-230.4,-303.5
946,-0.434,-0.209,0.323,383.3,360.9,196.7
966,-0.125,0.071,-0.051,102.3,662.9,361.0
986,-0.163,0.072,-2.47,-314.3,703.2,0.7
1006,-0.951,-0.232,-0.458,128.3,408.1,-393.0
1026,-1.911,-2.265,-1.718,644.7,164.1,-778.1
1046,2.264,-4.069,0.695,847.1,134.7,41.3
1069,0.142,-0.038,0.025,667.4,286.3,231.7
1089,-0.02,0.104,-0.069,659.3,288.6,233.8
1109,-0.157,-0.032,0.07,625.7,385.6,263.0
1129,-0.071,0.051,-0.052,399.0,521.0,190.6
1150,-0.047,0.061,-0.079,400.6,521.0,185.3
1170,-0.332,-4.518,-2.072,262.7,642.3,-310.1
1191,-0.643,-0.519,-0.273,529.0,283.5,-344.8
1211,-1.452,-1.223,0.049,915.1,-246.4,-495.8
1233,-1.415,-0.81,0.476,909.3,-232.6,-240.2
1253,-0.714,-0.304,0.517,1018.2,-139.7,180.5
1273,-1.024,0.959,0.426,523.1,-291.1,49.2
1295,0.243,0.572,0.799,279.1,-263.4,18.2
1315,0.397,0.127,0.263,-23.8,-360.1,365.3
1336,-0.051,-0.03,0.089,-101.2,-439.8,349.5
1356,1.442,-1.198,0.975,67.9,-121.0,94.6
1376,0.988,-1.044,1.041,166.8,-27.3,88.8
1396,0.844,0.474,1.417,586.6,455.4,-232.2
1417,0.025,1.256,0.924,627.9,997.4,-867.5
1437,-8.337,7.067,-0.952,-27.6,675.9,-1338.6
1459,-1.39,0.004,-0.263,193.7,611.6,-1847.7
1481,-0.774,-0.46,0.677,-116.6,731.9,-1899.3
1501,0.245,-0.01,0.895,-416.8,487.5,-1440.0
1524,0.192,0.008,0.037,-515.8,476.4,-986.3
1544,0.105,0.126,0.03,-538.9,450.7,-985.8
1566,1.248,-0.86,1.01,-461.6,730.5,-781.2
1590,-0.269,-0.351,0.299,-62.8,169.8,-461.2
1613,0.043,-0.006,0.12,-95.9,121.4,-498.4
1633,1.242,0.82,-0.387,416.1,-1111.2,566.5
1656,0.806,0.525,-0.432,83.9,-789.7,287.0
1676,0.724,0.658,-2.995,191.5,-520.1,-28.7
1696,0.194,0.404,-0.951,314.2,-78.3,81.6
1716,-0.415,-0.326,-0.397,282.2,110.3,-24.2
1740,-0.031,0.021,0.009,347.2,144.1,-128.4
1760,2.887,-2.626,2.492,-72.1,205.5,504.1
1780,0.523,-0.488,0.544,-160.2,-124.6,236.0
1801,0.258,-0.667,-0.044,-299.6,-398.5,283.3
1821,0.037,-0.187,-0.615,-899.4,-45.6,-26.1
1841,0.08,2.601,-1.547,-604.3,7.9,200.2
1863,0.67,1.121,-1.464,-576.1,187.1,384.2
1883,0.277,0.256,-0.588,-374.8,235.1,499.3
1903,0.785,0.391,-0.523,-288.3,338.8,213.2
1923,0.302,-0.268,-0.509,-167.9,201.0,74.4
1944,0.223,-0.477,-0.699,-51.5,-60.0,21.1
1964,0.507,-0.528,-0.885,145.8,-425.8,165.7
1986,-0.002,-1.676,-1.799,-210.0,-283.7,165.6
2006,-0.387,-0.674,-1.237,-163.3,-110.8,-115.2
2030,0.019,-0.529,-1.034,-283.5,313.8,-174.6
2051,0.291,-0.089,-1.123,-514.0,601.4,-223.7
2073,0.526,0.404,-0.766,-473.6,488.3,-287.1
2093,0.394,0.395,-0.575,-462.5,529.4,-231.9
2113,0.443,0.642,-0.542,-466.0,564.2,-118.7
2136,0.057,0.286,-0.143,-628.9,577.4,-145.7
2156,0.054,0.061,-0.106,-638.1,571.2,-140.0
2176,0.051,0.065,-0.106,-644.7,566.5,-128.4
2196,0.046,0.06,-0.107,-648.2,563.5,-119.2
2216,-7.767,-2.606,8.22,-1693.2,9.7,182.5
2236,-0.13,0.408,-0.491,-1462.9,6.0,317.6
2256,-0.115,0.407,-0.49,-1460.4,32.3,317.9
2276,-0.11,0.407,-0.49,-1457.6,60.7,319.7
2296,-0.105,0.408,-0.491,-1453.7,85.5,322.2
2316,-0.099,0.411,-0.492,-1450.7,113.1,327.5
2336,-8.359,0.946,0.458,-426.7,405.8,-477.6
2356,0.052,0.032,0.005,-432.6,395.4,-475.1
2376,0.042,0.04,0.0,-439.2,387.6,-473.4
2396,0.043,0.043,-0.005,-450.1,379.2,-470.4
2417,-1.925,2.348,-2.342,-263.2,657.1,-327.9
2437,0.014,-0.003,-0.043,-291.5,499.1,-407.3
2457,0.341,1.229,-0.694,86.4,-0.7,-361.9
2477,-0.291,0.579,-0.528,-89.4,99.5,-286.8
2497,-0.244,0.45,-0.739,-13.7,253.5,-115.0
2517,0.035,0.601,-0.597,260.9,59.4,-23.4
2541,-0.011,0.518,-0.848,356.0,-46.3,-5.2
2562,-0.05,0.321,-0.8,551.8,17.9,37.2
2582,0.03,0.146,-1.342,815.9,28.9,-0.9
2604,-0.027,-0.101,-0.494,252.5,13.7,-5.2
2624,0.002,-0.238,-0.697,-93.3,15.2,-7.7
2644,0.106,-0.318,-0.607,-295.5,-7.1,16.8
2665,-0.01,0.129,-0.863,-135.6,-31.9,-10.9
2685,-0.07,0.11,-0.998,172.2,20.0,-17.3
2705,0.006,-0.109,-0.816,48.7,0.2,-2.3
2725,0.02,0.01,-1.061,-28.0,-9.7,0.1
2745,0.015,-0.018,-0.969,19.2,0.9,0.3
2765,0.011,0.0,-0.974,2.9,-2.3,0.2
2787,0.008,-0.014,-0.965,-0.5,-2.7,0.1
2811,0.01,-0.013,-0.964,0.7,-2.5,0.2
2831,0.012,-0.013,-0.96,0.7,-2.6,0.2
2853,0.011,-0.012,-0.965,0.8,-2.4,0.2
2874,0.011,-0.014,-0.962,0.7,-2.4,0.2
2895,0.012,-0.014,-0.961,0.8,-2.5,0.2
2915,0.011,-0.016,-0.963,0.6,-2.6,0.2
2936,0.014,-0.012,-0.964,0.7,-2.5,0.2
2956,0.011,-0.014,-0.963,0.7,-2.5,0.1
2976,0.013,-0.013,-0.966,0.7,-2.6,0.2
2996,0.014,-0.014,-0.963,0.7,-2.6,0.2
3016,0.013,-0.013,-0.964,0.7,-2.6,0.2
3036,0.012,-0.014,-0.965,0.7,-2.6,0.2
3056,0.011,-0.012,-0.963,0.8,-2.5,0.2
3080,0.012,-0.015,-0.963,0.8,-2.5,0.2
3100,0.013,-0.014,-0.963,0.7,-2.5,0.2
3120,0.012,-0.012,-0.959,0.7,-2.5,0.2
3143,0.012,-0.014,-0.963,0.7,-2.6,0.1
3163,0.012,-0.014,-0.964,0.7,-2.6,0.1
3183,0.011,-0.014,-0.962,0.7,-2.6,0.1
3203,0.01,-0.012,-0.962,0.7,-2.6,0.2
