time_ms,ax,ay,az,wx,wy,wz
0,0.014,-0.275,0.7,66.7,26.3,28.9
22,0.183,-0.468,1.113,74.4,-23.6,55.1
42,0.32,0.495,1.211,1.4,9.8,651.2
62,-0.054,0.202,1.238,71.3,94.8,456.0
82,-0.378,0.389,1.585,11.8,-51.8,307.3
102,-0.16,-0.034,1.541,-35.4,-8.2,262.2
122,-0.331,-0.037,1.777,-45.8,-32.9,85.7
142,-0.059,0.331,1.138,-66.1,-103.3,-124.1
162,0.015,0.316,0.868,-74.4,50.7,-89.6
185,-0.365,0.264,0.882,-86.2,98.5,-91.9
205,-0.398,0.204,0.79,-83.8,62.0,-108.9
225,-0.401,0.027,0.844,-86.5,43.6,-95.2
249,-0.334,-0.239,1.146,-139.8,-85.7,-110.3
269,-0.328,-0.276,1.309,-250.2,-227.7,-93.0
290,-0.347,0.107,1.211,-286.9,-315.3,-124.4
310,-0.153,0.132,0.988,-289.3,-470.2,-128.9
330,0.031,0.028,0.794,-298.3,-526.9,-78.6
353,0.111,-0.499,0.278,-273.0,-462.8,-177.8
373,0.569,-0.366,0.55,-288.3,-363.9,-85.4
394,0.464,-0.533,0.25,-396.9,-371.7,-52.0
415,0.438,-0.361,-0.412,-469.4,-429.1,-71.5
436,0.187,-0.299,-0.371,-507.5,-515.4,92.2
457,0.211,-0.164,-0.73,-618.8,-692.3,221.6
477,0.63,-0.208,-1.721,-470.8,-906.8,337.6
497,-0.164,-0.035,-1.813,438.4,42.0,95.3
517,0.108,-0.301,-0.87,708.6,73.0,237.0
537,1.006,-0.166,-0.329,972.5,267.9,474.6
557,1.242,-0.824,-0.562,1168.7,313.0,829.0
577,0.778,-0.603,0.425,813.1,673.6,1229.6
597,-0.161,0.084,-0.037,741.3,535.0,777.3
617,-0.626,0.643,0.12,533.5,406.9,978.0
637,-1.15,0.609,-0.205,392.5,468.5,372.1
657,-0.935,0.11,-0.421,427.2,256.0,29.3
677,-1.481,-0.063,-1.25,291.6,116.8,-262.7
699,-1.608,-0.54,-0.378,48.0,-364.0,16.5
719,-2.288,0.708,0.0,-355.2,-1181.2,-293.1
740,-2.703,0.709,0.946,-569.2,-1028.2,-453.6
760,0.451,-0.273,1.914,-159.9,-887.4,-99.9
781,0.517,0.034,0.5,108.2,-655.8,-196.2
801,-0.002,0.039,-0.051,191.5,-518.7,-208.2
821,-0.015,0.037,-0.05,196.0,-518.1,-204.1
841,-0.014,0.038,-0.047,200.9,-517.7,-198.3
861,-0.011,0.036,-0.046,204.1,-517.5,-193.6
883,-0.01,0.038,-0.047,209.3,-517.2,-188.9
903,-0.009,0.037,-0.047,214.5,-516.8,-182.6
923,-0.684,-0.777,0.909,371.9,-1309.0,-787.8
943,3.643,1.778,2.817,582.6,-1740.5,-704.2
963,1.81,3.456,-3.258,-102.6,-951.5,-1438.3
983,-0.143,0.822,-0.865,10.2,-857.7,-1339.7
1005,-4.108,1.748,0.297,-59.5,-1244.4,-995.8
1025,-0.569,-0.297,-0.586,166.3,-1559.3,-408.2
1045,-0.038,0.159,-0.638,173.1,-1546.3,-369.6
1065,-0.034,0.149,-0.636,186.2,-1547.9,-349.7
1088,-0.028,0.142,-0.629,202.3,-1544.2,-329.6
1108,-0.023,0.137,-0.627,211.7,-1546.0,-299.7
1132,-0.458,1.56,0.19,-717.2,-776.0,1713.1
1152,1.881,1.338,1.085,-549.2,168.9,1263.2
1172,3.275,-4.192,0.513,223.8,110.9,1538.2
1192,0.488,-1.992,0.168,570.2,-8.0,1305.8
1212,-0.393,-0.756,0.031,965.3,-309.8,420.7
1232,-1.132,-0.21,1.775,567.7,-384.4,31.0
1252,-0.153,-0.193,0.487,81.0,-288.6,-266.4
1275,0.0,-0.04,0.136,-267.6,-244.6,-247.7
1295,-0.015,0.042,-0.003,-309.9,-241.7,-230.1
1317,-0.013,0.042,-0.001,-306.3,-242.8,-232.6
1339,-0.011,0.043,-0.013,-302.0,-245.0,-236.2
1359,3.236,1.125,-0.402,-249.0,426.3,615.0
1379,1.487,-0.49,1.472,-224.2,568.8,408.5
1399,0.801,-0.49,0.633,-374.2,719.2,859.0
1419,-6.825,-9.261,-0.889,363.2,128.4,634.2
