time_ms,ax,ay,az,wx,wy,wz
0,-0.6,0.183,-1.784,295.1,-59.7,-81.0
21,0.14,0.006,-1.727,313.2,-145.7,6.4
42,0.186,-0.142,-1.779,287.7,-196.4,38.2
62,0.302,-0.246,-1.888,319.0,-178.7,82.1
84,0.259,-0.028,-1.637,307.3,-163.3,95.3
105,0.403,0.465,-1.266,315.7,-46.6,164.5
125,0.162,-0.026,-1.128,344.9,-7.0,127.4
145,-0.125,0.084,-1.119,381.9,-137.2,243.6
165,-0.036,0.065,-0.969,397.6,-222.3,300.1
185,-0.053,0.234,-0.511,484.2,-309.1,295.8
205,-0.145,0.01,-0.247,507.7,-384.7,260.3
225,0.036,0.038,-0.032,515.0,-405.7,240.0
247,0.03,0.097,0.04,507.2,-412.2,246.1
267,0.171,2.173,2.958,-237.6,662.2,-100.3
289,-1.893,-0.586,0.68,-286.6,445.8,-429.8
309,-0.615,-0.754,0.806,100.4,491.5,-248.9
330,-1.251,-0.868,0.509,50.4,741.7,182.4
351,-1.657,-0.268,0.097,13.7,585.3,207.9
371,-1.78,-0.139,0.13,13.5,547.4,55.1
391,-2.069,-0.172,0.236,-38.4,573.8,-94.3
415,-2.075,-0.242,-0.272,-31.4,416.6,-301.8
435,-2.001,-0.141,-0.514,-96.7,133.5,-376.3
455,-1.334,-0.447,-0.597,-91.4,110.2,-317.9
476,-0.698,-0.403,-0.625,-130.0,122.9,-206.5
496,-0.466,-0.19,-0.459,-265.9,210.5,-84.3
517,-0.031,0.016,-0.006,-335.0,229.6,-42.2
538,0.915,-0.151,-0.742,-472.8,563.9,-318.7
558,0.247,0.04,-0.274,-871.4,1174.6,-738.9
580,0.265,0.066,-0.282,-921.4,1148.6,-718.2
600,6.293,-0.361,1.996,-428.3,2183.6,1160.2
621,-0.144,0.844,-1.797,-117.3,2281.7,1220.5
641,-0.171,0.876,-1.788,50.8,2289.4,1261.1
661,-0.185,0.905,-1.776,169.4,2283.6,1281.0
681,-0.184,0.931,-1.76,305.2,2264.8,1289.4
701,0.283,0.649,-6.16,818.8,1697.9,1261.8
721,-0.021,1.126,-1.269,1504.8,1421.9,1310.6
742,-0.027,1.115,-1.276,1585.2,1388.3,1242.8
762,-0.035,1.106,-1.283,1678.3,1346.8,1149.4
782,-4.106,1.24,-1.287,2293.4,617.3,1040.3
802,0.035,0.183,-0.182,991.8,-105.6,213.3
822,0.044,0.184,-0.179,992.4,-107.0,211.2
842,0.046,0.188,-0.179,992.1,-107.9,210.5
864,0.046,0.189,-0.183,991.6,-109.2,209.2
884,-0.326,4.058,-2.815,-306.6,-255.7,680.1
904,-0.083,0.074,0.029,-299.2,-254.1,662.6
924,-0.797,2.473,-0.464,-521.9,-451.8,29.3
944,-0.728,0.276,-0.26,-30.1,-652.6,-617.1
964,0.278,1.23,-0.278,-142.3,-621.3,-812.2
984,-0.219,-0.003,-0.086,24.2,-321.0,-83.5
1004,-0.473,1.515,-0.246,-28.3,-273.9,178.2
1024,-0.245,0.871,-0.182,20.7,-106.8,-14.7
1044,0.003,1.035,0.06,-4.2,0.8,38.2
1064,-0.047,1.022,0.02,-1.6,-2.8,6.6
1084,-0.009,1.008,0.023,1.1,-2.8,-0.7
1107,-0.03,1.007,0.02,0.6,-2.5,0.0
1127,-0.03,1.006,0.023,0.8,-2.5,0.4
1147,-0.026,1.004,0.022,0.7,-2.5,0.0
1169,-0.024,1.006,0.022,0.7,-2.5,0.0
1189,-0.023,1.007,0.024,0.7,-2.5,0.2
1209,-0.026,1.005,0.023,0.7,-2.5,0.0
1229,-0.027,1.006,0.024,0.7,-2.5,0.2
1252,-0.024,1.008,0.024,0.7,-2.5,0.3
1272,-0.026,1.006,0.022,0.7,-2.6,0.1
1292,-0.026,1.006,0.02,0.7,-2.5,0.1
1316,-0.026,1.007,0.023,0.6,-2.6,0.0
1336,-0.027,1.005,0.02,0.7,-2.5,0.1
1356,-0.027,1.009,0.023,0.7,-2.7,0.2
1379,-0.023,1.008,0.022,0.7,-2.6,0.0
1399,-0.025,1.007,0.024,0.6,-2.5,0.2
1419,-0.023,1.006,0.023,0.8,-2.6,0.2
1439,-0.027,1.006,0.022,0.7,-2.6,0.0
1460,-0.027,1.007,0.026,0.7,-2.5,0.1
1480,-0.026,1.004,0.026,0.7,-2.6,0.1
1500,-0.022,1.007,0.024,0.7,-2.7,0.1
