time_ms,ax,ay,az,wx,wy,wz
0,0.563,0.203,-1.159,135.3,-5.3,18.0
20,-0.409,-0.499,-1.926,102.2,-113.8,65.2
40,0.376,-0.579,-1.438,304.7,-13.6,-3.0
60,0.144,0.097,-1.28,355.1,-128.2,-61.2
80,0.22,0.238,-1.414,165.4,-122.2,27.5
100,-0.009,-0.118,-1.457,-37.6,-161.2,142.3
120,0.145,-0.072,-1.349,-166.0,-222.9,180.6
140,0.238,-0.185,-1.333,-240.9,-246.6,217.8
160,0.242,-0.223,-1.359,-298.0,-240.8,269.5
180,0.091,-0.205,-1.126,-317.0,-259.7,207.7
200,0.293,-0.109,-0.893,-234.7,-279.1,138.1
220,0.122,0.338,-0.844,-318.2,-308.9,103.8
240,0.191,0.259,-0.665,-414.3,-301.4,40.9
264,0.107,-0.122,-0.232,-233.1,-278.3,-11.5
284,0.043,0.152,-0.248,-34.0,-235.4,-65.1
304,-0.061,0.511,-0.19,44.8,-210.7,-105.9
324,-0.127,0.542,0.049,158.7,-118.0,-9.5
344,-0.27,0.253,0.067,262.7,-167.8,-166.4
364,-0.888,0.779,-0.088,123.9,-129.7,-152.3
386,-1.302,0.77,0.161,196.1,-86.2,-315.4
406,-1.26,0.751,0.392,268.8,-43.6,-743.9
428,-1.232,0.104,0.81,154.2,463.4,-846.0
451,-1.573,-1.258,-0.359,38.5,474.6,-358.1
471,-1.694,-1.587,-0.705,210.4,274.1,-323.2
491,-0.986,-1.087,0.841,305.6,1.0,-108.7
514,-0.822,-0.899,0.67,112.7,51.6,82.1
534,-0.525,-0.587,0.682,9.5,271.1,128.0
554,-0.878,-0.63,0.596,-175.1,526.8,-62.0
574,-1.15,-0.752,0.294,-256.2,533.3,-64.6
594,-0.931,-0.757,-0.229,-228.9,540.8,-30.3
614,-1.329,-1.079,-0.839,-130.8,485.5,126.4
634,-1.982,-0.422,-1.129,-144.4,391.6,-94.0
656,0.514,0.126,-0.497,-401.2,636.0,-315.2
676,0.142,0.028,-0.149,-654.2,878.5,-472.6
698,2.084,0.712,-1.941,-541.4,2293.4,1089.1
718,3.677,-4.457,-1.2,232.4,2293.4,77.4
738,-0.248,0.104,-1.647,170.3,2293.4,79.1
759,-0.216,0.099,-1.649,112.5,2293.4,85.3
779,-0.187,0.098,-1.657,49.5,2293.4,96.1
799,-0.159,0.101,-1.661,-3.0,2293.4,112.4
820,1.87,0.271,-0.442,-1196.1,929.4,-108.2
840,-0.035,0.381,-0.539,-1027.8,884.2,673.3
860,-0.043,0.385,-0.539,-981.2,902.7,722.4
880,-0.05,0.387,-0.536,-945.1,914.9,761.3
900,2.671,-6.069,4.598,-793.2,-36.6,-166.6
920,0.019,0.173,-0.164,-954.1,-30.4,-165.3
940,0.024,0.169,-0.159,-957.3,-50.9,-172.6
960,0.709,-0.34,-0.115,-798.7,-9.5,-680.1
980,0.884,-0.039,-0.487,-421.0,279.4,261.3
1004,2.223,0.06,-0.854,-226.3,-152.6,-38.9
1024,1.057,0.178,-0.313,-195.2,83.8,27.8
1044,1.383,0.085,0.135,-29.7,54.6,23.5
1064,0.888,-0.048,0.263,4.3,-55.6,8.9
1086,1.046,0.036,-0.033,-0.3,17.6,-5.8
1106,0.943,0.007,0.128,1.0,-9.1,2.9
1127,1.004,0.024,0.062,0.5,2.0,0.6
1147,0.989,0.009,0.079,0.7,-2.4,0.0
1167,0.986,0.012,0.092,0.8,-2.9,0.4
1187,0.991,0.011,0.081,0.6,-2.7,0.2
1207,0.991,0.015,0.077,0.7,-2.6,0.2
1227,0.988,0.016,0.079,0.7,-2.6,0.0
1247,0.989,0.015,0.082,0.8,-2.5,0.2
1267,0.991,0.013,0.086,0.7,-2.6,0.2
1287,0.99,0.013,0.081,0.7,-2.8,0.0
1307,0.989,0.017,0.081,0.7,-2.7,0.2
1328,0.988,0.016,0.083,0.7,-2.5,0.2
1348,0.99,0.012,0.083,0.7,-2.6,0.2
1368,0.987,0.013,0.082,0.7,-2.5,0.0
1388,0.99,0.016,0.083,0.8,-2.5,0.1
1410,0.989,0.017,0.082,0.6,-2.6,0.2
1430,0.991,0.017,0.082,0.7,-2.5,0.2
1450,0.99,0.015,0.083,0.8,-2.5,0.0
1470,0.988,0.015,0.086,0.8,-2.5,0.2
1490,0.987,0.016,0.083,0.7,-2.7,0.2
1510,0.99,0.013,0.083,0.7,-2.6,0.2
