time_ms,ax,ay,az,wx,wy,wz
0,-1.345,0.158,-1.327,57.0,183.6,-162.1
20,0.018,0.261,-0.946,67.2,189.1,-149.1
40,-0.31,0.448,-0.928,-14.8,310.4,-493.0
60,-0.218,0.311,-2.289,77.7,225.1,-123.7
80,0.825,0.28,-1.434,102.7,78.4,163.7
100,1.027,0.488,-1.425,151.2,-52.3,253.1
120,0.803,0.386,-1.309,170.8,-88.1,353.0
143,0.653,0.494,-1.199,199.9,-128.8,314.3
163,0.564,0.503,-0.968,248.0,-56.2,223.7
184,0.505,0.557,-0.7,292.3,-48.8,103.5
204,0.366,0.459,-0.424,382.6,32.2,-31.0
224,-0.206,0.202,-0.441,408.3,211.6,-155.4
246,-0.099,0.06,-0.141,350.6,332.0,-108.8
270,-0.17,-0.063,-0.138,348.8,314.7,-91.1
290,-0.249,-0.282,-0.253,418.3,374.3,-202.4
310,-0.134,-2.464,1.443,149.1,334.9,-75.3
330,-0.195,-0.654,0.861,-143.7,143.2,100.5
350,-0.621,-1.278,1.401,-459.4,65.6,-155.0
370,-0.43,-1.197,1.204,-741.0,-86.5,-336.0
390,0.385,-2.76,-1.027,-558.9,-80.6,-700.9
411,0.714,-1.642,-0.529,-255.1,-43.9,-683.6
431,0.733,-1.069,-0.15,-262.8,-223.3,-696.7
451,1.1,-0.712,-0.569,-343.4,-189.9,-737.3
473,1.224,-0.101,-0.927,-320.8,-118.4,-898.0
493,0.36,0.441,-0.37,-668.5,-289.8,-1008.8
515,0.073,0.382,-0.145,-711.2,-343.4,-1089.8
535,0.06,0.384,-0.148,-677.4,-371.0,-1102.5
555,0.001,0.383,3.148,-664.4,-320.3,-1885.3
575,-0.003,0.616,0.194,-331.4,699.2,-2211.2
595,-1.579,-1.143,-1.639,554.8,33.1,-2293.4
615,-0.516,1.184,-0.107,607.2,40.1,-2293.4
636,-0.451,1.02,0.03,586.6,189.9,-2293.4
656,-0.522,1.057,-0.027,608.3,202.5,-2293.4
676,-0.526,1.054,-0.29,871.2,-137.9,-2175.3
697,-6.423,7.728,-1.698,630.9,-526.3,-1582.4
720,-0.084,0.655,-0.26,-23.8,-635.7,-1602.7
740,-0.109,0.654,-0.28,76.1,-655.4,-1590.0
760,-0.126,0.648,-0.012,162.1,-664.2,-1686.4
780,0.048,0.792,-0.12,-480.1,-286.9,-1928.1
803,3.555,-2.275,3.256,-1050.0,-776.5,-1688.1
824,0.018,0.598,-0.065,-338.5,-235.0,-1688.8
844,0.0,0.608,-0.082,-269.0,-274.4,-1691.2
865,0.003,0.437,-0.011,-292.1,-92.0,-1494.9
885,0.001,0.449,-0.009,-256.0,-127.1,-1499.8
905,-0.012,0.454,-0.012,-227.9,-245.2,-1398.3
925,0.02,0.181,-0.045,-481.6,-205.3,-774.4
945,0.025,0.182,-0.04,-465.6,-214.2,-782.8
969,-0.159,0.315,0.103,-461.5,-34.9,-1063.0
991,-0.036,-0.007,0.0,-179.4,464.0,-316.1
1011,-0.001,-0.002,0.012,-190.4,460.6,-313.7
1031,-3.073,-1.349,-0.423,-42.9,230.1,-285.1
1051,-0.329,-0.197,-0.652,-76.3,154.4,-149.5
1073,-0.747,-0.506,-0.374,-34.3,49.9,-76.3
1093,-0.676,-0.544,-0.399,52.2,-115.7,48.1
1113,-0.671,-0.521,-0.356,103.9,-256.2,178.2
1135,-1.518,-1.291,0.473,77.9,-176.2,417.4
1156,-0.455,-0.301,0.372,53.5,3.9,596.5
1176,-4.824,0.687,0.292,-78.8,396.3,122.2
1196,-0.581,0.245,-0.365,-163.4,53.2,-41.1
1216,-1.086,0.194,-0.34,-65.5,-214.6,-103.8
1236,-0.669,-0.162,0.38,2.8,-9.5,11.4
1256,-0.976,-0.009,0.116,5.9,97.3,25.8
1276,-1.085,0.043,-0.223,4.2,-4.8,-12.7
1296,-1.012,-0.042,0.126,1.1,-14.9,5.3
1316,-1.049,-0.005,-0.042,0.8,7.0,-2.2
1338,-1.024,-0.011,0.028,0.7,-10.2,1.4
1358,-1.035,-0.013,-0.015,0.7,-4.1,0.4
1380,-1.023,-0.014,0.017,0.7,-1.2,0.0
1400,-1.028,-0.015,0.01,0.9,-2.2,0.1
1422,-1.027,-0.013,0.003,0.6,-3.1,0.0
1442,-1.03,-0.014,0.003,0.6,-2.8,0.0
1462,-1.029,-0.012,0.002,0.7,-2.5,0.1
1482,-1.029,-0.011,0.006,0.5,-2.5,0.0
1502,-1.032,-0.012,0.007,0.7,-2.5,0.2
1522,-1.031,-0.012,0.008,0.7,-2.7,0.1
1542,-1.031,-0.014,0.007,0.8,-2.3,0.1
1564,-1.029,-0.012,0.005,0.7,-2.6,0.1
1584,-1.03,-0.011,0.005,0.7,-2.5,0.1
1604,-1.028,-0.013,0.006,0.7,-2.5,0.2
1624,-1.028,-0.012,0.008,0.8,-2.6,0.0
1646,-1.027,-0.013,0.005,0.8,-2.6,0.2
1667,-1.03,-0.014,0.005,0.6,-2.6,0.0
1687,-1.029,-0.012,0.007,0.7,-2.5,0.1
1710,-1.029,-0.01,0.004,0.7,-2.5,0.0
1731,-1.03,-0.011,0.005,0.7,-2.5,0.1
1751,-1.03,-0.013,0.007,0.7,-2.6,0.1
1771,-1.028,-0.012,0.005,0.6,-2.6,0.2
1793,-1.029,-0.012,0.005,0.7,-2.8,0.0
