time_ms,ax,ay,az,wx,wy,wz
0,-0.926,-1.002,-0.531,48.4,-585.4,-8.5
20,0.388,-0.975,-0.125,2.8,-436.3,-2.4
40,0.043,-0.956,-0.105,28.1,-358.9,-13.5
60,-0.064,-0.899,-0.254,12.6,-169.0,-7.7
80,-0.866,-1.604,0.333,-72.8,312.8,-271.7
100,0.271,-1.455,0.13,34.3,118.2,-78.8
123,0.14,-1.327,-0.375,145.9,73.0,-17.7
143,0.007,-1.295,-0.23,165.5,114.3,117.7
163,0.22,-1.486,0.027,232.7,241.5,302.8
183,0.381,-1.203,-0.227,281.3,214.9,278.7
203,0.33,-0.906,-0.447,235.6,131.8,140.4
225,0.237,-1.12,0.034,232.6,200.6,145.1
245,0.057,-1.1,-0.055,216.9,97.7,35.0
265,-0.035,-1.0,0.061,178.0,103.2,-12.3
286,-0.109,-0.906,0.158,180.0,124.5,9.1
306,-0.116,-0.965,0.246,205.9,141.7,36.8
330,-0.217,-0.879,0.262,254.8,168.8,58.7
350,-0.366,-0.741,0.223,280.3,223.5,136.6
370,-0.415,-0.647,0.138,289.2,279.5,221.0
391,-0.448,-0.509,0.275,300.0,251.8,287.3
411,-0.468,-0.465,0.198,242.4,119.4,266.4
431,-0.598,0.657,0.097,262.6,-457.6,140.7
452,-1.105,0.843,0.311,225.2,-817.4,-148.4
473,-1.101,0.656,0.489,202.3,-957.7,-88.4
493,-0.857,0.821,0.999,-35.7,-1068.1,-58.6
513,-0.355,1.395,1.427,-235.2,-1121.7,333.6
533,2.086,0.819,0.758,-440.5,-292.8,586.6
553,1.346,0.898,0.442,-518.4,53.6,641.2
573,0.988,0.262,1.152,-581.4,134.8,524.8
593,1.033,-0.666,0.809,-488.9,195.2,499.5
613,0.84,-0.516,0.792,-308.0,279.0,556.5
633,0.74,-0.499,0.709,-185.4,342.9,793.9
654,-0.587,-0.594,1.335,-105.7,324.7,522.0
674,-0.999,-0.363,0.769,-678.1,160.3,-11.2
694,-0.531,-0.252,0.009,-931.0,153.3,-134.1
715,0.012,0.125,-0.231,-1033.9,174.7,-68.9
735,0.04,3.412,-4.268,-1339.3,814.2,461.7
755,-0.004,1.288,-8.316,-1707.9,1716.4,760.0
775,0.047,-0.725,-0.483,-252.8,580.4,-170.1
795,0.017,0.19,-0.23,-417.7,576.5,-703.1
815,0.411,0.291,-0.363,-1348.6,887.6,-954.4
835,0.411,0.331,-0.384,-1395.5,834.2,-904.6
857,-0.082,0.139,-0.106,-661.3,300.3,595.4
877,-0.079,0.181,-0.129,-642.6,311.6,604.4
897,-0.098,1.69,1.462,-659.8,1198.1,-385.5
917,-0.154,0.528,-0.439,-1352.5,540.6,-248.2
938,-4.306,-3.905,4.491,-464.0,270.2,554.5
958,-0.057,0.112,-0.05,-367.0,286.7,562.3
978,-0.077,0.098,0.165,-347.9,293.5,885.2
998,-0.065,0.217,0.018,-165.6,545.5,739.6
1019,-0.005,0.066,-0.252,-300.3,1003.7,197.4
1039,-0.043,0.081,-0.283,-290.5,1038.8,-99.7
1059,-1.664,0.35,-0.074,-552.7,16.5,-126.2
1081,-1.677,-0.395,-0.687,-575.8,-168.9,114.8
1101,-1.363,0.071,-0.449,-466.5,-353.7,-39.2
1121,-0.763,0.061,0.149,-146.1,-18.8,-56.8
1141,-1.019,-0.188,0.128,7.0,16.0,-33.7
1161,-1.098,0.044,-0.081,2.1,-12.6,0.1
1185,-1.022,-0.039,-0.004,0.7,-0.6,4.9
1205,-1.025,-0.02,0.008,0.7,-2.5,1.3
1225,-1.028,-0.005,0.01,0.7,-2.6,0.2
1245,-1.028,-0.004,0.011,0.7,-2.5,0.0
1265,-1.031,-0.006,0.009,0.7,-2.5,0.0
1285,-1.032,-0.005,0.009,0.7,-2.5,0.1
1305,-1.03,-0.005,0.009,0.7,-2.5,0.2
1327,-1.031,-0.006,0.01,0.7,-2.5,0.2
1347,-1.03,-0.005,0.008,0.7,-2.5,0.2
1369,-1.029,-0.003,0.008,0.7,-2.5,0.3
1389,-1.03,-0.005,0.009,0.7,-2.5,0.1
1410,-1.032,-0.006,0.007,0.7,-2.8,0.1
1430,-1.029,-0.006,0.01,0.7,-2.3,0.1
1450,-1.029,-0.008,0.007,0.7,-2.5,0.2
1470,-1.03,-0.006,0.01,0.6,-2.5,0.2
1490,-1.03,-0.005,0.01,0.7,-2.5,0.2
1510,-1.029,-0.006,0.008,0.7,-2.5,0.2
1530,-1.03,-0.004,0.01,0.7,-2.5,0.0
1552,-1.028,-0.006,0.01,0.7,-2.5,0.2
1572,-1.029,-0.005,0.011,0.7,-2.5,0.2
1592,-1.03,-0.003,0.011,0.7,-2.7,0.0
