time_ms,ax,ay,az,wx,wy,wz
0,1.227,-0.039,-0.109,-128.2,39.0,-173.6
22,1.459,-0.01,0.072,-52.0,8.3,-65.8
42,1.71,0.241,0.105,-197.6,131.6,52.0
62,1.504,0.365,-0.264,-198.5,164.5,127.6
82,1.223,0.242,-0.245,-156.8,187.7,104.3
102,1.274,0.342,-0.16,-142.3,213.7,98.4
122,1.452,0.536,-0.018,-190.2,252.0,190.6
142,1.352,0.537,-0.075,-175.2,299.3,205.2
163,1.037,0.537,-0.151,-111.0,336.8,156.9
183,0.753,0.337,-0.35,-38.4,370.9,60.3
203,0.253,-0.135,-0.276,210.3,406.6,-38.3
223,-0.111,-0.009,0.0,257.5,453.0,10.1
243,-0.083,0.016,-0.021,262.7,514.0,201.5
263,-0.885,-1.141,0.913,373.8,415.3,253.5
283,-1.072,-0.943,0.814,621.6,175.0,354.4
303,-0.633,-0.469,1.49,930.8,-2.4,524.7
323,-1.906,2.416,2.32,464.1,-387.2,428.4
343,0.679,1.669,1.77,370.2,-366.6,304.0
363,0.916,0.964,0.852,369.7,-377.0,352.0
386,0.89,0.58,0.539,269.9,-506.0,590.6
406,0.431,0.127,-0.162,306.4,-555.6,669.5
426,0.212,-0.262,0.039,-70.1,-845.1,858.3
448,-0.095,0.0,0.0,-123.7,-844.2,860.4
468,-0.108,0.0,-0.004,-172.3,-841.0,852.7
488,-0.125,0.007,-0.012,-215.5,-836.8,846.7
508,-0.14,0.012,-0.019,-258.3,-830.2,836.1
531,0.346,-3.298,-6.293,429.5,-244.5,317.5
551,0.029,-0.769,-2.43,994.0,970.3,-70.4
572,-0.166,-0.458,-0.427,815.9,387.3,309.5
592,-3.369,-2.857,2.868,433.3,80.2,-68.9
615,-0.424,-0.1,0.117,-114.6,273.0,140.1
635,-0.65,-0.453,-0.546,-405.5,213.5,342.1
658,-0.266,-0.183,-0.207,-400.5,218.6,336.4
678,-0.132,-0.05,-0.176,-406.2,249.3,318.2
698,-0.286,-0.319,-0.397,-383.3,285.5,219.3
718,-0.595,-0.36,-0.695,-361.8,311.8,98.5
738,0.563,-0.264,-2.749,-441.8,-224.3,100.5
758,-0.328,-0.217,-0.918,-55.8,-392.0,147.4
779,-0.551,-0.436,-0.922,-139.4,-238.3,157.2
799,-0.515,-0.582,-1.317,-105.2,-104.6,219.1
819,-0.234,-0.617,-1.112,-161.0,-140.8,207.5
839,-0.287,-0.625,-1.073,-202.5,-168.2,181.5
859,-0.417,-0.563,-1.099,-228.4,-208.2,157.6
879,-0.429,-0.434,-1.236,-287.7,-223.4,161.0
902,-0.564,-0.257,-1.177,-374.4,-226.5,156.9
923,-0.682,-0.046,-1.04,-414.3,-220.3,161.2
943,-0.675,0.019,-0.784,-486.7,-224.4,167.4
963,-0.568,0.109,-0.649,-632.0,-224.7,204.0
983,-0.297,0.202,-0.316,-722.6,-241.8,377.0
1003,-0.322,0.295,-0.134,-848.1,-302.1,526.0
1023,-0.164,0.168,-0.138,-865.4,-286.9,531.6
1044,-0.165,0.171,-0.14,-872.3,-270.6,526.9
1064,-0.301,0.297,0.138,-894.9,-32.2,479.8
1086,-0.348,0.362,-0.6,-1444.3,-747.4,271.3
