time_ms,ax,ay,az,wx,wy,wz
0,-1.874,0.461,-0.112,-57.1,-192.0,-19.1
20,-1.427,0.351,-0.137,-326.4,-321.9,-111.2
40,-0.653,0.076,0.383,-390.7,-303.6,-12.4
60,-0.463,-0.307,0.341,-409.7,-98.9,168.0
80,-0.436,-0.175,0.207,-352.2,259.1,270.4
103,-0.529,0.167,0.033,-260.9,704.7,-19.2
123,-0.328,-0.15,-0.123,-300.2,-79.5,-199.1
143,-0.484,-0.182,-0.156,-294.4,-136.3,170.1
163,-1.015,0.194,-0.013,-80.2,19.2,5.9
183,-1.121,0.101,0.031,1.8,-68.1,-54.2
203,-0.955,-0.013,0.009,1.6,15.8,23.3
223,-1.064,0.039,0.031,0.1,-10.0,-8.0
243,-1.04,0.004,-0.001,0.8,-0.3,2.2
264,-1.029,-0.012,0.01,0.7,-1.6,1.1
284,-1.028,-0.008,0.013,0.8,-2.5,0.2
304,-1.029,-0.007,0.019,0.7,-2.7,0.2
325,-1.031,-0.005,0.013,0.7,-2.5,0.1
348,-1.029,-0.005,0.01,0.7,-2.5,0.2
368,-1.031,-0.009,0.009,0.7,-2.5,0.1
389,-1.028,-0.008,0.01,0.7,-2.5,0.1
410,-1.029,-0.004,0.017,0.7,-2.7,0.2
434,-1.03,-0.004,0.01,0.7,-2.5,0.2
454,-1.033,-0.005,0.011,0.7,-2.5,0.1
474,-1.03,-0.007,0.013,0.7,-2.6,0.2
494,-1.03,-0.007,0.013,0.8,-2.6,0.2
514,-1.03,-0.004,0.013,0.9,-2.5,0.4
534,-1.029,-0.01,0.018,1.6,-1.7,0.3
555,-0.965,-1.191,-0.09,302.8,17.4,52.5
575,-0.91,0.556,-0.126,-342.4,-232.6,-44.3
595,-1.599,0.0,0.167,-229.4,-7.2,-24.4
615,-1.59,0.076,0.459,-3.5,134.6,-137.9
635,-1.523,-0.003,0.46,2.9,177.4,-127.4
655,-1.439,-0.077,0.503,35.9,233.3,-153.0
675,-1.23,-0.048,0.632,96.3,231.3,-263.5
695,-1.161,-0.044,0.424,86.3,244.2,-306.2
717,-1.107,-0.145,0.208,19.0,259.6,-303.1
738,-1.247,-0.077,0.095,60.7,320.9,-354.2
758,-1.16,-0.13,0.261,-8.0,359.2,-318.8
779,-0.772,0.007,0.177,-164.7,365.8,-179.5
799,-0.444,0.289,0.145,-269.6,312.6,-210.3
820,0.004,0.012,0.01,-274.8,311.0,-211.6
840,0.007,0.011,0.007,-277.9,308.7,-224.2
860,3.218,-0.909,-1.956,-99.9,193.0,3.5
880,1.11,0.827,-1.107,249.0,104.5,297.2
901,1.098,-0.644,-0.409,158.6,-157.5,460.1
921,0.549,-0.53,-0.1,-133.3,-423.3,661.4
941,-0.019,-0.701,-1.446,-298.7,-231.1,428.1
962,-2.727,0.277,-3.827,-340.2,165.3,284.9
982,-1.306,0.264,-1.24,-207.2,287.9,121.0
