time_ms,ax,ay,az,wx,wy,wz
0,1.285,-0.011,-0.562,149.0,-53.3,14.0
21,0.651,-0.955,0.906,307.1,-90.6,-24.0
41,1.106,0.006,1.022,144.7,-345.6,-27.4
61,1.639,0.219,0.083,46.9,-153.6,-201.9
82,2.228,-0.058,-0.172,-116.8,151.2,-223.3
102,1.64,-0.184,-0.305,-144.2,160.4,-278.4
122,1.646,-0.287,-0.33,-112.0,128.8,-293.5
142,1.451,-0.328,-0.209,-158.4,152.9,-315.7
163,1.2,-0.267,-0.261,-204.3,154.9,-338.6
184,0.959,-0.308,-0.134,-179.6,177.8,-325.7
205,0.73,-0.347,0.035,-113.6,205.8,-353.0
225,0.797,-0.12,0.058,-27.3,268.5,-360.2
245,0.422,0.331,0.298,32.4,258.3,-402.5
266,0.124,0.246,0.306,30.8,132.9,-438.3
286,-0.004,0.551,0.474,105.7,-43.4,-429.7
306,-0.099,0.493,0.351,261.0,-95.4,-437.5
326,0.075,0.296,0.047,459.7,-196.0,-497.1
346,-0.222,0.63,0.289,592.2,-262.6,-339.8
366,-0.765,0.9,0.379,810.6,-90.4,-210.0
386,-0.76,1.902,-0.261,506.4,35.0,-14.2
406,-1.162,0.282,-0.413,146.3,-95.4,277.6
430,-0.829,0.894,0.032,-28.4,-136.0,502.5
454,-1.034,0.983,0.236,-30.6,-29.8,610.8
478,-1.066,1.397,-0.021,117.7,70.3,719.7
498,-1.055,2.148,-0.33,8.8,106.7,799.1
518,-0.563,1.769,0.181,-38.7,132.4,587.8
541,0.301,1.774,0.16,248.7,147.2,297.7
561,0.311,1.773,0.0,273.5,44.4,133.8
584,0.914,1.301,0.035,192.2,59.9,98.8
604,1.016,0.636,-0.162,165.6,284.2,333.3
624,0.796,0.167,-0.111,218.1,476.3,718.9
644,-0.014,0.174,-0.107,247.1,524.7,718.4
667,-0.009,0.175,-0.105,277.2,514.6,713.5
687,-0.014,0.174,-0.104,300.2,504.1,709.0
709,-1.268,2.551,-0.748,-1346.7,507.3,2293.4
729,-3.34,-1.154,-4.76,-787.9,271.1,2293.4
749,-0.581,1.462,-0.347,-699.1,294.3,2293.4
769,-0.526,1.464,-0.315,-603.9,301.9,2293.4
789,-0.464,1.458,-0.274,-492.9,301.0,2293.4
812,5.099,-1.907,-2.427,-97.6,1353.6,1362.3
832,-0.096,0.494,-0.49,-276.1,1044.8,1161.5
852,-0.092,0.494,-0.48,-193.3,1040.5,1182.2
872,-0.087,0.498,-0.469,-96.8,1033.2,1197.3
892,-0.081,0.505,-0.461,-39.0,1025.0,1211.3
914,-0.079,0.511,-0.456,57.4,1014.0,1217.6
934,-5.96,-2.546,0.196,367.4,232.8,942.7
954,0.021,0.231,-0.039,388.5,219.5,938.7
974,0.024,0.225,-0.038,410.3,204.1,932.9
994,-0.191,1.42,-2.73,466.8,463.9,1010.5
1014,0.045,0.383,-0.248,789.1,515.7,961.3
1034,0.978,1.114,-1.211,1167.1,-29.7,679.1
1054,0.574,-0.017,-0.044,143.5,-665.7,287.8
1074,-0.011,-0.046,-0.041,-138.6,-50.9,-131.1
1094,0.103,-0.231,-0.906,-335.3,252.4,-252.0
1114,0.367,-0.933,-0.49,228.0,-4.7,-53.4
1134,0.118,-0.123,-0.494,4.0,-46.3,-96.5
1155,0.081,-0.492,-1.474,-198.7,19.8,-33.4
1175,0.042,0.168,-0.954,38.2,-11.4,4.4
1195,0.038,-0.054,-0.889,31.5,-8.3,4.8
1216,0.016,0.004,-1.006,-34.0,2.7,-3.2
1236,0.02,-0.011,-0.966,16.3,-4.9,1.6
1257,0.018,0.002,-0.969,-3.7,-2.5,0.0
1280,0.02,-0.005,-0.962,-1.1,-2.5,0.0
1300,0.019,-0.01,-0.961,0.1,-2.6,0.0
1320,0.018,-0.007,-0.962,0.4,-2.5,0.2
1343,0.017,-0.01,-0.963,0.4,-2.5,0.2
1363,0.02,-0.008,-0.963,0.6,-2.5,0.2
1383,0.02,-0.008,-0.961,0.7,-2.6,0.1
1403,0.019,-0.005,-0.96,0.8,-2.5,0.1
1425,0.019,-0.007,-0.964,0.6,-2.5,0.1
1445,0.02,-0.008,-0.962,0.7,-2.7,0.1
1465,0.02,-0.009,-0.959,0.7,-2.6,0.1
1488,0.018,-0.008,-0.963,0.7,-2.5,0.2
1508,0.017,-0.007,-0.962,0.7,-2.5,0.1
1528,0.02,-0.004,-0.961,0.7,-2.6,0.2
1549,0.019,-0.007,-0.963,0.7,-2.5,0.2
1569,0.018,-0.009,-0.962,0.7,-2.5,0.2
1589,0.019,-0.006,-0.961,0.7,-2.5,0.0
1609,0.017,-0.006,-0.963,0.7,-2.6,0.2
1629,0.018,-0.007,-0.961,0.7,-2.5,0.2
1649,0.018,-0.007,-0.963,0.7,-2.5,0.2
1669,0.017,-0.006,-0.959,0.7,-2.5,0.2
