time_ms,ax,ay,az,wx,wy,wz
0,-1.74,-0.433,-1.108,-242.4,-84.0,30.5
22,-0.81,0.068,0.119,-270.6,-29.8,-39.4
43,-0.978,-0.589,-0.433,-350.4,53.6,197.6
63,-1.416,-0.117,-0.183,-179.4,65.5,138.3
83,-1.525,0.022,-0.04,-20.2,127.3,186.6
104,-1.479,0.015,-0.147,43.3,187.8,191.8
124,-1.72,-0.139,-0.075,22.4,123.4,251.8
144,-1.665,-0.108,0.177,127.6,144.8,282.5
164,-1.324,-0.317,0.112,164.9,139.5,297.8
184,-1.027,-0.234,0.004,192.0,105.7,289.8
204,-0.894,0.07,-0.009,127.0,106.4,276.2
224,-0.897,-0.013,-0.076,208.8,203.8,304.2
244,0.045,-0.234,-0.226,205.3,378.4,386.4
267,-0.037,0.093,-0.101,132.3,590.1,414.4
287,-0.229,0.183,-0.413,116.4,511.5,400.1
307,-0.295,0.399,-0.205,-63.0,242.9,336.1
327,-0.01,0.218,-0.099,-260.2,198.5,287.4
347,0.075,0.249,-0.139,-428.5,212.8,195.5
370,2.904,2.193,-2.673,-246.7,126.1,451.3
390,0.643,-0.215,0.126,-117.7,-369.6,368.2
410,0.837,0.474,-0.691,-81.4,-555.8,253.1
430,0.692,0.324,-0.632,-2.1,-648.2,369.2
450,0.675,0.253,-0.683,50.0,-780.5,464.5
470,0.961,-0.264,-1.066,-75.3,-212.1,63.4
490,0.685,-0.156,-1.373,-220.9,-248.1,-94.3
510,0.795,0.253,-1.188,-216.5,-236.2,-53.9
530,0.496,0.138,-0.904,-178.7,-167.8,-79.8
553,0.598,0.099,-0.841,-244.5,-284.4,-167.5
573,0.602,0.211,-1.166,-405.3,-430.0,-268.8
595,0.44,0.519,-1.374,-472.5,-538.7,-360.3
615,-0.118,0.863,-1.066,-437.9,-227.7,-163.6
637,-0.617,0.606,-1.082,-455.0,-42.0,-162.4
657,-0.064,0.071,0.023,-337.2,22.6,-192.4
677,-0.008,0.037,0.027,-337.0,21.3,-192.5
697,-0.012,0.035,0.026,-336.4,20.3,-192.9
717,0.102,0.151,0.083,-753.2,-87.2,-674.0
737,0.063,0.194,-0.083,-747.1,-98.2,-683.1
761,0.064,0.196,-0.085,-736.0,-115.6,-692.3
781,0.061,0.196,-0.085,-722.6,-135.0,-700.5
802,-1.33,-0.335,1.233,-1215.5,-347.3,-1589.6
822,0.24,0.82,-0.386,-1142.1,-420.6,-1618.6
842,0.886,-0.004,-0.835,-431.9,-318.5,-1016.0
862,0.02,0.278,-0.08,-378.2,-341.6,-1020.7
882,0.013,0.282,-0.082,-356.4,-358.4,-1025.0
902,0.007,0.284,-0.086,-316.0,-373.7,-1026.5
923,0.0,0.276,-0.302,585.2,-780.4,-463.1
943,-0.012,0.165,-0.272,612.2,-774.8,-436.4
963,1.047,2.623,-2.443,-497.6,-169.2,-10.3
983,-1.419,-1.502,-3.974,-86.0,97.5,-350.8
1003,-0.191,-0.055,-0.467,52.8,-46.9,-418.8
1023,-0.249,0.141,-0.462,548.3,33.1,-424.2
1043,-0.02,-0.211,-1.173,-28.7,53.7,-124.2
1064,0.248,-0.136,-0.979,-29.8,45.3,2.0
1084,0.002,0.042,-1.026,2.3,-25.7,4.4
1105,0.034,-0.038,-0.937,-3.8,-5.3,0.3
1125,0.015,-0.014,-0.955,0.9,-4.0,0.3
1145,0.012,-0.013,-0.965,0.9,-3.2,0.1
1165,0.01,-0.013,-0.961,0.3,-2.7,0.2
1187,0.005,-0.014,-0.961,0.7,-2.5,0.0
1207,0.006,-0.014,-0.962,0.7,-2.4,0.1
1227,0.008,-0.016,-0.964,0.6,-2.6,0.1
1247,0.007,-0.016,-0.961,0.7,-2.6,0.2
1267,0.004,-0.014,-0.966,0.7,-2.5,0.2
1287,0.005,-0.013,-0.961,0.7,-2.6,0.0
1307,0.008,-0.015,-0.959,0.7,-2.5,0.1
1327,0.006,-0.015,-0.962,0.7,-2.5,0.1
1347,0.01,-0.014,-0.964,0.7,-2.5,0.3
1367,0.006,-0.014,-0.962,0.7,-2.6,0.2
1387,0.005,-0.014,-0.961,0.8,-2.6,0.1
1407,0.007,-0.016,-0.963,0.7,-2.4,0.2
1427,0.006,-0.014,-0.959,0.7,-2.6,0.1
1450,0.008,-0.015,-0.962,0.7,-2.6,0.0
1470,0.008,-0.015,-0.962,0.8,-2.6,0.1
1490,0.007,-0.016,-0.962,0.6,-2.6,0.2
1510,0.006,-0.014,-0.963,0.7,-2.6,0.0
