time_ms,ax,ay,az,wx,wy,wz
0,-1.26,-0.567,1.063,53.3,-165.0,-326.6
21,0.237,-0.195,1.663,77.0,-206.7,-353.7
41,0.383,0.178,1.574,18.7,-68.1,-220.8
62,0.205,-0.081,1.662,148.3,8.3,-187.6
82,0.089,-0.229,1.506,206.0,57.7,-184.9
102,0.038,-0.366,1.453,218.7,106.4,-224.1
122,-0.138,-0.249,1.397,248.2,135.3,-257.9
142,-0.13,-0.243,1.298,260.4,148.4,-244.0
162,-0.074,-0.317,1.178,257.1,174.7,-219.4
182,0.101,-0.307,0.928,257.3,135.1,-97.8
202,-0.172,-0.243,0.547,345.5,44.8,-33.4
222,-0.128,-0.134,0.485,383.7,-29.3,121.7
242,-0.231,0.193,0.61,549.5,28.3,141.2
262,-0.199,0.397,0.287,527.5,35.1,-1.4
285,-0.006,0.065,-0.033,557.8,-51.7,49.5
306,-0.008,0.063,-0.034,557.4,-50.8,49.4
326,-0.008,1.179,-0.285,502.1,-24.0,219.9
346,-1.141,2.289,-1.399,96.7,-592.8,132.0
366,-0.342,0.679,-0.447,-33.1,-592.3,123.8
387,-0.774,0.945,-0.797,-202.9,-497.9,-42.2
407,-0.907,0.602,-0.444,-166.1,-444.7,24.0
427,-0.891,1.084,-0.548,-237.0,-349.5,-10.0
450,-0.862,1.156,-0.533,-339.7,-257.0,-10.0
470,-0.911,1.443,-0.45,-455.7,-360.9,85.1
490,-1.05,1.265,0.098,-263.2,-391.0,107.1
510,-0.865,1.097,0.291,-125.4,-191.8,218.9
530,-0.74,1.418,0.142,-109.2,-137.1,242.3
550,-0.766,1.434,0.034,-155.1,-124.7,296.0
570,-0.845,1.403,0.247,-114.2,-40.6,441.7
592,-0.428,1.088,0.467,-15.0,30.6,441.0
612,-0.05,0.879,0.673,-15.6,147.4,326.7
632,0.098,0.078,0.069,-247.4,235.7,311.5
652,-0.02,0.043,0.003,-243.6,236.8,314.6
672,-0.021,0.04,0.007,-237.7,239.1,317.9
692,-0.022,0.037,0.006,-231.0,241.1,324.1
712,-0.027,0.033,0.011,-225.2,245.4,329.7
732,0.127,0.31,-0.993,-465.5,1888.1,755.4
752,-0.29,0.125,-0.827,-412.5,1817.2,656.3
772,-0.03,0.304,-0.993,-430.9,1791.0,605.3
792,-4.481,-0.605,-5.705,945.2,1691.6,-1181.2
812,-0.301,-0.082,-0.439,429.8,1677.6,-745.6
832,-0.238,-0.098,-0.415,326.5,1682.9,-762.1
852,-0.129,-0.077,-0.304,159.4,1450.1,-561.5
872,-0.109,-0.082,-0.295,91.5,1451.7,-570.1
896,-0.082,-0.088,-0.289,15.8,1451.9,-574.5
916,3.055,0.78,1.025,-211.4,1481.5,-16.3
936,-0.561,0.524,1.112,-533.4,1401.8,-228.8
958,-0.208,-0.01,-0.064,-207.5,844.7,-223.7
980,0.005,-0.015,-0.101,-226.5,840.5,-217.9
1001,-1.499,-1.391,1.381,-277.4,748.6,-336.8
1021,-0.136,-0.254,0.165,-378.9,775.2,-382.7
1041,-4.071,-3.559,-2.22,-299.9,464.8,-223.5
1061,-0.197,-0.227,-0.113,-185.1,340.1,-235.4
1081,-0.577,-0.681,-0.588,-81.7,281.4,-297.9
1101,-0.571,-0.648,-0.428,6.5,257.6,-365.1
1122,-0.434,-0.574,-0.395,98.8,270.9,-491.2
1142,-0.302,-0.625,-1.826,262.6,317.0,-410.2
1162,-0.06,0.075,-0.066,638.6,188.5,-168.4
1183,2.796,-2.882,2.374,-20.7,-133.6,342.5
1203,-0.038,-0.373,0.082,-42.4,-184.2,220.4
1227,0.166,-0.306,0.407,0.8,-15.5,-7.6
1247,0.095,-0.97,-0.1,-5.4,-2.9,9.1
1267,0.0,-0.98,0.115,13.8,-2.3,1.2
1287,0.006,-1.008,0.058,3.6,-2.4,1.1
1307,-0.003,-1.004,0.052,-0.3,-2.6,-0.3
1327,0.0,-1.001,0.052,0.7,-2.5,0.1
1347,0.001,-0.999,0.055,0.5,-2.6,0.2
1367,0.002,-1.003,0.059,0.6,-2.5,0.2
1387,0.002,-1.0,0.058,0.7,-2.5,0.3
1410,0.002,-1.0,0.057,0.7,-2.5,0.3
1430,0.001,-1.001,0.055,0.7,-2.6,0.2
1450,0.002,-1.001,0.056,0.6,-2.7,0.2
1472,0.001,-1.0,0.058,0.8,-2.6,0.1
1492,0.001,-1.001,0.057,0.6,-2.6,0.1
1516,0.005,-1.004,0.058,0.7,-2.6,0.2
1536,0.003,-1.001,0.059,0.7,-2.5,0.3
1556,0.004,-1.002,0.057,0.9,-2.5,0.2
1577,0.003,-1.002,0.055,0.6,-2.7,0.2
1597,0.001,-1.001,0.058,0.7,-2.5,0.2
1617,0.002,-1.002,0.055,0.4,-2.6,0.2
1639,0.004,-1.002,0.058,0.7,-2.6,0.2
1660,0.001,-1.001,0.058,0.7,-2.5,0.1
1680,0.002,-0.999,0.055,0.7,-2.6,0.2
1701,0.002,-1.001,0.054,0.7,-2.7,0.1
