time_ms,ax,ay,az,wx,wy,wz
0,1.159,-1.559,2.148,-586.1,17.7,-138.1
20,1.122,0.667,-2.2,-102.3,56.6,63.0
40,0.84,0.164,0.549,175.1,206.0,-68.6
60,1.173,-0.106,0.549,150.3,154.2,-158.1
80,1.536,0.479,0.176,-58.1,170.8,-43.1
100,1.907,0.301,0.681,-367.7,960.9,-536.3
121,0.794,0.021,0.85,-337.4,686.1,-529.6
141,1.111,0.618,0.406,-345.8,464.2,-369.5
165,0.915,1.25,0.647,-282.1,487.3,-271.3
187,0.759,0.649,0.572,-174.0,476.7,-229.9
207,0.401,0.255,0.636,-152.2,384.7,-302.2
227,0.214,0.092,0.56,-20.6,428.4,-228.6
247,-0.094,0.14,0.554,83.4,420.6,-412.7
268,-0.106,0.075,0.233,10.0,461.4,-582.6
292,-0.029,0.012,0.045,-30.2,457.6,-588.1
316,-0.026,0.01,0.041,-49.4,454.1,-589.1
336,-1.344,-5.692,-2.636,926.3,22.6,-488.7
356,-0.112,0.067,-0.835,1737.2,-188.5,-68.2
376,-0.877,1.04,4.035,433.5,-905.7,1.4
396,1.787,-1.036,1.402,122.6,-7.5,-201.4
420,-0.04,-1.117,1.449,335.7,210.7,87.7
440,-0.07,-0.977,0.952,596.3,282.9,184.8
460,-0.492,-0.271,1.846,778.8,277.4,212.3
480,-0.017,0.742,1.617,598.0,409.9,233.7
500,-0.056,0.672,1.415,384.4,444.0,252.0
523,-0.045,0.59,0.683,332.0,493.5,366.3
543,-0.068,0.15,0.011,300.6,357.5,504.1
563,-0.008,0.106,-0.05,311.2,353.0,500.9
583,-0.001,0.1,-0.053,324.5,347.2,496.7
603,0.002,0.1,-0.051,336.1,342.4,493.7
624,0.006,0.095,-0.054,349.0,335.7,490.0
647,0.989,1.416,-0.933,2031.2,-432.2,1378.3
667,1.02,1.324,-0.874,2167.6,-571.0,1655.0
687,1.043,1.226,-0.83,2214.8,-749.9,1875.7
707,1.061,1.136,-0.787,2176.4,-884.4,1915.1
729,1.073,1.016,-0.738,2106.6,-1012.6,1917.7
749,1.066,0.902,-2.348,1531.3,-801.2,1763.0
769,0.618,0.542,-0.292,1459.9,-991.2,1706.7
789,0.628,0.478,-0.25,1396.3,-1056.3,1711.8
809,0.802,0.75,-1.091,2128.8,-1236.9,991.8
829,0.535,0.471,-0.534,1668.4,-797.7,1124.5
849,0.556,0.484,-0.503,1630.3,-868.3,1138.4
869,0.558,0.452,-0.485,1581.0,-918.1,1153.1
889,0.59,0.661,-0.689,1566.2,-1001.3,1136.0
909,0.13,0.103,0.05,609.4,-376.3,787.1
933,0.101,0.106,-0.007,593.7,-397.1,783.5
954,0.101,0.099,-0.004,578.9,-416.3,782.0
978,0.095,0.09,0.0,561.5,-437.0,783.0
998,-0.003,0.024,0.006,210.7,-1067.2,1233.8
1018,-5.476,-0.015,-0.049,280.4,-936.7,886.6
1038,0.02,-0.012,-0.013,225.7,-951.1,886.9
1059,0.0,-0.016,-0.009,181.3,-959.9,886.3
1080,-0.022,-0.016,-0.008,121.5,-968.4,882.9
1100,0.012,0.066,0.024,-219.9,-132.7,-553.6
1120,-1.473,-1.272,1.268,-3.9,-84.0,227.7
1140,-0.005,-0.124,1.59,537.7,-215.5,298.8
1160,-0.066,0.063,0.032,288.3,-281.5,133.0
1180,-0.438,0.387,0.462,222.3,-215.8,-35.1
1200,-0.687,0.574,0.63,138.3,-199.2,-160.1
1221,-0.676,0.507,0.624,53.2,-203.8,-252.1
1241,-0.721,0.432,1.287,-110.8,-180.0,-337.3
1263,-0.531,-0.391,0.514,-6.9,-197.1,-128.5
1283,-0.616,-0.4,0.622,164.1,-252.2,2.2
1305,-0.689,0.238,0.782,64.5,-436.9,41.0
1327,-0.606,0.1,0.622,-32.7,-612.6,16.3
1347,-0.311,-0.076,6.331,41.2,-320.1,2.2
1367,0.358,0.056,0.519,33.0,-53.3,6.7
1387,0.765,0.024,0.87,0.4,48.4,-10.6
1407,0.48,0.04,0.841,-11.2,350.0,-17.0
1429,-0.475,-0.064,0.72,-15.1,112.1,-7.2
1449,-0.521,0.007,0.864,10.8,-166.4,10.0
1470,0.489,0.042,0.865,9.9,-5.6,-3.6
1490,-0.286,0.021,1.034,-5.3,21.1,-1.6
1510,-0.075,0.017,1.071,7.1,-23.3,0.9
1530,-0.106,0.023,1.062,-3.4,-3.0,0.2
1550,0.009,0.04,1.055,1.6,-1.7,0.0
1570,-0.036,0.031,1.053,0.2,-1.5,0.0
1591,-0.045,0.02,1.05,0.9,-2.2,0.0
1611,-0.048,0.02,1.05,0.4,-2.6,0.1
1631,-0.054,0.02,1.051,0.6,-2.6,0.0
1651,-0.056,0.02,1.049,0.7,-2.5,0.0
1671,-0.054,0.019,1.051,0.7,-2.6,0.1
1691,-0.052,0.017,1.051,0.7,-2.6,0.0
1711,-0.052,0.017,1.05,0.7,-2.6,0.0
1751,-0.052,0.02,1.05,0.7,-2.5,0.2
1771,-0.054,0.022,1.05,0.7,-2.6,0.1
1791,-0.053,0.018,1.049,0.7,-2.6,0.1
1811,-0.053,0.018,1.05,0.7,-2.5,0.1
1831,-0.054,0.021,1.049,0.7,-2.5,0.2
1851,-0.053,0.019,1.049,0.7,-2.4,0.2
1871,-0.052,0.02,1.051,0.7,-2.5,0.2
1892,-0.053,0.017,1.051,0.9,-2.5,0.2
1912,-0.052,0.018,1.052,0.6,-2.5,0.0
1932,-0.052,0.018,1.049,0.8,-2.5,0.1
