time_ms,ax,ay,az,wx,wy,wz
0,-1.118,-0.588,0.02,76.0,-28.4,123.9
21,-0.92,0.222,0.094,388.5,1.1,54.8
41,-0.895,0.261,-0.109,403.4,28.9,-100.1
61,-0.965,0.225,0.048,168.8,-7.2,-26.3
81,-1.007,0.118,0.197,242.2,29.0,2.5
101,-0.907,-0.447,-1.74,-53.8,49.8,-161.9
125,-1.463,0.305,0.039,-159.8,156.8,-100.8
145,-1.765,0.121,-0.089,-136.5,31.3,-112.4
165,-1.821,0.043,-0.126,-103.6,-63.6,-137.7
185,-1.464,0.273,0.112,-148.4,-86.8,-67.5
206,-1.502,0.634,-0.705,-60.9,35.2,-68.4
226,-1.199,0.338,-0.384,142.0,4.0,-133.1
247,-0.878,0.394,-0.507,106.5,34.1,-84.9
267,-0.781,0.324,-0.71,158.7,-52.2,-93.1
287,-0.704,0.405,-0.593,101.4,-69.3,-111.8
309,-0.792,0.444,-0.616,137.0,-192.9,-142.1
329,-0.738,0.298,-0.569,126.2,-391.3,-198.5
349,-0.274,0.471,0.164,-13.3,-482.6,-282.6
369,0.069,0.15,0.048,163.6,-109.7,-313.2
389,-0.065,0.081,0.092,326.6,58.0,-550.2
411,0.342,-0.101,0.489,352.1,51.2,-479.9
431,1.683,-0.476,1.888,78.2,635.4,53.6
451,0.559,-0.142,0.383,-33.1,1152.9,310.3
471,-2.735,-1.321,1.963,-34.3,234.8,185.7
492,-0.987,-0.613,0.926,13.9,-40.7,-26.8
512,-1.344,-1.193,0.648,-87.9,-11.4,-213.2
534,-1.085,-0.978,0.376,-223.1,18.4,-266.5
554,-0.96,-1.077,-0.403,-224.6,201.4,-275.2
574,-0.548,-0.526,-0.276,-82.2,150.7,-232.4
597,-0.053,0.033,0.004,-91.0,167.9,-133.4
617,0.24,-0.227,-0.284,-423.7,926.7,-138.6
637,-0.027,-0.347,-0.378,-441.6,755.8,132.7
657,0.132,-0.375,-0.343,-148.4,773.9,379.8
681,-0.088,-0.276,-0.429,89.8,550.5,985.8
701,-1.507,-2.273,1.248,-384.1,48.3,952.9
725,-1.084,-0.874,-1.321,-992.3,319.5,763.2
745,0.963,1.92,-1.635,-223.5,232.1,246.8
765,1.252,0.377,-0.943,254.2,318.3,757.8
787,1.122,-0.173,-0.718,401.9,538.7,640.0
808,0.457,-0.028,-0.484,532.7,583.3,729.1
828,-0.025,0.2,-0.157,501.3,564.4,661.7
848,-0.008,0.199,-0.154,519.8,554.8,652.2
870,-0.007,0.198,-0.158,542.9,545.7,642.4
891,-2.111,-2.565,-2.608,313.6,830.5,119.5
911,0.229,-0.123,-0.5,-86.3,915.5,-342.7
931,0.406,-1.041,-0.872,-183.4,946.5,-365.8
954,1.282,-1.24,-0.813,355.6,1293.3,-653.6
974,4.334,1.346,4.052,243.4,434.1,-57.8
997,0.629,0.438,0.566,134.0,285.6,288.4
1017,0.823,0.855,1.006,-195.5,264.6,590.3
1041,0.449,0.196,0.551,-261.8,347.2,711.2
1062,0.607,0.713,0.703,-502.3,654.9,613.6
1082,-0.06,0.214,-0.266,-535.4,732.2,643.3
1102,-0.065,0.224,-0.267,-509.4,735.7,661.8
1122,-0.068,0.234,-0.269,-476.2,739.5,678.0
1142,-8.06,4.15,-2.417,-1398.3,771.1,1954.2
1162,-0.512,1.316,-0.947,-1282.7,830.2,2005.9
1182,-0.484,1.32,-0.896,-1126.3,884.1,2081.1
1205,-0.455,1.33,-0.85,-940.7,917.2,2138.5
1225,-0.424,1.345,-0.794,-762.6,944.8,2203.8
1245,-9.012,-7.651,1.02,-582.4,861.9,2073.3
1265,-0.313,1.175,-0.614,-474.0,864.4,2114.7
1289,-0.252,1.177,-0.556,-295.0,852.6,2140.2
1309,-0.205,1.178,-0.502,-97.7,827.7,2163.9
1329,1.001,2.946,-0.418,39.6,593.3,2083.0
1350,-0.07,1.212,-0.084,-276.2,354.2,2293.4
1370,1.041,-0.797,0.519,-275.0,-209.5,1749.1
1392,-0.233,0.494,0.049,-296.3,-208.6,1759.4
1412,-0.924,-0.432,-0.017,-332.0,-164.0,1661.1
1432,-0.117,0.257,0.087,-3.6,-123.0,1355.0
1452,-0.076,0.296,0.066,5.1,-127.3,1365.5
1472,-0.171,0.294,-0.165,38.5,-79.5,1296.4
1492,-0.44,0.321,0.237,-93.1,-161.0,823.1
1512,-0.184,0.195,0.072,-78.4,-132.4,803.9
1532,-0.148,0.312,0.112,30.9,-85.2,901.3
