time_ms,ax,ay,az,wx,wy,wz
0,0.482,-2.375,1.092,217.0,-43.9,433.9
20,0.112,-0.224,1.071,5.2,56.5,174.7
41,-0.095,3.1,0.741,77.2,65.9,48.0
61,0.564,-0.085,1.431,215.0,212.8,37.1
81,-0.156,0.472,1.928,159.0,185.1,55.8
101,0.078,0.471,1.671,75.8,201.7,-112.1
121,0.122,0.45,1.608,45.7,255.8,-185.3
141,0.034,0.395,1.682,117.3,162.1,-338.1
161,0.006,0.427,1.384,46.1,286.3,-384.4
182,0.129,0.476,1.189,85.8,287.4,-391.5
202,0.101,0.484,0.871,172.2,278.7,-328.5
222,0.071,0.622,0.424,143.3,282.1,-280.8
242,0.058,0.594,0.309,-41.1,96.9,-211.4
262,0.279,-0.095,0.212,-30.1,93.7,-211.0
282,0.24,-0.741,-0.091,325.2,142.5,-232.8
302,0.585,-0.584,0.094,85.8,-60.9,232.4
322,-0.212,-1.322,-0.403,-201.6,-24.2,789.3
342,-2.115,-0.56,-0.377,217.6,64.8,300.0
362,-2.702,0.038,0.643,93.8,-196.0,-185.2
382,-1.891,-0.179,0.826,60.8,-187.0,-338.1
402,-1.205,0.139,0.93,13.7,-239.5,-377.0
426,-0.445,-0.233,0.882,136.4,-275.0,-177.2
446,-0.128,0.061,0.116,565.4,-299.2,-305.6
468,0.01,0.565,0.375,550.0,-250.8,-385.1
488,-0.047,0.103,-0.065,551.2,-235.5,-381.2
510,-0.048,0.102,-0.065,558.8,-229.6,-375.7
530,-0.048,0.101,-0.068,565.2,-222.3,-368.3
550,-1.009,-0.873,0.85,569.1,-214.0,-273.9
570,-0.31,-0.237,0.284,1440.9,-505.3,311.8
590,-0.162,5.921,-1.325,998.3,-218.1,-823.2
610,-0.606,1.038,-0.55,620.4,-198.2,-385.4
630,-1.096,0.46,-0.603,668.2,-440.3,-678.1
650,-0.101,0.241,-0.197,704.2,-421.4,-662.9
670,-0.086,0.224,-0.191,723.7,-408.0,-649.6
690,-0.086,0.223,-0.194,745.0,-395.6,-635.3
710,-0.087,0.222,-0.192,762.5,-381.2,-619.5
730,-0.089,0.699,1.413,788.9,-268.2,-963.2
750,-1.17,0.639,0.313,291.9,273.0,-1388.8
770,-2.757,-2.582,-0.835,298.3,77.0,-1474.6
790,0.505,-0.601,0.305,154.8,143.7,-842.2
810,-0.011,0.051,0.084,148.8,162.2,-822.8
