time_ms,ax,ay,az,wx,wy,wz
0,-0.63,0.66,0.566,-44.2,351.2,-59.0
20,0.151,0.965,-0.203,24.8,299.3,27.4
40,-0.088,0.976,0.073,-40.1,258.0,-15.2
62,-0.435,1.415,-0.197,97.2,-353.2,16.3
85,-0.075,1.445,0.323,170.5,-11.3,-57.1
105,0.107,1.508,0.2,164.0,-81.3,-184.6
125,0.012,1.399,0.028,199.0,-130.2,-160.7
145,0.309,1.438,-0.074,233.5,87.9,6.2
166,0.107,1.53,-0.064,261.1,160.7,91.4
188,-0.216,1.295,0.032,284.9,-49.9,-13.4
208,-0.096,1.174,-0.009,413.4,-233.8,-209.2
228,-0.347,0.531,0.195,461.6,-511.6,-693.2
248,0.053,0.641,-0.328,566.3,-442.4,-590.0
268,-0.014,0.124,-0.113,492.6,-378.7,-426.9
288,-0.04,0.11,-0.096,503.7,-374.9,-419.5
308,-0.043,0.101,-0.095,515.4,-367.7,-409.9
328,3.77,-5.636,0.838,-109.3,123.0,1441.4
348,-1.977,-0.244,-0.636,83.7,-237.3,1589.2
369,-5.85,5.578,-0.627,-224.0,-583.8,1048.7
389,0.044,0.994,0.196,-224.7,-346.0,1264.4
409,0.931,0.914,-0.691,-486.6,-51.2,559.7
429,0.143,0.22,-0.201,-150.4,-272.7,327.6
449,0.029,0.086,-0.067,-54.6,-354.2,329.0
469,-0.028,0.007,0.032,-48.2,-361.3,325.0
489,-0.028,0.005,0.033,-55.8,-360.6,324.0
509,-0.027,0.006,0.032,-66.0,-359.8,322.5
529,-0.026,0.007,0.03,-72.6,-358.9,321.3
549,-0.027,0.009,0.036,-82.5,-356.9,319.8
569,4.24,1.089,6.42,742.5,-387.4,-916.8
592,4.35,3.002,-2.025,1310.6,-891.4,-575.6
612,-0.974,0.029,-6.902,1112.0,-1081.0,5.4
632,-0.177,-0.574,-0.916,744.5,-1115.1,185.5
652,0.117,0.065,-0.342,742.1,-1099.6,153.4
672,0.11,0.058,-0.331,724.2,-1106.7,178.9
692,0.112,0.046,-0.317,699.8,-1116.1,206.6
712,0.106,0.039,-0.309,681.6,-1123.2,225.0
732,0.063,0.148,-1.423,673.3,-943.5,302.4
752,-2.155,2.871,0.529,-25.6,-634.7,246.6
773,-0.051,-0.005,-0.025,-155.1,-644.6,235.4
793,0.569,0.568,13.277,-522.8,1029.4,603.6
813,0.006,-0.236,1.229,-535.7,743.9,28.9
835,-0.072,-0.601,0.972,-357.6,490.2,13.3
855,-0.754,-1.091,0.39,-89.5,202.8,-88.6
875,-0.081,-0.016,0.037,-28.0,175.2,-177.3
895,-0.019,0.003,0.042,-30.8,175.2,-177.0
916,-0.05,0.005,-0.107,-19.6,194.1,-184.3
936,-2.955,1.796,0.98,378.2,679.7,-323.4
956,-2.351,0.102,-0.405,16.5,466.4,-500.8
976,-1.537,-1.418,-0.535,496.6,-204.6,-568.1
999,-0.289,-0.042,0.903,768.2,-399.3,-439.1
1019,1.921,0.613,3.258,692.0,245.4,-78.6
1039,0.086,0.555,1.663,617.9,316.1,-53.9
1059,-0.122,0.04,0.06,133.4,239.4,78.4
1079,-0.023,0.011,0.02,124.6,238.4,77.9
1101,-0.031,0.01,0.019,125.3,238.6,77.4
1121,-2.767,-0.344,-0.114,-129.6,169.7,57.9
1141,-0.616,-0.211,0.092,-59.5,-258.0,96.3
1161,-0.908,-1.001,-0.044,322.2,-630.7,-17.9
1181,-1.547,-0.584,0.949,1233.6,-1433.5,505.2
1201,0.736,1.032,-0.258,1670.6,-497.4,-320.2
1222,0.033,0.732,-0.296,680.7,-81.4,-381.0
1243,-0.085,0.125,-0.024,471.0,-62.9,-622.1
1263,-0.087,0.121,-0.03,477.0,-53.4,-617.0
1284,-0.645,-0.396,1.441,426.0,-46.6,-710.9
1304,-0.798,-0.346,0.304,-274.0,-95.9,16.0
1325,-0.057,-0.004,0.054,-192.7,-68.1,175.0
1345,-0.097,0.044,0.092,69.5,7.8,551.6
1365,-3.568,9.022,-2.023,712.3,45.2,675.5
1385,-0.07,1.134,-1.126,738.2,-13.8,493.5
1405,-0.035,0.86,-0.576,730.6,-68.1,326.3
1425,-0.076,0.317,-0.426,750.5,-118.3,286.2
1446,-0.111,-0.066,-0.913,184.1,-135.5,124.9
1466,-0.167,0.025,-0.034,-55.5,-328.0,310.6
1486,-0.029,0.009,0.034,-71.7,-329.0,311.3
1506,-0.902,1.646,-1.408,-138.6,-371.7,323.5
1526,-1.025,1.244,-0.334,-201.6,-281.9,461.4
1548,1.1,0.705,0.12,229.3,-283.0,349.4
1568,0.083,0.684,-0.318,484.3,-443.5,27.0
1588,0.304,0.836,-0.369,591.9,-434.9,124.3
1608,0.314,1.136,-0.386,631.6,-299.6,412.3
1628,2.004,1.968,-1.441,763.2,-229.0,364.4
1648,0.971,0.725,-0.429,721.1,-223.1,480.6
1668,1.706,-0.197,-1.246,810.3,-66.2,80.8
1688,1.556,-1.249,-3.189,518.6,-351.8,8.2
1708,0.611,-1.12,-1.373,76.2,-449.1,69.4
1731,-0.144,-0.061,-0.166,-178.5,-621.6,190.3
1751,-0.066,-0.007,-0.026,-195.7,-621.4,185.1
1771,-0.075,-0.006,-0.022,-208.2,-619.9,767.8
1793,0.12,-0.506,0.728,-555.3,-1244.5,-1215.4
1814,-0.056,0.638,-0.683,-456.4,-1278.7,-1240.1
1834,-0.062,0.63,-0.689,-326.6,-1305.1,-1243.8
1854,-0.067,0.622,-0.698,-255.6,-1321.3,-1245.3
1874,-0.071,0.619,-0.712,-136.7,-1338.6,-1236.6
1895,9.179,3.982,-2.186,-239.4,427.4,-1415.6
1915,0.019,0.275,0.1,-283.5,363.0,-1428.9
1937,0.03,0.284,0.095,-296.5,338.8,-1432.6
1957,0.032,0.295,0.092,-305.6,314.2,-1435.4
1981,0.026,0.303,0.086,-313.5,280.1,-1439.7
2001,-0.279,0.199,0.176,197.4,1222.9,-1952.3
2021,0.101,0.094,0.0,138.0,-443.3,-291.2
2041,-0.023,0.047,-0.037,143.9,-443.1,-283.8
2062,-0.024,0.042,-0.035,150.2,-443.3,-283.2
2082,0.128,0.169,-0.126,-924.4,387.0,-648.2
2103,-4.774,-0.688,-0.715,-284.0,-12.2,-924.7
2123,0.01,0.162,0.024,-280.0,-13.6,-923.4
2143,-0.818,-0.173,-0.297,-82.1,51.0,-1225.9
2164,0.0,0.045,-0.066,408.2,-394.9,-117.0
2184,0.022,-0.001,-0.064,412.3,-392.0,-107.1
2204,0.438,-0.509,0.091,-385.7,-440.3,127.0
2224,0.196,-1.098,-0.264,77.9,-280.9,-57.4
2244,-0.129,-1.298,0.16,4.6,5.3,2.6
2264,0.082,-1.047,0.019,-16.5,1.7,-8.2
2284,-0.078,-0.985,0.101,3.0,-2.3,-3.0
2304,-0.03,-1.0,0.048,2.3,-2.5,-0.4
2324,-0.027,-1.003,0.047,1.2,-2.5,0.2
2344,-0.026,-0.999,0.047,0.7,-2.6,0.1
2364,-0.027,-1.002,0.048,0.8,-2.5,0.0
2388,-0.027,-1.0,0.05,0.7,-2.6,0.1
2408,-0.026,-1.002,0.046,0.7,-2.7,0.0
2428,-0.028,-1.0,0.048,0.7,-2.6,0.2
2448,-0.025,-1.002,0.05,0.8,-2.7,0.1
2468,-0.026,-1.001,0.052,0.7,-2.8,0.1
2488,-0.023,-1.001,0.051,0.6,-2.5,0.0
2508,-0.022,-1.002,0.047,0.7,-2.5,0.0
2529,-0.023,-1.0,0.046,0.8,-2.7,0.2
2549,-0.028,-1.002,0.047,0.7,-2.5,0.2
2569,-0.023,-1.002,0.05,0.7,-2.7,0.2
2589,-0.022,-1.0,0.049,0.5,-2.5,0.1
2609,-0.027,-1.002,0.047,0.7,-2.5,0.2
2632,-0.025,-1.002,0.049,0.7,-2.5,0.2
2652,-0.021,-1.0,0.048,0.7,-2.5,0.1
