time_ms,ax,ay,az,wx,wy,wz
0,1.222,-0.306,-0.274,229.4,-3.0,7.5
20,1.144,-0.03,-0.695,344.4,52.2,31.0
40,0.996,0.458,-0.444,289.3,39.9,42.9
61,1.029,0.512,3.596,-304.0,91.7,-110.4
81,1.189,0.718,0.014,-10.6,210.9,-31.9
102,1.834,-0.043,0.121,33.1,165.5,154.6
122,1.823,0.329,0.287,-176.6,-78.1,213.2
146,1.308,0.699,0.232,-295.6,-118.9,233.9
166,1.023,0.571,-0.005,-158.6,-143.7,242.9
186,0.996,0.409,-0.028,-66.5,-142.1,336.3
206,1.148,0.22,-0.1,-7.0,-69.7,598.0
226,1.087,-0.099,-0.189,-119.0,70.3,534.1
249,0.615,0.314,0.112,-129.1,115.5,570.3
269,-0.073,0.112,0.171,-219.2,-34.7,632.5
289,-0.055,0.075,0.029,-219.0,-33.3,633.0
309,0.937,-0.482,-0.5,-183.7,82.1,564.0
329,1.107,-2.812,-0.772,108.6,162.0,1033.3
349,-0.328,-0.331,-0.317,661.6,68.6,596.1
369,-0.779,-0.588,-0.491,645.9,-69.2,612.6
389,-0.537,-0.246,-0.016,561.2,19.4,613.1
409,-2.028,0.471,0.1,285.9,384.7,-98.9
430,-0.505,-0.003,-0.19,280.8,416.9,-341.3
450,-0.868,-0.128,-0.454,353.1,303.7,-577.1
470,-1.123,-0.911,-0.907,216.7,321.4,-433.8
494,-1.2,-1.019,-0.794,325.6,-89.1,-185.8
514,-1.277,-0.965,-0.406,369.1,-243.3,-80.9
536,-1.181,-0.915,-0.057,374.5,-308.7,-110.4
556,-1.301,-0.648,0.101,195.3,-319.0,-199.2
576,-1.48,-0.924,0.148,103.0,-392.0,-196.0
596,-1.224,-1.043,0.15,28.7,-422.7,-196.2
616,-0.987,-0.995,0.106,95.6,-433.1,-349.7
636,-0.765,-0.705,0.378,71.9,-435.5,-454.1
656,-0.396,-0.234,0.322,-99.1,-607.3,-782.4
678,-0.063,0.333,-0.236,-227.3,-847.3,-1052.6
698,-0.025,0.393,-0.223,-157.2,-857.9,-294.2
718,-0.248,-0.123,-0.158,-475.7,392.1,-148.4
738,0.026,0.02,0.122,-386.4,363.1,-504.7
760,0.021,0.07,0.081,-56.9,-8.8,-441.2
780,1.473,1.665,1.405,47.6,-57.9,-621.2
800,0.319,0.477,0.263,239.6,62.5,-818.2
820,0.198,0.441,0.295,275.5,17.4,-808.5
841,-0.021,0.361,0.095,385.7,25.6,-895.4
861,-0.255,7.552,0.174,653.8,-73.0,271.8
882,-0.546,0.66,0.083,397.6,-167.2,80.2
903,-0.026,0.594,-0.172,-114.6,-232.6,52.7
927,-0.401,0.673,-0.165,-441.8,-317.7,13.0
947,0.029,0.461,0.09,-13.0,-108.4,49.0
969,0.237,0.978,0.135,14.0,1.2,32.0
989,-0.124,1.001,0.02,-10.3,-4.3,6.7
1009,-0.007,1.019,0.004,-1.2,-2.5,0.7
1030,-0.031,1.011,0.015,1.3,-2.4,0.6
1051,-0.028,1.006,0.02,0.4,-2.5,-0.1
1071,-0.028,1.005,0.027,0.7,-2.5,0.2
1091,-0.031,1.007,0.025,0.6,-2.6,0.0
1111,-0.032,1.007,0.026,0.6,-2.5,0.0
1135,-0.031,1.006,0.025,0.7,-2.5,0.1
1155,-0.026,1.006,0.021,0.7,-2.7,0.0
1175,-0.028,1.006,0.025,0.6,-2.5,0.1
1195,-0.028,1.006,0.026,0.6,-2.5,0.1
1216,-0.028,1.005,0.027,0.7,-2.5,0.0
1236,-0.027,1.005,0.024,0.8,-2.6,0.2
1256,-0.027,1.005,0.02,0.6,-2.5,0.2
1276,-0.027,1.003,0.024,0.7,-2.5,0.0
1296,-0.028,1.007,0.028,0.7,-2.7,0.0
1316,-0.03,1.008,0.024,0.7,-2.6,0.1
1336,-0.028,1.007,0.025,0.7,-2.5,0.2
1357,-0.025,1.005,0.023,0.7,-2.6,0.2
1377,-0.026,1.004,0.024,0.7,-2.6,0.2
1397,-0.026,1.005,0.024,0.7,-2.6,0.0
1417,-0.028,1.007,0.026,0.7,-2.5,0.0
1437,-0.029,1.005,0.025,0.7,-2.5,0.0
