time_ms,ax,ay,az,wx,wy,wz
0,0.948,0.06,1.327,-116.5,306.1,-23.2
21,1.031,-0.111,1.376,-217.5,400.0,-14.5
41,0.954,-0.102,1.141,-381.0,438.9,-55.0
61,0.948,-0.064,0.996,-448.4,418.0,-72.3
84,0.818,0.115,0.803,-535.0,369.8,-79.0
104,0.513,0.001,0.734,-550.1,326.8,-73.9
124,0.291,-0.125,0.539,-484.3,303.5,-57.0
144,0.124,-0.202,0.448,-421.5,292.0,-74.4
165,-0.031,-0.554,0.4,-383.0,284.3,-73.2
185,-0.297,-0.647,0.17,-442.4,320.8,-168.2
205,-0.425,-0.537,0.037,-441.0,320.1,-215.0
226,-0.256,-0.656,-0.483,-486.9,248.9,-266.6
246,0.197,-0.773,-0.657,-439.2,232.1,-168.3
266,0.391,-0.622,-1.151,-525.7,230.5,-51.1
289,0.348,0.029,-1.729,-478.4,209.2,-53.8
310,0.449,0.089,-1.285,-360.6,247.7,-143.1
330,0.301,-0.283,-0.558,-102.8,81.5,-122.0
350,0.283,-0.38,-0.279,30.0,38.7,-48.6
370,-0.099,-2.659,-1.242,633.5,-227.1,400.5
390,-1.786,-1.869,1.396,188.4,-126.1,-50.8
410,-0.368,-0.355,0.449,-113.9,143.2,-97.0
430,-0.163,-1.197,-1.43,-410.2,21.3,80.7
451,0.078,-0.607,-1.034,-683.2,-96.9,289.3
471,-0.6,1.615,-2.67,-316.6,419.0,221.6
491,0.955,-0.155,-1.423,-163.9,383.8,-138.1
512,1.077,0.682,-0.882,-254.5,273.7,-203.0
532,0.941,0.55,-0.641,-351.6,397.6,-198.1
554,0.615,0.366,-0.372,-358.4,518.2,-208.2
574,1.508,1.149,0.892,30.6,94.2,161.4
594,0.276,-0.144,0.423,-230.0,-155.3,429.8
615,-0.148,0.162,-0.243,-895.7,-338.8,638.1
636,-1.492,-2.065,-5.229,-1066.6,-441.9,863.5
656,-0.75,0.764,-1.228,-631.6,179.4,724.2
678,3.299,2.049,-2.113,-626.5,461.2,458.5
698,1.191,0.224,0.017,-451.2,201.3,694.2
718,1.652,-1.453,-0.731,-11.6,491.6,791.1
738,1.024,-1.055,0.756,512.8,589.8,986.4
758,-1.51,-1.32,1.463,95.6,151.4,61.1
781,-0.337,-0.31,0.321,-14.9,-27.5,-302.6
801,0.517,-0.333,-0.762,-287.9,-170.3,-281.0
821,0.513,0.231,-0.436,-729.9,-56.9,-643.5
841,2.883,1.014,-3.146,-649.2,-56.6,-505.4
863,1.383,6.238,0.677,-871.1,-26.1,222.8
883,0.871,0.907,-0.134,-770.9,-38.0,429.4
903,0.167,0.137,-0.078,-701.8,-140.8,920.2
924,4.14,-3.534,-1.325,-516.1,-301.2,732.1
944,-0.491,-0.232,-1.119,-978.8,-641.6,645.2
964,-0.585,-0.235,-0.513,-955.1,-539.2,247.2
986,-1.161,2.103,-1.949,-10.4,-494.4,-49.1
1006,0.073,0.038,-0.06,-4.3,-283.4,-203.4
1027,0.69,0.212,-0.454,45.7,-47.1,-15.9
1047,0.024,0.115,-2.898,297.5,686.7,799.0
1068,2.138,-1.403,0.01,155.1,567.0,414.6
1089,0.329,0.005,0.244,31.0,249.4,502.6
1109,-0.02,0.066,0.007,15.9,186.2,467.3
1129,-0.892,-0.691,-0.938,-195.3,96.5,-39.3
1149,0.462,0.038,-0.686,-281.0,62.9,-113.8
1170,0.508,0.171,-0.814,-593.8,120.6,49.9
1190,0.915,0.495,-1.504,-278.6,-217.2,53.1
1211,0.347,0.22,-1.105,-199.0,-115.9,113.4
1231,0.201,0.369,-0.961,103.6,133.2,89.3
1254,0.121,0.14,-0.933,248.5,290.0,91.4
1274,0.254,0.135,-0.914,362.3,365.6,182.7
1297,0.685,0.123,-0.943,498.4,273.0,369.7
1318,0.734,-0.701,-0.968,366.6,137.8,304.5
1338,0.253,-0.481,-0.67,359.3,131.7,138.9
1358,0.367,-0.555,-0.687,318.9,209.7,-11.5
1378,0.966,-0.936,-0.999,274.9,185.1,-2.8
1398,0.836,-0.63,-0.553,241.1,276.8,-129.1
1418,0.734,-0.591,-0.454,287.8,402.5,-233.9
