time_ms,ax,ay,az,wx,wy,wz
0,-0.07,0.735,-0.634,-30.7,-245.9,353.7
20,-0.2,0.247,-0.895,44.4,-210.8,164.7
42,-0.182,0.231,-0.826,32.2,-145.0,155.6
62,-0.278,2.176,-1.363,-98.0,115.7,-38.5
82,-0.599,-0.043,-1.076,-106.7,-41.8,54.6
102,-0.61,-0.079,-1.125,-98.1,9.4,40.5
124,-0.408,-0.07,-1.631,55.0,151.4,20.1
148,-0.704,0.186,-1.529,283.0,351.4,-108.0
169,-0.438,-0.105,-1.504,165.9,108.7,122.0
189,-0.301,-0.165,-1.342,326.6,226.2,105.0
211,-0.441,0.099,-1.284,331.8,221.3,116.0
231,-0.413,-0.092,-1.021,392.2,246.0,126.8
251,-0.263,-0.137,-0.865,345.7,246.3,95.3
273,-0.237,-0.112,-0.969,360.2,256.2,52.5
293,-0.21,-0.178,-0.79,335.6,245.1,6.5
313,-0.389,-0.136,-0.679,317.1,239.5,-76.8
335,-0.894,-0.164,0.081,82.8,331.3,-409.7
355,0.097,0.237,-0.182,-176.6,436.3,-724.9
378,0.759,-1.44,-1.578,-286.3,451.3,-613.7
399,0.193,-0.232,-0.064,-173.2,556.8,-284.8
419,0.519,-0.416,0.269,-93.1,698.6,-244.3
439,0.738,0.023,1.509,-433.0,247.6,56.2
459,-0.086,-0.56,0.733,-538.6,61.1,-12.7
479,0.18,-1.136,1.043,-302.5,-98.4,-50.4
500,0.585,-0.769,1.375,-302.0,-158.2,-19.3
522,1.107,-0.819,1.279,-329.9,-192.5,-99.9
542,1.065,-1.071,1.089,-267.7,-167.2,-157.0
562,1.126,-0.999,1.08,-178.5,-201.9,-214.4
582,1.026,-0.754,0.913,-61.9,-263.2,-337.4
602,0.886,-0.494,0.63,-14.6,-367.8,-372.4
622,0.84,-0.232,0.471,-75.3,-444.8,-516.6
642,0.976,-0.223,-0.174,-79.2,-479.9,-560.7
663,1.097,0.116,-0.246,144.8,-330.4,-309.8
683,1.034,0.122,-1.016,157.7,-294.1,-279.3
705,0.521,0.245,-0.82,218.6,-293.5,-106.7
725,-0.044,0.264,-0.592,345.1,-578.3,-110.3
745,-0.424,0.083,-0.54,446.5,-836.0,-253.4
766,0.01,0.101,-0.271,504.0,-911.6,-239.8
786,-6.843,0.608,-1.505,-613.8,-1415.5,1199.6
806,-0.437,0.063,-0.249,-732.9,-1391.4,1141.9
826,-0.472,0.094,-0.279,-813.4,-1352.7,1106.2
848,-0.502,0.139,-0.322,-943.4,-1311.2,1057.2
868,-0.234,0.474,-0.602,-1542.8,-254.1,378.8
889,-0.193,0.458,-0.54,-1550.9,-217.0,368.6
909,-0.144,0.408,3.048,-1422.0,-153.5,234.7
929,-0.102,0.392,-0.485,-1452.9,-352.1,20.0
951,4.689,-6.949,-0.774,-770.9,-358.6,911.3
971,-0.236,0.079,-4.532,-690.6,113.4,150.5
991,-0.021,0.091,-0.09,-675.0,197.7,158.4
1011,-0.02,0.089,-0.138,-676.5,253.1,207.4
1031,-0.005,0.234,-0.318,-1054.6,447.9,270.2
1053,0.655,0.153,-0.301,-456.4,-391.0,365.5
1073,-0.133,0.281,-0.692,-331.2,-179.8,424.5
1093,-0.111,0.379,-0.546,-214.7,-10.3,500.9
1113,-0.121,0.612,-0.735,-118.7,28.9,406.8
1137,0.193,0.175,-0.509,-40.5,-113.0,236.3
1157,0.386,0.274,-1.165,172.9,-108.5,176.1
1178,-0.022,0.582,-0.839,333.2,-7.2,53.2
1198,0.036,0.201,-0.764,540.2,36.5,-15.2
1220,0.249,-0.125,-2.657,241.0,-92.7,-54.2
1240,-0.112,-0.069,-0.479,-52.0,37.8,-18.8
1260,0.063,-0.253,-0.818,-287.2,14.6,-29.1
1280,0.037,0.183,-0.911,-4.3,0.4,3.6
1301,-0.015,-0.076,-0.923,14.7,-6.5,0.6
1321,0.027,0.024,-0.963,6.1,-5.8,0.6
1342,0.012,0.0,-0.966,-0.4,-2.0,0.1
1362,0.01,0.0,-0.962,0.7,-2.8,0.1
1383,0.015,0.0,-0.964,0.5,-2.2,0.0
1403,0.012,-0.004,-0.962,0.7,-2.7,0.1
1424,0.01,0.0,-0.963,0.5,-2.5,0.2
1445,0.01,-0.001,-0.965,0.6,-2.6,0.1
1465,0.012,-0.002,-0.962,0.7,-2.5,0.2
1485,0.012,-0.003,-0.964,0.8,-2.6,0.1
1507,0.012,-0.002,-0.961,0.7,-2.8,0.0
1527,0.011,0.0,-0.96,0.7,-2.7,0.1
1547,0.01,-0.002,-0.96,0.7,-2.4,0.2
1571,0.012,-0.003,-0.96,0.7,-2.5,0.2
1592,0.011,-0.002,-0.961,0.7,-2.6,0.3
1612,0.008,-0.002,-0.961,0.7,-2.6,0.1
1633,0.011,-0.004,-0.962,0.7,-2.5,0.1
1653,0.011,-0.001,-0.963,0.7,-2.6,0.1
1673,0.013,0.0,-0.962,0.7,-2.5,0.2
1694,0.011,-0.002,-0.962,0.7,-2.8,0.0
