time_ms,ax,ay,az,wx,wy,wz
0,0.195,-1.708,-0.874,223.3,143.8,370.5
21,-0.435,-2.059,-0.386,314.1,35.4,779.8
42,-1.254,-1.057,-0.829,496.3,-176.3,718.5
62,-2.993,0.869,0.51,372.4,-839.1,105.4
82,0.17,-0.005,0.226,-11.1,-469.2,65.0
102,-0.074,0.092,-0.156,-18.7,-412.1,124.3
124,0.345,-0.799,-3.235,886.3,398.1,380.1
144,0.281,-1.856,-2.857,1314.8,1233.8,-393.9
164,0.994,-2.653,-0.191,817.3,797.6,-123.6
184,0.293,0.149,0.157,105.3,790.1,139.1
204,-4.128,-2.619,-0.462,25.6,475.9,59.3
224,-1.557,-0.856,-1.556,-125.2,-44.3,25.2
247,-1.597,-0.344,-0.846,0.2,-181.2,-29.9
267,-0.614,-0.481,-0.532,-35.2,-224.8,-18.3
289,0.166,-0.605,-0.336,-23.9,-165.2,-96.0
309,1.144,-1.31,0.583,6.7,-31.8,-89.0
329,1.017,-1.095,0.757,-110.9,-33.2,-207.6
349,1.107,-1.035,0.704,-134.1,-49.7,-116.4
371,0.864,-0.909,0.289,-135.6,-3.0,36.5
391,0.276,-0.4,-0.172,-99.5,42.7,476.4
411,-3.836,-1.252,-1.877,3.9,168.4,45.4
433,-2.349,-0.775,-1.146,-28.5,-47.1,25.9
454,-1.548,-0.579,-0.899,-44.8,-171.1,43.6
474,-0.721,-0.502,-0.745,-128.0,-211.5,-36.4
494,-0.007,-0.466,-0.309,-148.1,0.7,-206.5
515,0.487,-0.989,0.01,-96.7,-29.8,-249.6
535,1.106,-0.945,0.476,-69.0,38.5,-274.6
558,1.222,-1.098,0.512,-127.6,181.9,-224.2
578,0.801,-0.919,-0.069,-114.7,183.7,-58.2
598,0.192,-1.235,-1.211,-102.5,341.7,32.9
618,-0.704,-0.901,-1.036,-213.6,343.1,-42.3
638,-0.826,-0.822,-1.037,-325.1,344.6,-105.9
658,-0.411,-0.535,-1.076,-510.5,388.0,-159.1
678,0.651,0.201,-1.906,179.1,289.0,52.4
700,0.508,-0.323,-1.094,469.6,444.0,-62.8
720,0.329,-0.42,-0.42,413.8,359.1,-95.6
740,0.227,-0.227,-0.181,446.0,428.4,-157.7
762,0.251,-1.48,0.071,490.0,524.5,-426.2
782,2.244,2.363,4.407,-105.2,1315.1,-27.3
802,-0.231,0.74,0.781,-874.0,713.3,117.7
822,-0.737,-2.697,3.155,-786.7,108.7,311.3
842,-0.047,-0.177,0.145,-684.6,-54.6,247.8
864,-0.166,-0.055,0.082,-558.4,-37.1,248.0
884,-0.09,0.05,-0.004,-495.0,102.2,498.4
905,-0.784,0.266,-1.037,17.7,748.7,369.9
926,-1.015,0.41,-0.368,574.0,218.6,-281.8
946,-0.205,0.108,-0.383,593.1,182.8,-421.5
966,0.31,-0.319,0.61,227.8,-18.8,-126.8
986,1.287,-1.02,0.622,351.1,133.2,-99.8
1007,1.747,-1.84,1.261,419.7,261.1,31.7
1027,-1.179,-3.279,2.756,886.3,-256.2,108.5
1047,0.251,-0.218,1.5,869.2,-429.3,-186.4
1067,0.536,0.583,1.31,481.3,-863.1,23.4
1087,0.097,0.015,0.139,193.7,-519.1,-40.6
1107,-0.009,0.011,-0.016,152.6,-463.4,-35.0
1127,-0.015,0.013,-0.019,151.9,-463.2,-30.8
1151,-2.111,-0.49,0.76,139.3,-688.4,-868.1
1171,-0.041,0.258,-0.27,134.3,-845.6,-814.8
1191,8.613,4.554,-3.586,163.2,-194.3,-262.4
1211,1.744,1.946,-1.183,68.8,-226.5,-406.2
1231,1.77,1.794,-1.144,-181.5,-27.8,-559.4
1251,0.9,1.055,-0.694,-281.8,9.5,-605.2
1271,-0.392,2.006,0.777,40.4,77.1,-25.4
1291,-0.097,0.091,0.038,-56.1,54.4,-52.2
1311,-0.013,0.003,0.04,-56.2,-125.4,-389.3
1334,0.212,-0.342,0.625,-68.7,-564.2,-1094.3
1354,0.373,0.645,-0.321,16.3,-208.3,-1416.8
1374,-0.045,5.035,-2.701,-239.8,82.8,-477.4
1394,-1.73,1.056,-0.421,-47.5,-103.0,-1058.7
1416,-2.277,0.96,0.892,-116.4,211.8,-1646.5
1436,-4.157,-2.226,0.121,-408.3,267.5,-779.3
1459,0.025,0.118,-0.033,-583.5,476.8,-761.2
1479,0.388,-0.134,-0.3,-560.3,440.5,-432.1
1499,0.528,0.734,0.406,-307.0,439.9,-404.1
1519,-0.017,0.199,0.142,-596.7,835.5,-666.2
1539,-0.221,0.066,-0.128,-574.6,959.4,-805.5
1563,0.152,0.026,-0.112,-642.0,931.5,-794.2
1583,1.039,0.456,0.125,-217.9,537.2,-333.7
1603,2.354,1.754,-0.646,-613.4,1083.6,-190.2
1623,1.564,1.055,0.456,83.7,344.4,-200.8
1644,0.187,0.212,0.2,215.3,130.4,-119.8
1664,0.004,0.023,0.038,218.2,44.0,-25.4
1684,-0.018,0.015,0.025,218.1,44.7,-26.4
1705,-0.018,0.015,0.026,217.8,45.2,-27.0
1725,-0.017,-0.02,0.166,189.7,51.3,-123.8
1745,-0.006,0.032,0.04,-91.2,56.8,-405.3
1765,3.085,4.911,-0.331,132.5,-345.0,-78.4
1785,-0.355,1.477,-0.62,-447.5,-434.2,18.1
1805,0.957,1.13,-0.435,-718.0,-211.3,-191.8
1825,0.264,0.726,-0.124,-817.8,-93.6,-465.9
1845,0.341,0.68,-0.188,-831.6,-66.4,-742.0
1865,0.305,0.503,0.292,-527.3,-111.4,-860.1
1885,0.364,0.348,-0.506,-246.4,-7.5,-376.0
1905,-0.074,0.019,0.022,82.8,100.6,-313.5
1925,-0.029,0.02,0.045,82.6,102.4,-315.5
1945,-0.16,0.072,0.083,75.8,67.4,-399.4
1968,-2.293,1.634,1.459,-466.1,-370.5,-890.1
1988,-1.987,-0.724,1.761,-300.8,-253.4,-383.1
2008,-0.088,0.307,1.864,-239.1,215.1,-102.6
2029,-0.278,-0.142,0.294,-70.9,382.2,-11.8
2049,-0.775,0.196,1.109,92.8,435.0,14.3
2069,-0.583,0.674,0.378,271.9,225.1,-11.2
2089,-0.467,1.062,0.676,370.4,11.9,-88.2
2109,-0.901,1.22,0.618,244.0,98.8,-7.8
2129,-1.14,0.407,0.462,72.1,127.2,-424.4
2150,-2.852,-1.712,-0.123,196.7,-58.1,-369.2
2170,-0.853,-1.305,-0.174,230.0,-13.4,-467.6
2190,-0.054,-2.724,1.214,248.6,65.3,-47.5
2213,-0.678,-1.262,0.361,-233.5,54.6,140.4
2233,-0.478,-0.323,0.134,-229.6,63.5,103.9
2253,-0.241,0.249,0.128,-221.3,42.4,284.1
2273,-0.294,0.713,0.672,30.8,107.9,547.8
2293,-1.553,2.05,0.184,858.7,112.4,616.5
2313,-0.519,1.844,-0.7,855.8,-22.3,634.6
2333,-0.095,0.239,-0.075,704.4,-166.0,557.4
2353,-0.599,0.491,0.067,668.9,-263.4,297.9
2374,-3.461,0.217,1.014,-139.7,-1041.1,-420.4
2394,-0.51,0.022,1.301,-233.0,-829.3,0.4
2414,1.365,0.483,1.397,-182.9,18.9,-220.2
2434,0.011,0.302,-0.031,168.0,-46.1,-380.1
2454,-0.054,0.146,-0.065,382.3,-21.3,-385.5
2478,-1.614,-0.168,-2.251,667.8,383.6,13.0
2498,-0.826,0.22,-0.606,657.3,356.8,9.8
2519,-0.887,0.04,-0.53,565.6,242.5,10.0
2539,-0.486,0.507,0.11,274.8,-100.6,387.5
2559,-0.664,0.513,0.161,16.4,-448.3,600.1
2579,-1.785,2.162,0.749,-100.6,-268.8,658.7
2599,-0.501,2.04,1.668,67.0,-309.8,226.0
2619,0.933,0.615,0.394,177.7,24.6,102.5
2640,0.196,0.521,0.368,249.2,242.7,-280.1
2660,-0.518,1.219,0.468,622.0,421.7,-184.5
