time_ms,ax,ay,az,wx,wy,wz
0,0.344,0.223,1.015,197.1,8.6,7.0
20,0.233,0.3,1.321,-6.1,167.1,75.8
40,1.165,0.308,1.567,220.7,171.0,10.0
63,0.354,0.542,0.962,-304.7,258.8,14.7
83,-0.161,0.312,1.655,-671.2,335.2,-249.8
104,-0.164,0.037,1.4,-263.6,82.8,-199.2
125,-0.317,-0.149,1.282,-226.0,201.3,-109.5
145,-0.011,0.023,1.281,-293.0,165.5,-202.8
167,-0.038,-0.045,0.92,-226.8,144.2,-204.6
187,-0.256,-0.256,1.143,-158.0,200.4,-140.8
207,-0.332,-0.356,1.408,-210.0,255.4,-155.5
227,-0.139,-0.392,1.205,-249.4,266.5,-146.5
247,-0.093,-0.505,1.074,-285.7,285.4,-110.3
267,-0.108,-0.554,1.07,-411.1,202.0,-113.7
287,0.154,-0.494,0.324,-429.1,250.7,9.8
307,0.139,-0.468,0.125,-252.5,281.6,189.6
330,-0.162,-0.368,-0.143,-136.1,370.1,316.1
350,-0.213,-0.335,-0.344,207.7,350.2,157.7
370,-0.017,0.026,0.015,205.1,176.4,263.9
390,-0.031,-0.167,-0.022,149.3,176.4,329.9
412,-0.059,-0.074,-0.019,-148.7,277.9,399.4
432,-3.123,-3.254,-3.989,-179.6,643.3,237.9
452,0.327,0.578,-1.61,702.3,164.2,141.1
474,-0.603,-0.786,-1.029,822.8,122.2,133.2
494,-0.112,-1.21,-0.345,281.4,-69.7,137.4
514,-0.786,-1.148,-1.014,198.7,-17.2,-4.1
537,-0.518,-1.219,-1.633,243.6,-46.9,129.1
558,-0.87,-1.14,-1.204,152.5,-109.6,64.7
578,-0.446,-1.199,-1.17,157.0,-156.7,97.3
598,-0.217,-1.143,-0.976,239.2,-237.5,248.8
618,-0.257,-1.052,-0.849,339.2,-353.5,405.7
638,-0.772,-0.914,0.072,486.0,-355.8,517.0
658,-0.33,-0.285,0.265,417.1,-295.4,514.8
678,-0.267,-0.246,0.289,426.2,-366.3,497.8
698,0.047,0.056,0.007,459.3,-377.8,505.4
718,-0.094,0.427,0.146,451.0,-771.1,2293.4
738,1.276,1.614,-0.376,1983.8,-780.3,2062.4
761,0.608,0.94,0.02,1217.2,-792.7,2199.8
782,0.566,0.828,0.06,1142.0,-929.2,2245.4
806,0.506,0.716,0.109,1028.1,-1070.7,2286.8
829,0.426,0.61,0.15,885.9,-1199.2,2293.4
849,0.375,0.581,0.175,786.4,-1180.5,2267.1
869,0.284,0.448,0.164,676.2,-1251.5,2277.2
892,7.732,-3.524,-5.939,143.1,-590.3,1239.3
912,-0.02,0.126,0.097,121.8,-614.7,1243.9
932,-0.035,0.118,0.096,88.7,-628.6,1237.6
952,-0.051,0.116,0.095,57.7,-636.3,1231.4
976,-0.07,0.114,0.096,11.1,-648.7,1226.5
996,-0.09,0.116,0.095,-36.7,-657.0,1219.6
1016,-0.241,0.183,-0.242,58.8,-1050.5,-638.4
1037,-0.111,0.078,-0.266,233.8,-1067.1,-459.9
1059,-0.05,0.002,-0.257,472.0,-1099.3,-300.9
1079,0.873,1.516,0.128,90.7,-385.4,-172.6
1099,-0.016,0.035,-0.018,260.8,-375.0,-178.5
1119,1.12,0.694,1.239,-341.1,-31.0,-282.1
1139,-0.253,-0.965,0.152,-164.5,215.2,-291.2
1161,-0.108,-0.105,0.391,98.9,-158.6,-186.2
1181,-0.121,0.437,0.756,13.7,10.9,-200.7
1201,-0.054,-0.192,0.172,55.0,-22.0,-178.8
1221,-0.046,0.04,1.3,-70.9,7.0,-177.9
1241,-0.085,0.051,0.997,-9.3,-4.9,-175.0
1261,-0.149,0.187,1.071,3.9,-2.2,-167.0
1281,-0.069,0.193,1.029,-6.2,-7.3,-159.6
1303,-0.114,0.117,0.988,-0.4,-3.2,-143.7
1323,-0.079,0.13,1.093,4.2,-4.0,-121.3
1344,-0.104,0.196,1.041,-5.8,-3.6,-106.0
1364,-0.102,0.107,1.024,8.6,-4.5,-61.7
1384,-0.144,0.109,1.066,-1.7,-2.1,-1.4
1406,-0.052,0.044,1.046,0.4,-2.6,0.0
1426,-0.059,0.016,1.049,0.9,-2.6,0.1
1446,-0.06,0.021,1.05,0.7,-2.6,0.2
1466,-0.06,0.019,1.05,0.7,-2.5,0.1
1486,-0.06,0.02,1.048,0.7,-2.6,0.2
1506,-0.059,0.017,1.052,0.7,-2.6,0.0
1526,-0.061,0.019,1.05,0.7,-2.5,0.1
1546,-0.062,0.019,1.048,0.7,-2.5,0.2
1566,-0.062,0.02,1.049,0.7,-2.5,0.2
1587,-0.057,0.016,1.051,0.7,-2.5,0.1
1607,-0.057,0.019,1.05,0.7,-2.5,0.1
1627,-0.061,0.017,1.051,0.7,-2.6,0.2
1649,-0.06,0.019,1.051,0.8,-2.3,0.2
1669,-0.06,0.019,1.049,0.7,-2.5,0.0
1689,-0.059,0.018,1.048,0.7,-2.6,0.2
1709,-0.058,0.016,1.05,0.7,-2.7,0.1
1731,-0.058,0.018,1.048,0.6,-2.6,0.1
1754,-0.061,0.019,1.05,0.7,-2.5,0.0
1774,-0.061,0.018,1.049,0.7,-2.6,0.2
1796,-0.06,0.019,1.05,0.7,-2.5,0.1
1816,-0.059,0.016,1.053,0.7,-2.6,0.2
