time_ms,ax,ay,az,wx,wy,wz
0,0.357,-0.055,1.187,43.7,95.8,37.5
20,-5.272,-0.343,1.054,42.2,60.2,-745.7
40,-0.225,0.392,1.488,-259.7,28.2,-742.4
60,-0.588,0.569,1.522,-186.6,-2.6,-443.4
82,-0.445,0.465,1.552,-220.0,66.4,-323.7
102,-0.195,0.325,1.589,-226.1,43.2,-282.2
122,0.105,0.307,1.369,-207.7,105.4,-158.9
142,0.314,0.263,1.033,-242.6,95.2,-89.0
163,-0.004,0.071,0.665,-379.0,32.0,-115.0
184,0.112,0.049,0.674,-432.3,36.6,-45.9
204,-0.199,-0.03,0.0,-432.9,35.2,-87.6
224,-0.007,0.035,0.002,-428.6,19.1,-115.8
244,-0.008,0.034,0.0,-428.6,18.4,-116.8
264,-0.004,0.031,0.0,-428.3,17.4,-117.9
284,2.725,-6.056,-3.796,-37.7,517.3,28.2
304,-0.124,-0.402,0.316,96.7,227.5,-18.6
324,0.459,-1.49,-0.34,105.2,217.9,-42.6
344,0.68,-1.213,-0.458,196.9,185.6,154.2
364,0.337,-1.339,-0.457,275.6,138.3,204.6
387,0.33,-1.332,-0.132,267.6,133.7,211.1
407,0.372,-1.414,-0.158,209.7,44.5,235.4
427,0.502,-1.327,-0.264,212.8,-0.2,337.3
449,0.325,-1.052,-0.039,212.3,-39.7,516.4
471,-0.099,-0.881,0.805,42.0,-59.1,657.8
492,-0.104,-0.027,0.08,-10.3,-177.5,545.1
512,-0.033,0.045,0.062,-14.8,-179.4,544.1
532,-0.032,0.046,0.063,-17.9,-181.3,543.8
553,-0.031,0.049,0.065,-22.0,-182.4,543.0
573,-0.27,6.626,-0.035,-1015.0,-2147.1,826.4
593,-0.73,0.083,-1.107,-1153.9,-2254.6,742.1
613,-0.27,0.122,-1.195,-968.3,-2216.9,303.6
634,0.523,-2.482,-3.836,-1041.8,-1956.6,-802.5
654,-0.149,0.693,-1.072,-1157.1,-1553.5,-910.2
674,-0.142,0.704,-1.064,-1071.5,-1566.9,-964.7
695,-0.246,1.421,-4.229,-877.6,-1508.0,-1190.0
715,-0.087,0.726,-0.904,-599.1,-1506.5,-1248.9
739,-0.207,0.254,-0.439,-340.1,-1151.2,-617.6
759,-0.071,0.236,-0.426,-302.4,-1156.4,-620.4
779,-0.071,0.236,-0.422,-270.2,-1160.3,-623.9
799,-0.064,0.233,-0.425,-237.7,-1164.8,-626.7
819,3.703,-3.227,2.349,-392.9,-1005.9,-310.4
839,1.589,-1.266,-0.925,-155.6,-451.1,-477.3
859,0.21,-0.111,-0.135,20.9,-382.2,-509.6
881,0.418,-0.275,-0.312,85.1,-248.3,-603.9
901,0.578,-0.236,-0.329,77.6,-90.1,-828.5
921,0.133,0.285,-0.003,-10.5,23.5,-1048.8
942,0.628,0.611,0.138,-103.3,564.3,-301.4
962,0.35,0.442,0.554,59.1,320.1,-188.0
983,0.381,0.4,0.353,145.1,172.2,-132.6
1003,0.457,0.487,0.418,246.6,27.1,-75.1
1023,0.432,0.482,0.318,364.6,-147.4,-39.4
1045,1.85,1.949,-0.471,198.2,-142.0,-120.4
1065,0.736,0.725,-0.362,52.3,2.3,-128.3
1086,0.652,0.686,-0.29,-64.2,96.1,-147.9
1106,0.799,0.959,-0.078,-217.4,140.2,-210.3
1126,0.212,0.336,0.186,-30.0,37.5,-260.3
1146,0.45,0.702,0.294,148.9,-52.0,-387.6
1169,0.251,0.709,-0.053,-7.9,-23.5,-564.9
1189,0.053,0.611,0.02,-29.6,-21.7,-811.8
1209,-0.015,0.049,0.026,-23.8,13.5,-140.8
1229,-0.289,0.808,0.085,44.5,-3.9,285.4
1249,0.339,1.362,0.016,-17.9,-2.7,-30.7
1271,-0.07,1.108,-0.007,0.2,-2.3,9.8
1291,-0.039,1.009,0.013,0.1,-2.7,0.7
1311,-0.029,1.009,0.016,0.8,-2.6,0.1
1333,-0.025,1.005,0.018,0.4,-2.5,0.0
1353,-0.025,1.005,0.015,0.7,-2.7,0.2
1373,-0.024,1.006,0.016,0.7,-2.6,0.0
1393,-0.025,1.005,0.017,0.7,-2.6,0.2
1414,-0.024,1.006,0.018,0.7,-2.5,0.1
1435,-0.025,1.006,0.017,0.7,-2.4,0.2
1455,-0.024,1.005,0.017,0.6,-2.7,0.2
1477,-0.024,1.005,0.017,0.6,-2.6,0.0
1497,-0.028,1.005,0.019,0.6,-2.5,0.1
1518,-0.026,1.008,0.017,0.7,-2.6,0.2
1538,-0.024,1.005,0.017,0.7,-2.5,0.2
1559,-0.023,1.005,0.017,0.6,-2.5,0.0
1579,-0.025,1.006,0.016,0.7,-2.5,0.1
1599,-0.024,1.006,0.015,0.8,-2.7,0.3
1619,-0.025,1.008,0.016,0.7,-2.6,0.0
1642,-0.024,1.005,0.016,0.6,-2.6,0.1
1662,-0.026,1.008,0.015,0.8,-2.5,0.0
1684,-0.024,1.004,0.015,0.7,-2.6,0.1
1706,-0.024,1.006,0.017,0.8,-2.6,0.1
