time_ms,ax,ay,az,wx,wy,wz
0,0.153,-0.273,1.572,53.8,-36.6,248.7
20,0.146,-0.072,1.058,0.4,31.2,276.0
40,-0.044,-0.283,1.047,-2.5,13.7,150.0
60,0.013,-0.273,1.103,34.2,12.2,-6.6
80,-0.502,-0.101,1.343,252.4,45.2,37.5
100,0.111,0.163,1.848,257.3,95.9,-85.4
120,0.053,0.46,1.988,-11.1,210.0,-198.5
143,0.299,0.291,1.721,-132.9,237.5,-196.0
163,0.398,0.387,1.615,-147.2,233.8,-159.5
183,0.469,0.307,1.464,-142.3,230.6,-176.6
203,0.334,0.34,1.289,-159.5,214.9,-114.1
223,0.456,0.071,0.979,-147.2,260.3,14.5
243,0.253,0.097,0.823,-153.0,349.7,78.1
266,0.145,0.142,0.61,-232.0,497.2,32.9
287,-0.09,-0.235,0.446,-206.2,431.4,49.9
307,-0.861,-0.342,0.419,-152.6,489.9,-134.0
329,-0.131,-0.398,0.279,123.0,407.8,-59.0
349,-0.073,-0.034,0.018,207.4,427.0,7.6
369,-0.74,-0.237,0.182,257.9,291.6,458.3
389,-0.457,-0.372,-0.242,342.3,94.5,600.8
411,-0.473,-0.154,-0.251,396.4,-15.7,711.6
432,-0.61,-0.096,-0.277,355.0,-205.9,870.3
452,-3.489,1.155,-0.095,221.3,-342.3,404.6
472,-0.845,0.199,-0.3,289.5,-522.9,212.5
492,-1.69,0.698,-0.666,20.0,-647.1,-31.0
514,-1.972,0.265,-0.499,34.3,-777.5,23.7
534,-1.531,0.307,0.278,7.5,-229.3,213.9
554,-2.378,0.482,-0.286,57.1,-143.5,139.5
574,-2.048,0.511,-0.172,-37.9,-189.3,159.6
597,-1.567,0.427,0.48,-61.7,-124.8,305.4
617,-1.309,0.629,0.759,-79.8,38.8,441.5
638,-0.909,0.972,0.824,-33.1,-29.4,602.7
658,-0.751,0.889,0.778,-86.1,-247.4,769.5
681,-0.092,0.087,0.055,-174.0,-473.7,967.8
701,-0.094,0.083,0.056,-194.5,-471.7,961.4
721,-0.099,0.083,0.051,-222.8,-468.8,956.8
741,0.124,-4.555,-6.486,-675.1,-1219.7,230.5
761,-0.231,0.09,-0.384,-774.8,-1205.9,238.9
785,-0.24,0.111,-0.403,-813.4,-1187.5,202.4
806,-0.241,0.132,-0.415,-850.2,-1164.0,168.3
826,-0.243,0.152,-0.419,-887.1,-1138.4,133.0
846,-0.235,0.165,-0.42,-917.6,-1120.6,104.2
868,-2.623,2.215,1.236,-458.4,-961.2,-352.8
888,-0.073,0.147,-0.281,-456.1,-960.6,-370.7
908,-0.071,0.146,-0.283,-446.2,-961.0,-382.9
928,-0.066,0.151,-0.28,-433.0,-961.6,-391.5
949,-0.066,0.15,-0.28,-418.3,-962.5,-402.5
969,-0.369,0.007,0.114,357.3,6.1,-764.5
990,-0.094,0.126,0.003,359.9,12.9,-760.8
1010,-0.093,0.13,0.004,365.2,19.7,-757.4
1030,1.303,0.686,0.616,46.3,-157.9,-358.1
1050,-0.013,0.481,0.416,80.8,-295.1,-165.3
1070,0.262,0.612,0.696,142.3,-106.7,-229.6
1090,-0.162,0.771,0.711,165.2,-58.1,-68.0
1110,-0.125,0.699,0.793,98.0,-3.6,33.8
1130,0.009,0.716,0.78,63.6,3.1,-2.0
1150,-0.039,0.722,0.784,26.5,-2.6,-0.9
1170,-0.049,0.722,0.78,-19.6,-2.6,-1.8
1190,-0.056,0.717,0.783,-45.3,-3.7,-3.5
1210,-0.065,0.715,0.786,-89.6,-5.1,-5.0
1230,-0.075,0.712,0.795,-141.4,-6.1,-6.3
1253,-0.064,0.699,0.796,-233.9,-7.8,-7.7
1273,-0.068,0.662,0.773,-379.0,-16.4,-21.7
1293,-0.06,0.619,0.716,-528.1,-23.8,-38.9
1317,-0.058,0.436,1.716,-841.4,-17.5,-48.0
1337,0.141,-0.384,0.409,-232.6,13.3,-1.8
1360,-0.147,-0.594,0.665,113.6,-18.6,-20.2
1380,0.002,-0.503,1.195,370.5,11.6,4.9
1404,-0.172,0.512,1.026,-8.4,-4.2,-1.6
1424,-0.039,-0.199,1.092,-69.4,-6.4,2.5
1446,-0.039,0.115,1.104,39.7,3.9,-1.5
1466,-0.052,0.021,1.052,-15.9,-4.6,0.4
1490,-0.062,0.056,1.06,1.7,-2.3,0.2
1510,-0.053,0.114,1.047,2.5,-2.5,0.1
1530,-0.055,0.007,1.051,1.1,-2.5,0.2
1550,-0.056,0.003,1.049,1.0,-2.4,0.1
1570,-0.057,0.006,1.048,0.9,-2.7,0.0
1590,-0.054,0.008,1.049,0.8,-2.6,0.2
1611,-0.055,0.008,1.049,0.8,-2.5,0.0
1631,-0.055,0.008,1.047,0.7,-2.6,0.2
1651,-0.057,0.007,1.05,0.8,-2.7,0.2
1671,-0.059,0.011,1.049,0.8,-2.5,0.2
1691,-0.06,0.009,1.051,0.7,-2.5,0.2
1711,-0.056,0.009,1.05,0.8,-2.5,0.3
1731,-0.056,0.007,1.05,0.7,-2.5,0.0
1751,-0.056,0.009,1.05,0.8,-2.7,0.1
1771,-0.059,0.006,1.049,0.7,-2.5,0.2
1791,-0.058,0.008,1.049,0.7,-2.5,0.2
1812,-0.058,0.01,1.049,0.7,-2.6,0.1
1832,-0.056,0.01,1.049,0.7,-2.5,0.0
1854,-0.055,0.011,1.052,0.7,-2.5,0.1
1874,-0.054,0.01,1.048,0.7,-2.5,0.1
1896,-0.057,0.008,1.051,0.7,-2.5,0.3
1916,-0.057,0.006,1.049,0.7,-2.7,0.0
