time_ms,ax,ay,az,wx,wy,wz
0,-0.251,-1.157,-0.057,41.7,-110.8,-117.4
21,-0.783,-1.204,-0.247,42.4,-83.3,-76.5
41,0.432,-1.405,-0.04,-17.8,311.1,-204.6
61,0.274,-1.489,0.102,97.2,368.2,-245.9
81,0.12,-1.609,0.309,142.3,303.8,-125.3
101,0.136,-1.575,0.205,204.1,590.3,-95.6
121,0.006,-1.322,-0.056,394.5,793.8,-12.5
145,0.043,-1.292,0.538,534.2,530.7,14.9
165,0.255,-1.264,0.336,447.1,157.7,-52.5
186,0.31,-1.05,0.258,451.6,123.6,-114.0
206,0.467,-0.86,0.183,537.1,133.6,-161.8
226,0.58,-0.087,-0.315,637.7,195.4,-11.6
246,0.025,0.033,-0.276,681.2,66.1,153.9
266,0.0,0.093,-0.062,678.0,52.1,151.1
287,0.001,0.094,-0.065,677.8,53.1,147.9
307,-5.674,5.454,-0.562,298.5,20.9,101.6
327,-1.003,2.106,0.787,-306.3,-398.0,691.9
347,-0.843,1.708,1.461,-408.0,-526.9,998.6
367,0.531,0.871,0.191,-178.2,-604.3,492.1
387,1.967,0.257,1.603,-204.4,-238.2,856.8
411,0.156,0.09,0.26,-612.1,-264.3,826.2
431,-0.069,0.125,-0.019,-581.1,-137.0,812.9
451,-0.149,0.162,-0.041,-579.0,-123.5,812.9
474,-0.353,-0.02,0.118,-673.8,-123.7,676.6
494,0.327,-0.907,-0.655,-675.0,-51.1,438.2
514,0.304,-1.22,-1.066,-423.3,194.7,-280.5
534,0.386,-1.275,-0.775,-174.8,129.1,-283.3
555,0.465,-1.49,-1.077,111.1,-64.5,-109.5
575,0.095,-1.624,-1.129,466.3,-289.3,237.7
596,-0.662,-1.763,-0.579,763.2,-300.0,232.6
616,-1.251,-1.033,0.702,108.4,197.4,102.1
636,-0.694,-0.448,0.468,-107.5,299.3,101.6
659,-0.069,0.031,-0.02,-270.8,390.1,170.0
679,-0.011,0.032,-0.033,-273.1,401.8,178.8
699,-0.013,0.035,-0.032,-269.7,399.4,274.9
719,2.553,-0.402,-2.619,496.2,647.6,272.6
743,0.082,-0.053,-0.313,692.7,644.7,555.8
764,2.678,-2.223,2.335,308.2,759.3,1296.7
784,-6.228,-1.258,-0.198,134.6,-653.2,1325.0
805,-0.922,0.693,0.089,-231.4,-122.7,580.8
825,-0.613,0.164,-0.301,70.4,-56.1,314.8
845,-0.545,0.143,-0.335,143.9,43.9,111.7
865,-0.547,0.142,-0.335,245.9,50.8,-122.5
889,-0.623,0.231,-0.162,338.3,30.5,-334.8
909,-0.571,0.168,0.421,190.6,-16.1,-566.9
932,-0.973,-1.235,0.579,32.2,117.9,27.5
952,-0.158,-0.171,0.108,41.0,239.1,138.4
972,-0.648,-0.373,-0.219,131.5,322.9,44.2
993,-1.663,0.111,0.352,62.0,435.5,-51.5
1013,-1.648,-0.437,0.41,0.6,540.6,-9.3
1033,-1.484,-0.335,0.081,-77.3,445.5,168.2
1055,-2.093,-0.314,0.029,-16.1,389.6,139.0
1075,-2.123,0.281,-0.102,-63.2,335.5,-30.1
1099,-1.155,0.218,-0.369,-117.5,565.8,-176.7
1119,-0.792,0.314,-0.374,-241.8,607.0,-189.9
1139,-0.241,-0.362,-1.971,-323.5,746.0,12.4
1159,0.0,0.02,-0.186,-172.6,947.7,36.1
1179,-0.002,0.02,-0.188,-178.9,945.0,45.5
1199,0.0,0.024,-0.183,-182.4,943.3,52.7
1223,6.02,5.696,-3.307,-983.3,2293.4,1517.8
1243,-0.214,-0.03,-0.076,102.7,960.6,-955.5
1263,-0.084,-0.006,0.004,48.0,952.4,-956.4
1284,-0.062,-0.007,0.01,-15.4,949.2,-960.1
1305,-0.041,-0.003,0.015,-77.6,939.8,-964.1
1325,-6.245,4.083,-0.069,-1366.1,232.9,-1652.7
1345,-0.303,-0.329,0.409,-1014.3,464.5,-933.3
1365,0.235,0.248,-0.144,-1033.6,432.7,-931.2
1385,0.233,0.259,-0.153,-1046.0,394.0,-931.5
1405,0.24,-0.074,-1.422,-1076.6,544.5,-835.7
1426,0.121,0.27,-0.223,-1153.3,36.9,-448.3
1446,0.1,0.273,-0.258,-1152.2,27.6,-455.6
1466,0.1,0.88,-7.978,-715.1,-412.1,-442.9
1487,0.032,0.308,-0.247,-490.8,-560.4,-399.0
1507,-0.113,0.155,-0.09,-655.3,-156.2,172.6
1527,-0.618,1.076,-0.657,-784.0,-167.5,319.4
1547,-0.033,1.05,-0.028,-980.7,-97.3,326.4
1567,0.241,1.425,0.152,-64.3,-346.9,-354.2
1590,-0.058,0.521,0.099,110.3,-409.3,-49.8
