time_ms,ax,ay,az,wx,wy,wz
0,-0.597,-0.181,0.51,-14.7,20.3,66.7
20,-1.079,-0.038,0.46,-171.8,-43.3,-15.4
40,-1.05,-0.352,0.097,-218.4,46.0,36.4
64,-1.312,0.133,-0.287,256.6,-89.4,176.7
84,-1.219,0.423,0.04,61.9,70.0,226.4
104,-1.567,-0.196,0.032,106.1,126.7,290.1
124,-1.966,-0.052,0.347,122.4,117.9,322.2
144,-1.641,-0.335,0.109,164.2,210.7,367.9
164,-1.119,-0.27,0.094,167.7,308.2,394.1
187,-0.841,-0.041,0.045,49.8,373.2,429.1
210,-0.386,0.234,-0.077,-214.4,298.1,441.2
230,-0.15,0.542,-0.09,-329.0,136.5,483.2
250,-0.261,0.709,-0.024,-479.5,-157.2,588.1
274,-0.066,0.287,-0.263,-545.0,-294.0,615.1
294,0.0,0.136,-0.181,-520.5,-310.1,640.0
314,0.005,0.147,-0.178,-497.0,-312.2,662.2
334,1.8,2.676,-0.467,-773.7,-1.1,44.5
355,1.284,1.029,0.716,-374.3,287.4,-244.0
375,1.325,0.46,1.099,-187.5,185.9,-411.2
396,0.881,0.659,0.751,-31.7,78.9,-348.4
416,0.594,0.69,0.63,11.6,-43.7,-267.7
436,0.701,0.793,0.479,53.9,-14.0,-179.3
456,0.876,0.98,0.361,28.9,78.3,-184.5
476,0.855,0.901,0.329,-57.9,157.4,-233.9
496,0.896,0.938,0.384,-144.4,295.7,-261.6
518,0.796,0.933,0.52,-220.5,384.3,-304.9
538,0.567,0.739,0.655,-215.8,593.3,-430.2
558,0.299,0.587,0.527,-208.4,729.8,-546.5
581,-0.531,0.594,0.472,-137.4,774.0,-641.2
602,-0.144,-0.01,-0.135,-37.1,900.2,-686.4
622,-0.039,-0.039,-0.046,-67.4,944.0,-711.4
642,-0.02,-2.048,-1.114,-60.9,1131.4,-1106.0
662,-0.071,0.02,0.137,-96.6,1764.2,-1941.5
682,0.012,0.03,-0.014,-320.7,1726.4,-1946.7
702,0.159,0.074,-0.019,-555.5,1655.2,-1945.9
725,0.287,0.136,-0.036,-731.0,1590.0,-1941.0
745,-4.303,3.572,0.002,-1100.7,1047.1,-1580.8
769,0.475,0.357,-0.163,-1194.9,968.0,-1570.7
789,0.502,0.403,-0.2,-1274.5,868.9,-1558.6
809,0.519,0.456,-0.226,-1322.6,814.2,-1552.7
829,0.339,0.399,-0.272,-1296.5,424.8,-1050.2
849,0.333,0.41,-0.278,-1312.1,373.5,-1049.6
869,0.325,0.425,-0.282,-1320.6,338.6,-1050.2
891,0.316,0.442,-0.289,-1329.8,292.8,-1053.0
911,-1.093,0.347,0.981,57.8,74.9,-630.2
931,-0.038,0.069,0.041,59.3,73.9,-631.4
951,-0.044,0.07,0.047,58.9,72.6,-631.1
971,-4.312,3.882,2.186,-105.0,64.8,-850.7
1011,-1.693,-0.065,-0.175,-30.3,1.1,-781.2
1031,-1.509,-0.673,0.082,63.8,-106.5,-12.5
1051,-0.308,-0.142,0.194,54.7,-123.5,111.5
1071,-1.101,-0.233,0.573,39.6,63.4,261.0
1091,-0.924,0.236,0.24,8.3,208.6,127.1
1111,-1.136,0.111,0.022,-3.7,168.0,144.8
1131,-0.999,0.231,0.026,-5.3,128.7,123.3
1151,-1.178,0.377,-0.147,-0.2,-20.7,10.2
1171,-0.978,0.304,0.044,1.8,-43.6,-62.5
1194,-1.042,0.165,0.039,2.5,-44.5,-40.6
1214,-0.981,0.188,0.087,1.8,-25.7,-24.0
1235,-1.004,0.17,0.079,1.1,-14.8,-10.0
1255,-0.999,0.171,0.086,0.6,0.6,2.3
1275,-1.005,0.175,0.074,0.3,8.5,11.2
1299,-1.011,0.189,0.063,0.2,15.0,16.7
1319,-1.015,0.201,0.053,0.2,15.5,16.5
1339,-1.017,0.205,0.035,0.3,10.7,12.8
1360,-1.021,0.221,0.034,0.6,0.2,1.6
1380,-1.014,0.205,0.045,1.0,-8.9,-6.7
1400,-1.008,0.197,0.056,0.9,-6.8,-3.5
1421,-1.009,0.198,0.052,0.7,-0.9,2.3
1441,-1.015,0.201,0.047,0.7,-0.4,2.3
1461,-1.014,0.206,0.045,0.9,-3.5,-0.8
1483,-1.015,0.201,0.05,0.9,-3.7,-1.2
1503,-1.009,0.198,0.051,0.7,-2.1,0.4
1523,-1.01,0.205,0.046,0.7,-1.9,0.5
1543,-1.011,0.202,0.047,0.7,-2.8,-0.2
1563,-1.012,0.2,0.049,0.8,-2.9,-0.5
1583,-1.009,0.202,0.048,0.7,-2.4,0.3
1603,-1.013,0.202,0.05,0.8,-2.4,0.2
1623,-1.01,0.2,0.051,0.7,-2.7,-0.1
1643,-1.012,0.201,0.049,0.7,-2.7,0.0
1663,-1.009,0.202,0.05,0.9,-2.5,0.0
1683,-1.012,0.2,0.047,0.7,-2.4,0.0
1707,-1.011,0.202,0.047,0.7,-2.6,0.0
1727,-1.012,0.202,0.048,0.7,-2.6,0.0
1749,-1.011,0.201,0.05,0.7,-2.5,0.1
1770,-1.013,0.204,0.047,0.7,-2.7,0.0
1790,-1.011,0.203,0.05,0.7,-2.5,0.0
1811,-1.011,0.2,0.048,0.7,-2.5,0.0
1831,-1.012,0.203,0.05,0.7,-2.5,0.2
