time_ms,ax,ay,az,wx,wy,wz
0,0.479,0.396,0.63,-418.1,124.3,-149.7
22,1.268,0.578,-0.208,-606.9,52.8,-69.3
42,1.16,0.304,-0.541,-529.5,-121.1,-74.4
62,1.688,0.401,-0.165,-394.9,-163.1,18.4
82,2.164,0.235,0.282,19.6,-30.3,205.5
102,1.594,0.511,0.208,297.5,101.2,295.5
122,0.907,1.131,0.295,244.7,9.4,250.3
142,0.634,0.786,0.109,28.8,-145.7,225.5
162,0.767,0.163,0.0,-24.9,-228.1,219.4
185,0.966,-0.061,0.013,-34.5,-112.4,251.9
205,0.948,0.015,0.028,11.7,0.5,265.5
228,0.8,-0.004,0.022,130.5,95.5,267.3
248,0.73,-0.088,-0.01,114.1,210.9,279.9
268,0.656,-0.638,-0.554,65.0,362.1,263.9
288,0.143,-0.039,-0.007,185.3,465.0,202.7
308,-0.075,0.166,0.402,45.9,385.1,208.6
330,-0.02,0.025,0.003,-74.9,329.7,212.8
351,-0.02,0.017,0.005,-69.5,329.9,214.5
371,-1.334,-1.585,0.412,317.5,241.9,-413.6
393,-0.508,-1.094,0.61,108.4,197.9,-424.8
413,-0.514,-1.142,0.662,-8.0,44.3,-499.6
433,0.248,-1.032,0.463,56.2,46.9,-340.5
453,0.0,-1.424,0.528,54.4,17.7,-361.6
475,0.211,-1.807,0.442,183.0,-18.6,-315.0
495,0.02,-1.788,0.666,314.6,-57.8,-288.3
515,0.107,-1.312,0.533,483.9,-112.9,-359.7
536,0.318,-0.921,0.509,631.4,-132.4,-395.4
556,0.433,-0.547,0.518,815.3,-101.6,-479.1
577,0.309,-0.186,0.313,1039.9,16.3,-655.6
597,1.102,0.79,0.451,817.4,128.5,-442.1
617,0.743,1.199,0.72,871.0,45.6,-476.2
638,-0.296,0.374,-0.773,1359.1,-243.7,-588.1
658,-0.156,0.431,-0.491,1384.9,-208.1,-581.2
678,-0.156,0.412,-3.168,1438.8,179.9,-1035.1
698,-0.781,0.405,-0.746,1474.5,1467.2,-1016.3
718,-0.683,0.312,-0.741,1425.2,1461.5,-901.9
742,-0.678,0.248,-0.65,1284.9,1541.2,-956.9
762,2.485,5.571,2.833,-498.5,2289.9,-682.1
782,0.196,-0.196,-1.511,-688.3,2293.4,143.3
803,-0.245,0.28,-1.809,214.7,2293.4,366.8
824,-0.234,0.282,-1.807,203.0,2293.4,371.1
844,-0.225,-1.81,-5.356,222.5,1420.7,697.6
865,-0.275,0.169,-0.65,866.9,1499.4,-46.2
885,-0.277,0.144,-0.629,809.9,1514.8,-81.2
905,-0.28,0.118,-0.608,771.1,1535.1,-126.0
925,-0.277,0.098,-0.597,721.3,1553.7,-155.5
945,-0.276,0.086,-0.582,685.7,1567.1,-180.9
969,0.088,0.307,-0.327,-1301.9,-1.1,-415.3
989,-1.17,-0.073,0.099,-670.4,-242.2,-29.6
1009,-0.142,-0.262,1.586,-631.8,-199.7,20.7
1029,-0.203,-0.102,0.119,-618.5,-64.1,113.8
1052,-0.276,-0.155,0.162,-818.3,-35.4,-64.9
1072,-3.754,-8.326,-0.984,11.7,-398.5,-112.2
1095,0.493,-0.843,0.025,78.4,-358.6,286.9
1115,-0.222,-0.984,-0.316,9.1,-63.3,-26.9
1139,0.127,-0.906,0.312,10.0,-5.0,-18.1
1159,-0.09,-1.044,-0.049,-7.7,-0.9,5.6
1179,0.02,-0.979,0.116,-2.0,-2.5,3.2
1199,-0.034,-1.01,0.057,3.2,-2.5,0.1
1222,-0.021,-1.002,0.063,1.4,-2.6,-0.4
1242,-0.02,-1.003,0.067,0.7,-2.4,0.4
1264,-0.018,-0.998,0.065,0.7,-2.5,0.2
1284,-0.018,-1.0,0.061,0.5,-2.6,0.3
1304,-0.019,-1.002,0.065,0.6,-2.6,0.2
1324,-0.02,-1.001,0.063,0.7,-2.6,0.1
1344,-0.017,-1.0,0.063,0.7,-2.6,0.2
1364,-0.019,-1.001,0.061,0.7,-2.5,0.2
1385,-0.018,-1.002,0.063,0.6,-2.5,0.2
1405,-0.02,-1.001,0.062,0.7,-2.5,0.2
1425,-0.017,-1.001,0.065,0.7,-2.6,0.1
1448,-0.016,-0.999,0.06,0.7,-2.5,0.2
1468,-0.015,-1.001,0.061,0.7,-2.5,0.2
1488,-0.018,-1.001,0.061,0.7,-2.5,0.4
1508,-0.017,-1.002,0.062,0.7,-2.5,0.2
1530,-0.019,-1.001,0.063,0.7,-2.5,0.1
1550,-0.016,-1.0,0.061,0.7,-2.6,0.1
1572,-0.019,-1.002,0.061,0.7,-2.4,0.2
