time_ms,ax,ay,az,wx,wy,wz
0,0.694,-2.25,-1.565,313.8,150.6,-8.0
20,0.123,-1.041,-0.578,217.9,374.0,-66.9
44,-4.406,0.712,5.875,-33.9,-500.2,123.8
64,0.822,-1.649,0.931,334.8,-155.5,76.6
84,0.03,-1.375,0.668,266.7,-126.1,117.6
104,0.447,-1.321,1.059,193.9,-11.2,66.0
127,0.642,-1.159,1.138,118.2,285.6,193.4
148,0.332,-0.841,0.685,91.9,354.6,199.0
168,0.465,-0.445,0.57,96.6,175.3,277.4
188,0.307,-0.041,0.172,-56.0,75.9,288.7
208,-0.067,0.212,-0.001,-358.8,89.1,312.0
228,-0.042,0.048,-0.248,-352.1,77.2,285.1
248,-2.377,1.927,-1.741,-267.4,-47.1,81.5
268,-2.075,-1.544,-1.12,373.3,-672.9,-46.6
288,-1.04,-0.94,2.662,908.3,-967.1,-131.7
308,-0.528,-1.491,1.533,582.2,-1100.2,-72.9
329,0.295,-0.409,0.094,739.1,-1229.3,-296.1
351,0.13,0.162,-0.48,710.2,-1234.1,-265.1
371,0.552,0.482,-0.579,390.0,-1035.1,-988.8
391,-0.077,0.406,-0.463,434.4,-1019.0,-980.4
411,-0.079,0.398,-0.473,501.9,-1013.3,-947.5
434,-0.077,0.394,-0.481,559.4,-1006.6,-919.3
454,-1.574,9.244,-1.261,481.0,21.1,305.4
474,0.35,0.106,-2.202,-247.7,-577.4,-187.6
494,-1.068,0.976,-0.804,-271.1,-353.5,-350.3
514,-1.093,0.351,-0.365,-388.5,-281.1,-347.3
534,-0.217,-0.042,-0.265,-238.7,-292.6,-315.2
558,-0.021,0.046,0.0,-185.7,-276.9,-311.2
578,-0.022,0.047,0.0,-180.7,-278.4,-312.5
598,-0.02,0.047,0.004,-175.0,-280.2,-313.9
618,-1.232,0.098,1.589,495.1,-135.4,391.4
638,-0.366,0.697,0.114,682.7,-30.3,384.5
658,-1.28,1.391,-0.006,939.4,750.5,201.4
678,-0.224,0.353,-0.493,1071.0,932.4,170.1
698,-1.35,-2.361,-6.201,-424.2,1448.0,83.2
718,-1.514,0.415,-0.878,-532.9,654.9,-47.4
738,-0.394,0.952,-0.811,-820.0,-334.8,130.2
758,-0.479,0.536,-0.369,-296.5,-201.5,132.2
778,-0.404,0.549,-0.799,9.1,-241.5,-2.0
798,-0.379,0.571,-0.249,-96.9,-355.8,152.5
818,-0.11,0.014,-0.015,-113.8,-385.6,144.7
838,-0.028,0.029,0.047,-122.3,-364.0,127.0
858,0.001,0.238,0.377,-46.8,-287.2,-44.8
878,1.137,1.584,0.744,362.0,-364.6,-128.1
898,0.188,0.767,-0.943,799.0,-148.6,152.8
918,-1.082,2.06,-1.867,867.7,381.0,443.5
938,-0.44,1.01,-2.252,1103.1,458.8,293.9
958,0.715,-1.57,-1.324,277.3,-473.2,242.4
978,-1.393,0.039,-0.886,-93.8,-784.0,621.1
1002,-0.307,-0.005,-0.088,-283.1,-996.7,744.3
1022,-0.161,-0.006,-0.085,-346.9,-989.1,730.0
1042,-0.175,0.003,-0.095,-403.1,-975.8,716.2
1062,-0.187,0.014,-0.102,-445.6,-966.9,703.0
1084,-0.2,0.029,-0.111,-498.6,-950.1,688.7
1105,-0.341,5.768,-6.042,-396.2,-608.8,35.4
1125,-0.103,0.564,-0.146,-1217.3,-21.7,-80.9
1146,1.988,5.88,5.835,-1803.6,263.5,83.6
1166,0.341,-0.815,0.733,-1016.5,382.6,-154.8
1187,0.164,-0.313,0.266,-948.5,236.9,-196.2
1207,-0.323,-0.57,-0.338,-912.7,300.1,-498.8
1227,0.34,-0.224,-0.181,-696.7,253.4,-264.6
1247,0.044,0.079,-0.064,-675.1,262.8,-257.5
1267,0.045,0.077,-0.064,-678.7,257.4,-254.9
1287,0.045,0.074,-0.068,-680.8,253.0,-252.0
1308,-3.683,-2.8,3.193,-612.9,358.4,-130.3
1328,0.218,0.195,-0.293,-1134.7,660.8,-482.7
1352,1.009,-0.063,-1.815,-126.7,638.8,-392.9
1373,4.234,1.322,-0.374,-189.6,1560.6,-181.6
1397,0.484,0.505,-0.655,-429.3,1632.1,116.9
1417,0.013,0.082,-0.616,-369.6,1557.5,156.5
1437,-0.042,0.252,-0.294,-1145.4,806.1,34.1
1457,0.109,0.23,-0.436,-1145.6,804.7,68.0
1477,0.104,0.233,-0.445,-1142.1,823.9,99.4
1498,0.099,0.236,-0.451,-1135.9,793.5,133.4
1518,2.088,-0.434,-0.643,681.8,212.2,694.1
1538,0.358,-1.278,0.119,725.4,335.5,1181.4
1558,-3.215,-1.038,-0.383,1238.0,-506.1,1762.1
1579,-1.716,0.812,-0.194,117.3,-1717.5,1024.8
1599,0.132,0.93,0.361,-309.6,-449.4,-193.6
1622,-0.015,0.078,0.156,-395.8,-118.7,-222.1
1643,0.067,-0.268,0.313,-210.4,-41.5,-326.4
1663,0.0,0.03,0.04,-198.2,-38.2,-389.4
1683,1.962,-2.491,0.04,-170.9,-167.3,-313.8
1703,1.163,-0.793,-0.077,108.5,27.0,-44.2
1723,0.842,-1.031,0.247,481.4,47.4,15.4
1746,2.168,1.506,3.558,-184.4,906.9,106.8
1766,-1.452,0.298,2.089,-211.4,1212.7,736.2
1788,-2.387,0.921,-0.532,-95.0,25.1,304.2
1808,-1.161,0.609,0.08,-154.0,-276.4,4.6
1829,-0.202,0.361,0.287,-192.7,-333.6,-139.5
1849,-0.068,-0.13,0.199,-193.9,-404.2,-242.2
1872,-0.106,-0.386,0.474,-291.2,-573.5,-485.3
1892,0.087,-0.231,0.208,-530.3,-733.1,-470.6
1913,1.666,-1.903,-0.904,-26.0,-729.3,-317.7
1937,0.715,-0.607,-0.06,477.6,-282.8,-273.6
1957,3.073,2.185,5.072,111.3,272.7,402.4
1981,-2.958,-2.806,1.987,-451.5,1299.4,478.2
2001,-1.135,-0.832,0.439,-276.2,1072.8,484.8
2021,-0.047,0.183,-0.458,-350.6,1194.1,532.2
2041,-0.553,0.162,-0.444,-118.0,1418.4,6.1
2061,-0.03,0.013,-0.442,-134.7,1414.3,13.5
2081,-0.024,0.014,-0.434,-153.3,1411.4,0.7
2101,2.11,-2.365,1.216,-1002.6,125.0,225.2
2121,-0.073,0.218,-0.247,-1053.7,36.3,274.1
2141,-5.157,-0.376,-7.734,-525.0,-1228.5,-431.3
2165,-0.005,1.83,-1.419,-650.6,-1027.8,-103.8
2185,-0.18,1.166,-0.697,-938.8,-796.0,24.5
2205,-0.443,0.587,0.173,-330.8,-201.3,386.3
2225,0.045,0.363,0.049,-206.7,-164.4,395.3
2246,0.544,0.989,-0.205,-86.1,-230.0,197.2
2267,0.09,0.694,0.048,-48.4,-245.0,-83.2
2287,-0.187,0.59,0.267,100.7,-281.8,-59.5
2307,-0.291,0.385,0.325,186.9,-338.0,46.9
2328,-0.547,0.585,0.407,291.4,-288.8,141.2
2348,-0.454,0.485,0.186,509.0,-76.0,211.9
2368,-0.758,0.711,0.316,657.8,239.8,51.2
2388,-2.058,2.032,-1.109,-43.8,296.5,251.3
2408,-1.705,0.049,-0.84,-233.5,-145.8,598.2
2428,-2.209,1.345,0.021,-282.8,119.3,427.1
2448,-1.52,0.672,0.06,-95.5,272.7,238.4
2468,-0.882,0.768,0.203,40.1,319.0,233.3
2488,-0.051,0.967,0.229,-22.8,427.4,572.3
2508,-0.031,0.138,-0.072,-94.2,461.9,646.3
2528,-0.027,0.137,-0.065,-72.1,460.3,650.7
2549,-0.214,1.971,0.171,-592.1,-709.8,1782.9
2569,3.673,1.662,-0.39,516.5,606.6,1776.7
2589,0.075,1.605,-0.368,659.9,526.0,2052.6
2609,0.152,1.561,-0.331,814.1,426.9,2204.6
2629,-5.858,3.674,0.993,1227.5,1323.3,1688.7
2649,0.057,1.577,-0.955,1065.3,1183.3,1958.6
2670,0.142,0.816,-0.6,986.6,834.5,1334.7
2694,0.097,0.741,-0.544,1099.8,783.6,1328.7
2714,0.108,0.734,-0.544,1159.9,743.8,1281.2
2735,0.12,0.728,-0.546,1227.8,700.9,1244.5
2755,2.882,-8.145,-0.592,1149.1,404.2,578.3
2777,0.033,0.356,-0.344,1161.7,398.8,565.1
2797,0.033,0.354,-0.335,1174.1,389.6,541.2
2819,0.028,0.355,-0.34,1187.2,381.6,516.3
2840,-0.071,0.332,-0.397,1212.6,583.3,268.7
2861,-0.079,0.335,-0.404,1210.7,589.4,242.5
2881,-0.057,0.321,-0.262,756.3,570.0,746.0
2901,0.012,0.295,-0.337,783.0,441.4,671.7
2921,0.104,0.279,-0.258,1137.3,9.1,449.1
2942,0.088,0.292,-0.293,1138.4,-0.2,405.2
2962,-0.026,-0.021,-0.14,56.8,-752.0,146.4
2984,-0.004,0.03,-0.022,-411.9,-8.1,-223.0
3004,-0.194,-0.189,-0.237,159.6,561.6,-530.7
3024,0.135,-0.136,-0.313,21.0,-30.8,-206.2
3044,0.296,-0.499,-0.847,-11.6,-14.8,-66.4
3065,0.122,-0.034,-0.973,-54.1,-44.0,-1.7
3085,-0.02,0.04,-0.992,13.1,7.7,0.6
3105,0.037,-0.05,-0.934,-4.2,-7.4,-0.1
3125,0.02,-0.012,-0.965,4.6,-0.9,0.2
3145,0.015,-0.009,-0.966,1.8,-2.1,0.2
3165,0.015,-0.012,-0.963,1.3,-2.5,0.2
3186,0.018,-0.015,-0.961,0.9,-2.4,0.2
3206,0.02,-0.02,-0.962,0.9,-2.5,0.0
3227,0.017,-0.018,-0.96,0.7,-2.5,0.1
3247,0.017,-0.016,-0.963,0.7,-2.5,0.2
3267,0.016,-0.013,-0.96,0.7,-2.7,0.0
3288,0.018,-0.017,-0.962,0.7,-2.5,0.2
3308,0.018,-0.018,-0.96,0.6,-2.5,0.2
3328,0.021,-0.018,-0.96,0.7,-2.6,0.0
3348,0.02,-0.017,-0.962,0.6,-2.6,0.0
3368,0.016,-0.014,-0.961,0.7,-2.6,0.1
3388,0.018,-0.019,-0.963,0.7,-2.5,0.1
