time_ms,ax,ay,az,wx,wy,wz
0,-1.402,-1.01,0.618,-251.3,56.2,72.3
20,-1.072,-0.717,0.29,136.0,-20.0,114.3
41,-1.319,-0.163,-0.045,132.9,187.2,0.1
61,-1.471,0.219,0.244,114.1,183.7,-52.3
83,-1.48,-0.013,-0.082,154.0,224.0,-65.5
103,-1.694,-0.056,-0.244,269.7,314.7,-123.9
123,-1.708,0.129,-0.159,331.8,352.4,-150.2
143,-1.625,0.211,0.023,375.4,385.0,-176.5
166,-1.347,-0.105,-0.156,336.9,410.4,-201.6
187,-1.468,-0.233,-0.201,413.9,462.7,-271.5
208,-1.139,-0.136,0.074,494.8,520.2,-312.1
228,-0.797,0.12,-0.174,732.9,327.1,-544.4
250,-0.197,0.168,0.096,394.1,550.3,-700.0
270,0.06,-0.269,0.449,101.1,656.5,-660.0
290,0.407,-0.324,0.326,-86.6,529.7,-370.7
312,0.342,-0.546,0.219,-114.6,214.1,-118.7
332,0.44,-0.45,0.332,-143.6,83.0,-143.9
352,-0.028,-0.329,0.299,-107.6,-31.5,-311.8
373,0.493,-0.603,0.724,-86.4,-84.5,-339.9
394,0.812,-0.483,0.434,-60.2,-180.8,-643.0
414,4.551,1.484,-0.167,-210.0,483.9,5.3
437,0.83,0.367,0.191,-365.1,271.9,169.8
458,1.105,0.495,1.281,-359.3,61.3,364.2
478,0.965,-0.222,0.947,-308.2,-266.7,261.3
498,0.906,-0.359,0.893,-202.5,-554.6,201.2
518,1.289,-0.22,0.455,-119.7,-861.6,215.1
538,2.436,-0.551,-0.737,-62.3,-521.8,323.3
558,1.28,-0.55,-0.411,66.2,-384.4,220.9
578,1.407,-0.94,-0.539,12.0,-394.8,127.2
599,1.293,-1.164,-0.63,33.1,-192.4,45.2
619,0.852,-1.095,-0.398,281.8,-111.5,302.6
640,-0.082,-0.216,-0.143,374.9,-250.8,635.3
661,0.03,0.079,0.025,393.3,-335.0,742.3
681,0.031,0.076,0.036,381.5,-346.7,739.6
701,0.033,0.081,0.036,368.3,-359.5,738.6
725,-1.832,3.497,-0.79,164.0,259.9,1852.2
745,-0.394,0.302,0.071,-425.3,-1147.1,1599.9
768,-0.458,0.284,0.031,-558.1,-1126.5,1748.7
788,-0.516,0.312,-0.02,-694.8,-1093.8,1814.7
809,-0.573,0.344,-0.061,-787.7,-1061.1,1793.2
829,-0.614,0.379,-0.187,-912.3,-1055.0,1755.8
849,-0.719,0.464,-0.487,-1435.2,-981.7,1112.0
872,-0.643,0.767,-0.803,-1854.1,-498.8,1101.7
892,-0.427,0.555,-0.622,-1649.2,-460.7,756.1
912,-0.408,0.571,-0.64,-1665.1,-408.7,743.5
932,-0.388,0.581,-0.65,-1687.7,-344.0,728.7
955,-0.312,0.741,-0.79,-1876.3,-79.2,681.2
975,4.424,-4.764,0.587,-1172.9,482.3,549.4
995,-0.071,0.351,-0.425,-1159.5,513.6,577.1
1015,-0.088,0.241,-0.05,-1242.9,578.1,525.3
1035,-7.307,-7.137,-4.603,-532.3,155.3,-137.9
1055,0.003,0.038,-0.011,-459.0,151.8,-125.2
1076,0.004,0.035,-0.013,-459.4,150.7,-123.9
1096,-0.41,0.092,-0.205,-769.5,431.6,-133.9
1116,0.055,0.093,-0.135,-774.2,427.5,-124.9
1136,0.512,0.822,-2.239,-1489.3,452.6,-27.7
1157,0.044,0.048,-0.009,-468.7,-725.2,197.4
1177,0.008,0.114,-0.181,-199.5,-114.8,550.6
1199,-0.027,0.387,-0.445,-62.7,137.5,712.5
1219,-0.077,0.074,-0.04,221.4,-140.6,488.2
1239,0.602,0.202,-0.806,551.7,-89.9,556.2
1259,1.012,1.878,-0.035,2.6,89.0,191.7
1282,0.246,-0.384,-0.853,-100.8,-131.3,186.6
1302,-0.063,-0.048,-0.937,-17.0,41.4,-3.0
1322,0.12,0.04,-0.972,-4.2,-16.1,0.9
1342,0.014,-0.027,-0.943,-4.0,-1.8,-0.1
1363,0.029,0.008,-0.964,4.1,-3.0,0.4
1383,0.023,-0.001,-0.966,1.6,-3.0,0.3
1403,0.02,-0.001,-0.962,0.4,-2.6,0.1
1425,0.02,-0.004,-0.961,0.7,-2.7,0.1
1445,0.021,-0.003,-0.962,0.8,-2.5,0.2
1465,0.021,-0.004,-0.962,0.7,-2.6,0.1
1488,0.021,-0.005,-0.963,0.7,-2.6,0.2
1509,0.021,-0.002,-0.961,0.8,-2.6,0.1
1529,0.02,-0.006,-0.961,0.6,-2.7,0.1
1553,0.021,-0.003,-0.964,0.7,-2.5,0.2
1574,0.022,-0.003,-0.962,0.7,-2.5,0.2
1594,0.02,-0.003,-0.962,0.7,-2.7,0.1
1614,0.021,-0.005,-0.963,0.7,-2.7,0.2
1634,0.021,-0.004,-0.962,0.7,-2.6,0.2
1654,0.022,-0.004,-0.96,0.7,-2.5,0.2
1674,0.019,-0.004,-0.963,0.7,-2.7,0.1
1695,0.018,-0.001,-0.963,0.7,-2.7,0.1
1715,0.019,-0.002,-0.961,0.7,-2.6,0.2
1735,0.02,-0.002,-0.959,0.7,-2.7,0.2
1757,0.022,-0.003,-0.96,0.7,-2.5,0.2
