time_ms,ax,ay,az,wx,wy,wz
0,-0.667,1.647,0.121,19.8,3.9,-70.2
20,0.626,1.332,-0.113,-50.1,115.0,-1.3
40,0.094,0.919,0.094,-2.9,71.9,-14.6
62,-0.032,1.019,0.085,-27.4,1.1,-2.3
82,-0.084,1.088,-0.062,-24.5,11.2,14.1
102,0.001,1.077,-0.156,-29.1,238.4,90.5
122,1.513,1.145,-0.39,-119.2,272.0,-100.8
144,-0.06,1.268,0.265,12.5,39.6,-138.1
164,-0.084,1.407,0.141,-91.9,40.3,-18.9
186,-0.23,1.489,-0.035,-134.7,-34.3,33.3
206,-0.18,1.392,-0.045,-154.8,-41.9,84.4
226,-0.084,1.425,0.119,-188.8,10.1,121.5
250,-0.015,1.616,0.027,-287.0,-37.5,247.5
273,-0.038,1.483,-0.036,-310.8,-91.9,298.7
296,-0.272,1.399,0.006,-378.4,-112.7,350.3
316,-0.128,1.334,-0.27,-416.9,-69.9,317.8
336,0.193,0.899,-0.247,-366.1,36.2,309.1
356,0.078,0.633,0.127,-444.9,242.5,248.0
376,0.096,0.433,0.209,-501.5,308.8,167.0
396,0.268,0.099,0.248,-518.1,291.1,105.9
416,0.468,-0.431,0.277,-344.2,320.3,52.5
436,0.255,-0.155,0.023,-222.9,493.5,140.0
456,-0.016,0.027,-0.041,-212.6,503.7,145.8
476,-0.197,-0.253,-0.071,-204.9,466.1,125.3
496,-0.952,-2.654,0.708,1031.8,-105.9,117.3
516,0.106,0.293,3.111,669.5,429.2,-268.8
536,-1.846,-0.765,1.128,183.4,-153.2,-186.4
556,-0.697,-0.283,1.356,131.7,-123.6,-126.0
576,-0.676,-0.532,1.348,143.9,-119.2,-90.3
596,-0.715,-0.545,1.363,214.6,-94.3,36.6
616,-0.581,-0.403,1.424,254.3,-38.3,74.2
637,-0.583,-0.217,1.342,247.1,-6.7,115.5
657,-0.466,-0.139,1.229,319.6,-5.8,188.0
678,-0.299,0.035,1.172,394.1,23.5,212.8
698,-0.409,0.239,1.0,403.9,-14.3,310.5
720,-0.236,0.156,0.808,440.0,-21.6,315.2
741,0.088,0.125,0.272,567.4,24.5,239.9
761,0.019,0.081,-0.06,617.1,45.4,197.4
781,0.008,0.085,-0.058,618.2,43.8,194.6
801,0.008,0.083,-0.058,618.9,42.9,192.3
821,0.014,0.084,-0.062,620.3,40.9,189.4
841,0.784,1.078,-1.156,1831.0,-671.3,1307.5
861,0.833,0.983,-0.879,2196.1,-762.8,1309.9
881,0.843,0.923,-0.963,2212.7,-827.3,1321.0
901,0.856,0.875,-0.927,2161.3,-917.0,1337.7
923,0.871,0.806,-0.877,2100.8,-1020.0,1356.5
943,2.316,7.548,0.779,2286.2,-253.7,246.6
963,0.386,6.711,-3.226,2278.5,-224.0,-98.9
985,-0.001,0.853,-1.088,2166.9,-144.4,-99.0
1005,-0.012,0.852,-1.086,2167.4,-104.0,-99.6
1026,0.229,0.766,-1.455,2293.4,167.8,-222.8
1046,-0.554,-0.29,0.427,799.3,-203.7,541.8
1066,-0.01,0.02,-0.041,848.5,-346.5,431.1
1087,0.079,0.103,-0.068,859.4,-378.2,424.0
1107,0.031,-0.024,-0.094,1078.2,-694.5,292.2
1130,-0.019,0.272,0.169,588.1,417.1,137.4
1150,-0.09,0.452,0.632,428.7,-2.0,471.0
1173,0.139,1.036,0.98,516.6,-5.1,379.6
1193,0.305,0.493,0.338,555.8,58.8,172.0
1213,0.342,0.597,0.464,568.1,141.3,22.7
1235,0.023,0.603,0.312,680.4,148.6,-56.3
1255,-0.26,0.633,-0.08,919.3,69.1,69.4
1277,0.106,0.404,-0.358,332.3,-48.7,158.5
1297,0.256,0.924,-0.377,155.3,-63.0,-63.7
1317,0.0,0.962,-0.386,-18.0,-67.9,-80.0
1337,-0.162,0.814,-0.276,-236.6,-47.3,12.8
1359,-0.084,1.323,-0.234,-518.9,-20.7,46.0
1379,-0.032,0.398,0.179,-138.7,-35.3,-51.3
1399,-0.112,0.641,0.315,139.9,-36.0,20.5
1419,0.02,1.84,-0.299,129.1,-11.1,6.3
1439,0.001,1.009,-0.195,-22.0,-10.2,-14.5
1462,-0.017,0.959,0.155,-57.2,-4.6,-5.9
1482,-0.035,1.057,-0.013,40.6,-4.0,7.9
1502,-0.019,1.012,0.011,-16.7,-2.5,-4.6
1522,-0.026,1.008,0.015,7.0,-2.5,2.8
1542,-0.033,0.999,0.024,2.8,-2.6,1.1
1562,-0.026,1.008,0.017,-0.6,-2.5,0.2
1585,-0.026,1.006,0.017,0.0,-2.6,-0.1
1605,-0.024,1.008,0.019,0.2,-2.5,0.0
1625,-0.024,1.01,0.02,0.9,-2.5,0.0
1645,-0.02,1.007,0.017,0.5,-2.6,0.0
1668,-0.025,1.007,0.018,0.7,-2.7,-0.1
1688,-0.024,1.004,0.018,1.1,-2.7,0.0
1712,-0.027,1.007,0.017,0.6,-2.7,0.0
1732,-0.026,1.003,0.017,0.8,-2.5,0.2
1752,-0.025,1.005,0.017,0.9,-2.7,0.3
1772,-0.024,1.007,0.019,0.8,-2.6,0.0
1792,-0.027,1.005,0.016,0.7,-2.5,0.1
1812,-0.025,1.005,0.017,0.7,-2.6,0.1
1832,-0.025,1.006,0.018,0.7,-2.5,0.0
1852,-0.025,1.008,0.02,0.7,-2.5,0.0
1873,-0.026,1.007,0.019,0.7,-2.6,0.2
1893,-0.024,1.005,0.019,0.7,-2.5,0.2
1914,-0.027,1.005,0.017,0.8,-2.5,0.1
1934,-0.027,1.005,0.017,0.9,-2.5,0.0
1954,-0.024,1.007,0.019,0.7,-2.6,0.0
