time_ms,ax,ay,az,wx,wy,wz
0,0.344,-0.994,-0.976,503.7,-101.7,60.9
22,0.395,-1.322,0.275,84.5,154.4,137.2
43,0.245,-1.332,0.456,-51.7,293.5,158.7
63,0.381,-1.56,0.472,-26.8,224.2,142.8
83,0.18,-1.27,0.301,-70.7,171.0,166.1
103,0.208,-1.291,0.188,-98.4,154.4,230.7
123,0.207,-1.138,0.235,-123.1,169.4,293.1
143,0.237,-1.03,0.372,-172.3,129.2,327.0
163,0.111,-0.815,0.118,-129.3,-88.7,426.4
183,0.009,-0.643,-0.193,-42.6,-150.4,573.6
203,-0.185,-0.48,-0.495,77.2,-119.2,710.2
223,-0.039,-0.282,-0.323,267.9,-89.8,737.0
243,-0.317,-0.218,-0.244,376.1,-66.3,595.2
263,-1.6,1.063,0.144,159.9,-537.9,280.4
284,-0.474,0.131,-0.317,233.5,-716.0,138.8
304,-0.315,0.186,0.047,175.7,-779.4,-23.0
324,-0.69,0.785,0.633,169.0,-582.5,-328.8
345,-0.262,0.691,0.533,58.9,-229.0,-714.7
365,-0.15,0.178,0.282,83.7,179.0,-472.4
385,-1.332,-0.07,0.775,80.9,395.8,-467.8
405,-1.852,0.814,0.171,155.8,553.2,-645.1
425,-2.135,0.102,-0.71,321.7,903.5,-293.1
448,-3.127,0.526,-2.544,535.0,489.5,-212.2
468,-1.271,0.184,-1.336,248.2,141.7,-65.7
488,-1.095,-0.044,-1.57,25.4,-259.4,-8.0
510,-1.161,-0.021,-1.272,-11.4,-561.1,-45.2
531,-1.467,-0.348,-0.865,-38.3,-851.9,-57.7
551,-0.711,-0.316,-0.315,132.7,-1193.9,-94.0
571,-0.004,0.032,-0.32,150.8,-1207.3,-82.3
591,-0.008,0.03,-0.317,144.2,-1208.1,-74.9
611,-0.011,0.026,-0.321,136.0,-1209.8,-66.4
631,-0.129,1.426,-2.845,-31.2,-2293.4,-1570.0
651,-0.08,0.611,-1.838,382.9,-2068.6,-523.3
671,-0.032,0.333,-1.729,390.8,-2292.0,-478.7
691,-0.026,0.29,-1.696,407.5,-2293.4,-413.8
711,-0.015,0.262,-1.679,412.0,-2293.4,-370.3
732,-0.003,0.228,-1.654,409.7,-2293.4,-312.3
752,3.897,7.665,3.321,-1146.6,-1587.5,590.1
772,-0.622,0.236,-0.98,-1291.9,-1880.0,522.0
792,-0.64,0.308,-1.057,-1428.4,-1800.6,435.9
812,-0.635,0.387,-1.094,-1496.1,-1744.5,364.9
832,0.135,0.529,0.358,233.8,556.0,868.7
852,-0.014,0.246,-0.13,255.9,541.2,865.9
872,0.202,2.183,-0.228,-1033.5,294.3,-389.0
892,0.491,0.075,-0.032,-450.8,117.3,91.3
912,0.12,0.129,-0.237,-426.6,47.3,145.7
932,0.4,0.467,-0.235,-425.9,98.5,60.0
956,0.34,0.314,-0.446,-490.3,146.0,60.7
976,0.536,0.527,-0.517,-461.4,152.1,93.7
996,0.573,0.574,-0.452,-476.7,191.5,118.4
1016,0.59,0.584,-0.36,-536.5,274.9,147.3
1036,0.642,0.897,-0.364,-640.5,426.5,174.5
1060,0.133,0.146,0.145,-252.3,163.1,162.1
1080,0.671,0.682,0.705,-201.6,11.9,315.6
1100,0.425,0.411,0.396,-182.0,-84.7,441.9
1124,0.338,0.3,0.305,-167.8,-269.2,604.7
1144,4.408,-2.384,-0.101,178.1,-295.7,-170.6
1164,1.875,-0.344,-0.599,287.9,-56.2,34.7
1184,0.903,-0.163,-0.409,249.9,194.3,-48.7
1204,1.735,-0.045,0.344,136.9,86.8,49.9
1224,0.813,-0.049,0.368,6.6,-91.7,-44.6
1244,1.079,0.126,-0.165,-4.6,7.5,13.7
1264,0.979,0.009,0.211,1.1,17.0,-1.2
1284,1.018,0.02,0.083,0.8,3.6,0.7
1305,0.998,0.013,0.063,0.7,-3.1,-0.9
1325,0.989,0.017,0.082,0.7,-2.3,0.4
1345,0.992,0.018,0.083,0.7,-2.5,0.4
1365,0.988,0.02,0.081,0.6,-2.6,0.1
1385,0.992,0.02,0.081,0.7,-2.5,0.3
1405,0.989,0.016,0.082,0.7,-2.6,0.2
1425,0.989,0.017,0.083,0.7,-2.5,0.1
1446,0.989,0.019,0.084,0.7,-2.5,0.2
1466,0.991,0.015,0.081,0.7,-2.6,0.2
1487,0.99,0.018,0.083,0.7,-2.5,0.0
1507,0.988,0.018,0.085,0.5,-2.5,0.0
1531,0.991,0.016,0.083,0.7,-2.6,0.2
1551,0.99,0.019,0.082,0.5,-2.5,0.1
1571,0.989,0.018,0.079,0.7,-2.7,0.1
1591,0.99,0.018,0.083,0.6,-2.5,0.1
1612,0.991,0.015,0.082,0.7,-2.5,0.2
1632,0.989,0.019,0.081,0.6,-2.5,0.1
1652,0.991,0.016,0.086,0.7,-2.5,0.2
1672,0.989,0.018,0.084,0.7,-2.5,0.1
1692,0.99,0.017,0.083,0.6,-2.5,0.1
1712,0.991,0.017,0.084,0.7,-2.7,0.2
