time_ms,ax,ay,az,wx,wy,wz
0,0.014,0.001,-0.75,18.6,-46.8,13.0
20,0.656,0.573,-0.932,-47.8,37.6,62.7
41,0.264,0.062,-0.97,2.7,4.6,89.0
61,0.592,-0.216,-0.979,-9.6,-5.8,189.0
81,0.314,-0.165,-1.303,47.3,-272.0,112.9
103,-0.351,-0.231,-1.626,-32.5,-185.9,239.8
123,-0.424,-0.524,-1.291,-42.1,-56.4,227.0
144,-0.454,-0.488,-1.441,-58.1,-59.7,167.1
164,-0.467,-0.465,-1.433,-132.3,-0.6,197.9
184,-0.516,-0.695,-1.315,-168.8,38.0,262.0
206,-0.469,-0.737,-1.083,-225.1,31.0,253.9
227,-0.368,-0.526,-1.061,-274.6,49.5,263.9
247,-0.4,-0.404,-1.027,-321.8,26.3,243.4
267,-0.408,-0.34,-0.934,-335.1,-15.7,237.5
287,-0.376,-0.597,-1.291,-309.4,-82.9,296.2
307,-0.016,-0.417,-0.752,-333.7,-131.1,282.5
327,0.054,-0.476,-0.529,-303.7,-123.7,313.2
347,0.531,-0.568,-0.149,-249.8,-107.7,265.8
367,0.991,-0.267,0.175,-188.5,-154.9,85.9
387,1.644,0.319,0.194,-162.1,-30.5,4.2
407,1.141,1.07,0.709,-222.3,166.4,-368.7
427,0.826,0.557,0.77,-166.8,-116.4,-442.5
450,0.002,2.18,1.168,761.6,-65.3,-459.8
470,0.024,0.829,-0.312,1242.7,-148.7,-79.5
490,1.22,6.198,-1.54,1088.3,-48.3,-118.3
514,-0.094,1.659,-0.887,452.4,-14.7,54.9
534,0.046,1.595,-2.071,287.0,230.0,-304.9
554,-0.114,0.922,-1.43,510.3,128.4,-53.2
574,0.497,0.058,-0.636,820.1,322.8,137.6
597,0.391,-0.396,-1.931,1244.1,580.2,174.9
618,0.029,-0.444,-1.01,1571.6,624.6,504.2
640,1.35,-0.021,-0.484,465.7,1107.9,-429.2
660,-0.175,-0.01,-0.213,433.0,1133.0,-435.6
680,0.539,-0.102,0.02,19.3,1467.4,329.7
700,0.044,0.065,-0.653,-497.9,1610.8,69.4
721,0.049,0.078,-0.664,-509.1,1605.3,94.9
741,-4.337,-5.831,-5.204,-281.9,1688.6,-252.3
761,0.027,-0.038,-0.577,-332.2,1679.0,-229.1
785,0.182,0.127,-0.437,-1003.1,1104.3,-202.7
805,0.18,0.143,-0.449,-1022.7,1090.6,-164.6
825,0.18,0.147,-0.458,-1037.5,1081.5,-134.3
847,6.295,-2.821,3.821,-609.0,257.7,-1203.0
869,0.243,0.305,0.029,-983.3,27.9,-735.7
890,0.675,0.68,0.108,-1066.4,-257.8,-310.9
911,0.328,0.447,-0.063,-1007.4,-530.8,-33.8
931,0.1,0.152,-0.345,-880.9,-888.5,322.7
951,3.288,-1.646,-0.849,-476.0,779.7,430.2
971,0.025,0.054,-0.037,-622.3,161.1,-71.4
991,0.284,-0.178,0.235,-614.1,-88.7,-353.9
1011,1.963,-1.146,-1.248,-495.6,-603.9,296.5
1031,0.63,-0.242,-0.214,-256.2,23.4,-67.4
1055,2.19,-0.171,-0.864,-157.2,231.0,-44.7
1076,0.93,0.042,0.24,7.7,-30.1,45.5
1096,1.019,-0.014,0.064,-1.1,10.1,-5.8
1116,0.994,-0.016,0.058,1.3,-4.0,-1.8
1136,0.99,0.002,0.072,0.7,-3.0,-0.6
1156,0.991,0.015,0.086,0.8,-2.5,0.4
1176,0.992,0.011,0.082,0.7,-2.6,0.1
1196,0.988,0.009,0.081,0.7,-2.4,0.3
1216,0.991,0.011,0.082,0.7,-2.5,0.1
1236,0.988,0.01,0.081,0.7,-2.5,0.2
1256,0.988,0.011,0.081,0.7,-2.5,0.3
1276,0.99,0.012,0.083,0.7,-2.5,0.1
1296,0.99,0.011,0.083,0.6,-2.6,0.1
1316,0.99,0.011,0.085,0.7,-2.7,0.2
1336,0.988,0.008,0.082,0.7,-2.5,0.0
1356,0.991,0.013,0.082,0.8,-2.6,0.2
1376,0.99,0.011,0.082,0.7,-2.6,0.2
1396,0.99,0.012,0.086,0.6,-2.5,0.2
1416,0.992,0.008,0.083,0.7,-2.6,0.1
1436,0.987,0.011,0.084,0.6,-2.4,0.2
1457,0.987,0.011,0.085,0.8,-2.5,0.2
1477,0.99,0.011,0.084,0.7,-2.6,0.0
1497,0.99,0.01,0.085,0.7,-2.5,0.1
1521,0.989,0.01,0.083,0.5,-2.5,0.2
1541,0.99,0.013,0.085,0.7,-2.6,0.0
1561,0.989,0.01,0.085,0.7,-2.6,0.1
