time_ms,ax,ay,az,wx,wy,wz
0,0.478,0.908,1.483,198.2,121.8,-148.4
20,0.534,-0.28,1.176,262.7,125.5,-53.5
40,0.521,0.15,1.123,269.0,79.3,-30.2
60,0.308,-0.025,1.21,282.6,57.1,93.8
80,-0.069,0.005,1.169,282.7,58.8,54.7
101,-0.137,0.1,0.959,255.8,50.1,-32.2
121,-0.137,0.313,0.833,232.6,38.2,-10.0
141,-0.114,0.476,0.903,227.7,11.4,-29.9
165,-0.029,0.552,0.894,238.2,-24.3,-78.4
186,0.072,0.568,0.893,245.6,-67.4,-98.9
206,-0.131,0.688,0.767,277.8,-94.2,-118.5
226,-0.444,0.784,0.514,339.0,-40.8,-156.8
246,-0.506,0.735,0.296,392.0,15.6,-254.4
267,-0.16,0.563,0.489,496.7,58.5,-369.2
291,-0.218,0.106,0.038,341.1,-154.1,-121.0
311,0.333,0.595,-0.072,374.5,-78.4,242.3
333,-0.143,-0.03,-0.265,407.1,199.2,124.5
353,-0.036,0.04,-0.023,415.5,277.8,19.7
376,-4.39,0.738,-5.078,-46.6,482.7,235.5
396,-0.125,0.91,-0.926,-238.9,612.9,221.9
416,-0.482,2.257,-2.26,-452.0,867.9,496.4
437,1.024,1.166,-0.289,-202.9,254.4,-100.9
458,0.38,1.606,-0.279,-309.2,-11.6,-469.0
478,-0.914,1.0,0.114,-27.2,-126.7,121.9
498,-0.467,0.674,0.266,-7.9,-199.0,338.5
521,-0.027,0.016,0.045,-28.2,-219.6,371.0
541,-0.022,0.018,0.045,-33.8,-219.8,369.3
561,-0.02,0.018,0.047,-37.0,-219.5,368.4
581,-0.02,0.015,0.043,-41.5,-219.1,368.1
601,1.77,-1.018,-1.897,-566.9,-332.7,-491.6
623,0.31,0.352,-0.433,-686.7,-405.0,-648.0
643,0.77,13.094,2.101,-702.3,69.3,-504.7
665,-0.729,1.184,1.086,-602.5,-176.8,-10.6
685,-0.363,0.745,0.701,-681.9,-360.0,286.7
705,-0.045,0.244,-0.042,-946.9,-325.0,337.3
725,0.077,-0.556,0.597,-620.1,-643.1,-107.4
746,-0.076,0.114,-0.187,-640.4,-705.1,-160.1
770,-0.073,0.117,-0.186,-640.0,-700.4,-176.2
790,-0.069,0.119,-0.186,-639.0,-697.4,-191.1
810,-0.066,0.123,-0.189,-637.0,-694.4,-207.8
831,-0.063,0.125,-0.19,-634.8,-692.1,-218.9
851,-0.06,0.133,-0.189,-630.9,-689.3,-235.4
871,10.817,1.717,-1.46,41.2,603.9,216.1
893,0.672,0.085,-0.414,18.6,251.0,289.4
913,1.008,-0.147,-0.8,22.8,27.1,-65.7
933,0.3,0.166,-0.479,-102.4,-94.7,-239.4
957,0.014,0.195,-0.032,-340.7,-231.9,-412.4
980,0.078,0.211,0.025,-387.7,-199.7,-489.5
1000,0.044,0.13,0.0,-405.7,-184.3,-502.2
1020,0.269,0.487,0.122,-440.5,-165.4,-426.0
1040,2.034,1.496,1.512,-106.3,-171.5,-78.9
1060,0.294,0.278,-0.178,517.3,-317.5,7.7
1080,1.051,1.794,-0.537,454.0,-221.4,-316.0
1100,-0.347,2.78,-3.363,533.9,-331.8,-57.7
1123,-0.632,0.807,-1.27,820.3,-211.8,57.4
1144,-1.057,-0.688,-0.635,150.7,170.5,2.5
1164,-0.199,0.015,-0.02,-43.8,159.1,159.1
1184,-0.034,0.275,0.141,-137.1,203.7,94.4
1204,0.176,0.115,0.024,-240.4,321.0,147.9
1224,0.318,0.225,-0.018,-273.9,311.2,320.7
1244,1.946,1.189,1.7,-134.5,-388.3,1142.6
1266,2.53,-1.194,-0.78,-261.9,-697.3,682.4
1286,-0.745,-1.684,-3.149,-678.0,-315.4,69.9
1306,-0.191,0.99,-3.579,-1276.1,265.7,451.9
1326,1.031,4.061,0.135,-1725.9,233.9,13.4
