time_ms,ax,ay,az,wx,wy,wz
0,0.266,-1.032,-0.34,33.5,34.7,13.7
22,-0.175,-1.307,-0.747,45.7,-160.4,-59.9
42,0.055,-1.407,-0.352,229.3,-32.2,-123.6
64,0.167,-1.486,0.134,158.6,-116.7,-134.9
88,0.387,-1.736,0.006,103.9,177.4,109.5
108,0.428,-1.532,-0.088,163.7,215.5,129.0
129,0.512,-1.501,-0.025,203.1,247.2,118.4
149,0.347,-0.932,-0.023,320.9,138.1,430.8
169,0.483,-1.965,-0.166,298.8,206.1,-22.8
189,0.244,-1.053,0.157,224.4,207.1,104.8
209,0.135,-0.922,-0.04,316.9,263.1,440.5
229,-0.144,-0.839,0.107,343.0,161.3,529.6
250,-0.267,-0.69,0.177,450.1,-58.8,434.7
270,-0.38,-0.393,0.12,489.2,-370.8,159.4
290,-0.531,-0.211,0.107,476.2,-482.5,-62.0
310,-0.57,-0.097,0.162,314.8,-490.9,-207.0
330,-0.778,0.282,0.311,228.4,-419.7,-348.4
350,-0.465,0.339,0.31,136.9,-451.7,-272.6
371,-0.775,0.536,0.371,18.6,-472.4,-368.2
391,-0.862,0.655,0.57,-151.1,-599.4,-226.5
411,-0.942,1.154,1.18,-303.8,-699.1,-214.8
431,0.286,0.627,0.859,-397.0,-258.3,-175.9
455,-0.156,1.061,1.675,-472.4,-158.2,-54.8
475,0.159,0.463,1.543,-392.7,-219.1,-45.5
495,0.157,0.496,1.674,-383.1,-239.5,42.7
515,0.244,0.466,1.931,-380.4,-339.3,72.1
535,0.432,-0.102,2.108,-319.9,-413.0,107.1
556,0.481,-0.641,1.953,-123.6,-573.0,70.0
576,0.134,-0.499,0.984,-23.5,-754.6,-282.8
596,0.182,0.059,-0.052,-87.2,-707.1,-275.0
619,-0.028,0.055,-0.125,-79.2,-706.1,-272.5
639,-0.03,0.054,-0.125,-71.2,-707.5,-271.1
663,-0.932,0.614,-2.135,-1747.6,-2293.4,118.0
683,-0.062,0.476,-0.907,316.4,-1629.2,-930.7
703,-0.065,0.463,-0.917,389.5,-1629.5,-897.9
723,-0.052,0.448,-0.922,468.8,-1629.1,-849.5
743,-0.035,0.432,-0.923,537.2,-1627.2,-807.5
763,-0.02,0.414,-0.924,590.4,-1624.0,-768.3
784,2.712,5.382,4.301,1335.8,-1749.3,-620.7
808,0.04,0.305,-1.259,618.4,-2070.1,-462.0
828,-0.062,0.428,-1.242,330.9,-2008.8,-748.5
848,-0.05,0.411,-1.239,388.0,-2010.8,-701.6
868,-0.128,0.711,-1.516,706.4,-2169.6,-805.9
891,-0.051,0.047,-0.134,225.4,-1036.2,623.9
911,0.004,-0.046,-0.083,173.2,-1043.7,625.2
931,-0.011,-0.048,-0.081,122.1,-1049.0,625.8
951,-0.025,-0.05,-0.079,69.7,-1052.1,626.3
971,-0.388,0.549,-0.678,-1465.1,1.1,727.5
991,2.651,-0.832,0.052,-650.4,375.2,301.0
1011,-0.629,-0.032,0.084,-731.4,-69.2,-285.5
1032,0.543,-0.703,1.038,-1075.3,-7.4,-116.2
1052,0.022,0.233,-0.275,-1199.5,-27.1,-87.6
1072,0.202,-2.053,-0.85,-115.7,197.6,362.8
1092,-0.502,-1.071,-0.455,84.4,235.4,86.0
1114,-0.59,-0.944,-0.219,259.2,283.5,-314.5
1134,0.637,-0.71,-0.187,-107.5,157.4,56.3
1154,0.188,-1.241,-0.31,105.6,146.7,-0.8
1174,0.174,-0.958,0.208,47.5,1.4,21.5
1194,-0.083,-1.04,0.025,-25.7,-5.3,-4.1
1214,-0.006,-0.983,0.115,5.5,-2.5,0.4
1234,-0.006,-1.014,0.028,0.3,-2.5,0.9
1254,0.0,-1.004,0.047,1.0,-2.5,0.4
1274,0.002,-0.999,0.057,0.4,-2.5,0.5
1298,-0.003,-1.002,0.055,0.7,-2.5,0.4
1318,-0.005,-1.0,0.056,0.7,-2.6,0.3
1339,-0.008,-1.001,0.055,0.7,-2.4,0.2
1360,-0.002,-1.002,0.058,0.7,-2.5,0.2
1380,-0.001,-1.002,0.055,0.7,-2.5,0.2
1400,-0.003,-0.999,0.053,0.5,-2.5,0.2
1420,-0.008,-1.0,0.054,0.8,-2.7,0.2
1440,-0.008,-1.001,0.057,0.7,-2.5,0.2
1460,-0.006,-1.0,0.058,0.7,-2.5,0.2
1480,-0.002,-1.002,0.055,0.7,-2.5,0.2
1500,-0.002,-1.001,0.056,0.7,-2.6,0.3
1520,-0.005,-1.0,0.057,0.7,-2.7,0.2
1540,-0.007,-1.002,0.057,0.8,-2.4,0.3
1560,-0.006,-1.001,0.057,0.6,-2.6,0.1
1581,-0.004,-1.0,0.057,0.7,-2.5,0.2
1601,-0.002,-1.001,0.052,0.7,-2.6,0.2
1621,-0.005,-1.0,0.057,0.7,-2.6,0.2
