time_ms,ax,ay,az,wx,wy,wz
0,-1.026,-0.025,0.002,0.7,-2.8,257.8
20,-1.128,-0.697,0.708,-453.6,51.9,150.4
40,-0.829,2.579,-0.361,-73.9,-265.7,370.7
60,-1.755,-0.462,0.165,5.2,118.2,171.0
83,-1.533,0.348,0.068,156.4,188.1,28.0
103,-1.773,0.477,0.617,332.5,177.0,3.0
124,-1.671,0.633,0.504,366.0,212.8,-5.7
144,-1.337,0.234,0.323,420.2,283.8,-116.6
166,-1.223,0.394,0.314,505.1,337.0,-177.2
186,-0.904,0.787,0.333,399.4,365.6,-104.9
206,-0.684,0.537,0.497,207.1,395.7,-18.4
226,-0.516,0.182,0.233,24.0,472.2,120.4
249,-0.489,-0.486,-0.046,-108.0,591.2,176.0
269,-0.086,-0.525,-0.268,11.3,439.6,311.9
289,0.089,-0.329,-0.277,0.2,212.3,515.8
311,-0.059,-0.625,-0.513,102.5,-10.0,434.9
331,0.303,-1.55,-1.294,-9.2,-183.8,436.4
351,0.566,-1.329,-1.177,-209.2,-378.1,564.6
372,-0.903,-1.911,-5.58,-245.2,464.1,437.0
392,1.344,-2.848,-2.227,27.0,119.9,301.4
412,0.349,-1.104,-1.111,-41.8,-191.8,94.3
432,0.146,-1.06,-1.016,-79.2,-253.0,45.0
454,0.017,-0.926,-0.737,-59.2,-344.1,49.4
474,-0.56,-0.915,-0.504,45.3,-693.0,14.7
494,-0.206,-0.201,-0.058,46.1,-598.0,-82.8
517,-0.506,0.114,-0.092,-524.2,-894.0,565.7
537,-0.193,0.048,-0.121,-572.2,-876.7,547.6
557,-0.186,0.06,-0.125,-604.2,-1132.1,1153.2
577,-0.215,0.587,0.302,131.8,-1956.6,2293.4
599,-0.418,0.373,0.208,-118.0,-1967.0,2293.4
620,-0.404,0.222,0.0,-419.1,-1303.1,1797.8
640,-0.468,0.205,0.0,-542.7,-1281.7,1803.9
660,-0.543,0.246,-0.043,-670.1,-1254.7,1781.8
680,-0.6,0.285,-0.103,-824.8,-1214.2,1743.2
701,-0.645,0.333,-0.156,-942.5,-1168.9,1716.6
721,-0.684,0.381,-0.21,-1053.9,-1108.9,1844.5
741,-0.957,0.68,-0.412,-1418.4,-1022.6,1875.6
761,6.257,-7.342,-5.591,-867.8,-483.6,1788.9
781,-0.534,0.665,-0.048,-781.2,-458.7,1913.8
801,-0.542,0.682,-0.064,-804.2,-421.8,1979.1
821,-0.547,0.702,-0.083,-825.2,-382.4,2005.0
841,-0.711,1.317,-0.326,-838.8,-332.5,2293.4
861,-0.734,1.694,-2.264,-376.6,-221.2,1694.8
881,0.615,0.609,0.102,659.6,-379.4,650.2
901,0.224,0.302,-0.017,566.7,-341.8,665.5
921,0.479,0.361,-0.077,450.5,120.0,1129.1
943,0.088,0.282,-0.675,481.3,98.7,1120.2
963,-0.021,0.023,-0.036,6.4,510.2,144.6
983,-0.007,0.009,-0.054,8.8,510.4,144.3
1003,1.625,-0.431,-0.519,280.0,923.9,-50.9
1023,0.038,0.092,0.029,-218.4,-73.5,-622.0
1045,0.946,0.174,0.225,-514.0,-241.2,505.5
1066,0.144,-0.164,0.172,-275.3,191.2,-159.3
1088,0.857,-0.071,0.256,-221.9,-227.4,94.5
1108,0.712,-0.097,-0.191,0.9,-18.8,-23.0
1128,1.004,0.0,0.266,5.8,29.8,-14.6
1148,1.036,0.0,0.077,-0.1,-16.5,6.5
1168,0.982,0.0,0.116,0.9,5.8,-5.6
1188,0.999,-0.016,0.058,0.7,-1.4,-1.4
1208,0.99,0.0,0.075,0.7,-2.7,0.2
1228,0.988,-0.003,0.089,0.6,-3.0,0.2
1248,0.989,-0.009,0.085,0.7,-2.9,0.0
1269,0.992,-0.004,0.083,0.9,-2.8,-0.2
1289,0.99,-0.004,0.081,0.7,-2.6,-0.1
1309,0.988,-0.003,0.083,0.7,-2.6,0.0
1329,0.989,-0.005,0.084,0.7,-2.7,0.0
1349,0.989,-0.004,0.083,0.6,-2.6,0.0
1370,0.991,-0.006,0.085,0.7,-2.6,0.0
1390,0.99,-0.004,0.085,0.7,-2.5,0.0
1413,0.992,-0.003,0.085,0.6,-2.7,0.0
1433,0.99,-0.006,0.083,0.7,-2.7,0.0
1453,0.991,-0.005,0.086,0.7,-2.6,0.0
1473,0.989,-0.005,0.085,0.7,-2.5,0.0
1495,0.99,-0.003,0.082,0.7,-2.7,0.1
1515,0.988,-0.004,0.083,0.7,-2.6,0.1
1535,0.992,-0.007,0.084,0.7,-2.6,0.1
1558,0.988,-0.005,0.087,0.8,-2.6,0.0
1578,0.991,-0.004,0.083,0.8,-2.6,0.0
1598,0.99,-0.002,0.086,0.7,-2.7,0.0
