time_ms,ax,ay,az,wx,wy,wz
0,-1.131,-0.02,-0.044,-3.7,-76.5,-20.3
20,-0.951,0.124,-0.04,-30.9,-24.7,-42.7
43,-1.089,-0.287,-0.204,-52.7,79.1,11.3
63,-1.06,0.339,0.027,-95.9,112.3,37.4
86,-1.662,-0.118,-0.19,-108.8,64.9,-29.1
106,-1.998,-0.113,-0.714,-8.3,-55.0,-111.7
126,-1.804,0.06,-0.608,73.0,-95.7,-190.0
149,-1.483,0.215,-0.239,131.7,-115.1,-231.9
169,-1.537,0.15,-0.346,142.5,-165.7,-287.9
189,-1.367,0.212,-0.418,164.5,-195.7,-324.6
209,-1.01,0.324,-0.483,184.8,-188.0,-326.2
229,-0.854,0.243,-0.406,174.3,-149.7,-343.0
250,-0.805,0.132,-0.287,100.3,-88.7,-356.7
270,-0.593,0.061,-0.061,83.0,-50.8,-350.6
290,-0.398,-0.061,0.122,36.1,1.6,-448.9
310,-0.005,-0.077,0.325,-67.6,38.1,-408.5
330,-0.019,-0.294,0.334,-3.9,-53.2,-392.2
354,-0.039,0.043,0.017,38.1,-277.4,-513.4
374,0.137,-0.167,0.414,170.2,-414.8,-684.9
394,1.08,-0.581,1.111,259.7,-530.3,-704.4
416,2.249,0.103,0.609,133.2,-721.2,-687.4
436,1.918,-0.093,-0.647,-43.5,260.1,-374.3
456,1.655,-0.528,1.098,-38.8,164.0,-124.4
476,1.049,-0.425,1.066,-139.7,-21.9,48.3
498,0.611,-0.392,0.699,-314.1,-225.0,139.6
522,0.253,-0.189,0.218,-456.1,-266.2,283.8
542,0.014,0.009,0.002,-531.4,-226.4,404.0
562,-0.182,-0.602,-0.778,-277.8,-384.5,556.0
582,0.677,-0.489,-0.363,59.4,-550.7,906.5
602,-1.393,-2.162,-0.513,-258.3,309.1,687.8
622,-0.01,-0.228,-0.355,-101.0,444.2,270.4
642,-0.041,-0.571,-0.329,65.8,678.0,-107.3
662,2.647,-2.089,-2.313,263.7,482.3,29.4
683,0.543,-1.019,-0.73,410.8,478.1,327.6
703,0.554,-1.893,-0.204,738.0,60.9,381.5
723,-0.926,-0.298,0.093,-359.8,85.6,-97.3
743,-0.962,-0.661,-0.709,-566.4,70.2,-146.5
765,-0.27,0.049,-0.456,-646.8,135.5,185.0
785,-0.054,0.076,-0.09,-684.3,107.3,259.8
805,-0.045,0.104,-0.089,-682.1,113.8,263.0
825,0.225,0.029,-0.062,-673.9,187.1,223.5
845,1.131,-0.816,-0.854,-174.9,910.4,77.2
869,1.721,-1.039,-0.892,-131.9,869.1,18.6
889,0.564,-0.25,-0.211,-424.9,-46.9,14.9
909,0.405,-0.169,-0.407,-657.3,-380.3,-199.9
929,0.45,-0.155,-0.997,-922.7,-686.5,-291.2
949,1.012,2.218,-3.727,-1367.1,-634.2,51.1
970,-0.893,1.445,-0.009,-934.5,-375.2,278.6
994,0.316,0.885,0.062,-923.0,-103.7,356.0
1014,0.406,0.449,0.081,-741.7,-129.8,374.9
1034,-0.117,0.14,-0.107,-771.6,-146.7,444.7
1054,-0.114,0.142,-0.107,-775.1,-136.7,443.3
1078,-0.109,0.141,-0.111,-778.3,-120.1,441.3
1098,-0.104,0.143,-0.11,-780.7,-102.2,439.6
1120,3.875,0.48,-0.173,-843.0,633.5,-51.2
1140,1.93,0.177,1.936,-38.9,1297.8,388.7
1160,0.1,0.284,-0.549,-317.8,1324.6,729.1
1180,-1.31,-0.33,-0.281,-167.7,1354.0,307.4
1200,-4.354,-0.823,-1.954,203.6,956.9,36.0
1224,-0.108,0.021,-0.175,263.6,926.1,-28.1
1244,-0.084,0.021,-0.176,251.4,928.2,-33.8
1264,-0.08,0.02,-0.172,240.0,930.1,-38.6
1284,-0.08,0.016,-0.173,227.0,932.2,-43.4
1304,-0.079,0.014,-0.172,212.3,934.5,-49.2
1325,-0.076,0.01,-0.174,201.6,935.6,-52.4
1345,-0.075,0.001,-0.176,171.1,931.4,-45.7
1365,-0.074,-3.076,-1.267,-398.0,288.1,-504.9
1385,0.327,-0.338,-0.396,-273.3,357.4,-539.7
1407,3.129,0.389,-2.044,-152.6,575.3,-149.0
1427,0.273,-0.036,-0.337,36.4,536.3,-5.4
1447,0.855,0.656,-0.088,61.4,271.5,310.3
1467,0.752,0.002,-0.524,127.5,111.9,480.2
1489,0.613,-0.484,-0.562,171.9,163.1,252.1
1510,0.801,-0.614,-0.603,208.6,211.0,123.4
1530,1.044,-0.345,-0.167,255.9,204.8,142.8
1550,1.044,-0.383,-0.055,258.4,190.8,281.1
1570,0.919,-0.432,-0.075,265.1,297.0,395.9
1590,0.741,-0.294,0.037,362.3,360.0,477.2
1610,0.818,-0.3,0.065,359.7,383.7,571.4
1630,0.642,-0.262,0.02,385.2,411.4,691.7
1651,0.141,0.11,-0.053,408.1,419.5,714.9
