time_ms,ax,ay,az,wx,wy,wz
0,1.006,-0.064,-0.296,-6.3,20.8,-60.1
20,1.554,-0.309,-0.199,308.9,1.6,-166.1
40,1.94,0.398,0.185,172.5,118.0,-22.8
62,1.911,0.619,-0.132,-70.2,167.2,107.5
82,1.748,0.249,-0.389,-79.5,238.0,185.5
102,1.574,0.28,-0.313,-13.2,301.8,202.4
122,1.292,0.431,-0.785,44.0,420.4,156.4
142,0.967,0.389,-0.411,51.7,559.5,93.3
162,1.058,0.35,-0.048,5.1,526.8,163.1
185,0.341,-0.051,-0.152,-95.2,387.8,139.5
205,0.236,-0.247,0.038,-70.4,479.0,105.7
225,0.029,-0.061,-0.025,59.3,551.3,48.1
245,-0.032,0.011,-0.035,58.3,551.2,47.4
265,-0.822,0.024,0.609,-105.7,520.6,-231.9
286,-2.028,-1.45,1.586,108.5,-74.4,-652.5
306,-0.394,-0.804,0.551,247.8,-132.8,-625.5
326,0.03,-0.676,0.914,281.1,-168.1,-436.3
346,0.267,-0.932,1.04,338.3,-126.1,-215.6
369,-0.506,-0.508,1.7,398.8,-158.0,-128.2
389,-0.507,-0.153,1.396,115.9,-357.7,-161.2
410,0.08,-0.541,1.656,104.7,-259.8,-161.7
430,0.023,-0.574,1.678,127.8,-91.4,-67.7
451,-0.207,-0.585,1.502,149.3,-86.3,-12.6
471,-0.144,-0.616,1.388,258.5,-80.0,41.9
491,-0.047,-0.482,1.162,418.0,-87.8,92.8
514,0.263,-0.467,0.787,621.8,-122.7,99.1
534,0.332,-0.247,0.173,789.0,-134.4,-14.4
554,0.063,0.153,-0.068,812.3,-181.0,-81.8
574,0.0,0.127,-0.135,808.6,-176.8,-72.8
596,-0.001,0.123,-0.138,809.6,-171.9,-69.2
616,9.204,7.96,-1.98,2005.0,-1327.4,686.5
636,0.924,1.035,-1.759,2254.2,-1422.4,774.0
658,0.965,0.96,-1.662,2293.4,-1471.0,835.8
678,1.0,0.885,-1.586,2293.4,-1552.8,934.4
700,1.034,0.795,-1.502,2293.4,-1628.4,1010.8
720,0.822,0.884,-1.581,2225.2,-1431.9,670.3
740,0.541,0.568,-1.182,1965.6,-1376.2,399.6
760,0.56,0.528,-1.129,1918.1,-1408.1,484.9
780,0.575,0.482,-1.083,1866.9,-1445.9,552.3
800,0.589,0.444,-1.038,1827.2,-1477.5,609.1
821,0.584,0.369,-0.929,1724.1,-1474.4,694.6
841,0.589,0.326,-0.884,1658.0,-1523.4,752.4
861,1.859,0.344,-0.944,1646.5,-1467.6,645.5
881,4.755,1.033,-2.33,1432.9,-1470.4,562.2
902,0.427,0.187,-0.732,1372.0,-1499.1,604.6
922,0.418,0.148,-0.682,1292.9,-1536.0,663.1
