time_ms,ax,ay,az,wx,wy,wz
0,-0.608,-0.168,0.472,33.6,36.8,816.6
20,3.502,2.105,0.971,-17.7,135.8,346.5
42,-0.627,-0.171,1.644,-16.4,-12.1,48.7
62,-0.537,0.495,1.467,-221.6,-247.8,-17.5
83,-0.264,0.335,1.462,-225.8,-233.5,-95.8
107,-0.472,0.278,1.62,-243.5,-222.1,-109.8
127,-0.286,0.322,1.375,-246.6,-206.6,-139.7
147,-0.036,0.264,1.004,-352.9,-192.0,-135.2
167,-0.628,0.462,0.534,-279.5,-435.5,-116.0
187,0.311,0.389,0.574,-299.4,-504.4,6.1
207,0.183,-0.371,0.697,-434.9,-329.7,234.8
227,0.087,-0.176,0.537,-610.7,-227.7,187.5
247,0.349,-0.097,-0.043,-724.8,9.5,310.6
267,0.749,-0.881,-0.517,-423.4,319.2,375.9
291,0.396,-0.359,-0.331,-194.3,411.1,452.4
311,0.584,-0.541,-0.521,-81.8,502.6,445.6
331,0.983,-0.966,-0.994,69.2,579.6,446.8
351,1.052,-1.139,-1.127,284.3,572.9,558.1
371,1.029,-1.193,-1.157,434.2,501.4,820.6
394,0.524,-0.546,-0.658,753.2,260.3,1246.5
414,-1.892,-1.159,0.674,261.3,-42.0,852.7
435,-1.095,-1.331,0.332,-73.1,147.7,627.7
458,-1.67,-1.241,-0.244,25.6,192.7,548.8
478,-1.427,-0.708,0.484,-32.9,77.2,480.7
498,-0.527,0.227,0.15,-77.4,-37.6,823.0
518,-0.182,0.242,0.08,-37.1,-107.0,1029.0
538,-0.044,0.177,0.056,-31.3,-114.3,1029.3
558,-0.038,0.178,0.058,-29.6,-118.3,1027.4
578,2.156,7.795,0.322,1175.7,-497.0,-626.3
598,0.0,0.134,-0.138,811.9,-125.3,-58.1
618,1.625,0.759,-1.307,855.2,351.6,411.8
638,1.906,0.699,-4.556,1154.5,156.1,679.3
658,0.18,0.525,-3.667,1349.0,-28.2,603.9
678,0.066,-0.021,-2.084,59.7,41.7,-293.0
698,-0.023,0.023,0.027,42.6,151.7,-424.4
719,0.173,0.016,-0.049,-319.2,-19.4,-307.5
739,0.005,0.039,0.008,-317.1,-34.3,-295.5
762,0.609,-0.268,-0.433,247.2,237.6,-22.5
782,0.051,0.037,-0.573,-79.4,-61.9,-87.7
802,0.922,-0.459,-1.366,54.2,56.6,-2.4
822,0.02,-0.036,-0.931,-32.6,-23.2,-3.0
844,0.017,-0.02,-0.95,9.5,-17.6,0.5
864,0.01,0.001,-0.97,1.8,-2.3,0.2
884,0.009,0.0,-0.965,1.1,-2.5,0.1
907,0.011,-0.002,-0.959,0.8,-2.5,0.1
927,0.013,-0.006,-0.963,0.7,-2.6,0.2
947,0.015,-0.007,-0.963,0.6,-2.6,0.1
967,0.013,-0.004,-0.962,0.7,-2.7,0.1
987,0.011,-0.003,-0.962,0.7,-2.5,0.2
1007,0.011,-0.003,-0.961,0.7,-2.7,0.2
1027,0.009,-0.004,-0.962,0.7,-2.5,0.2
1047,0.012,-0.003,-0.961,0.7,-2.5,0.0
1067,0.011,0.0,-0.963,0.7,-2.5,0.0
1088,0.009,-0.003,-0.961,0.7,-2.5,0.1
1108,0.008,-0.003,-0.961,0.8,-2.6,0.0
1128,0.009,-0.005,-0.962,0.7,-2.5,0.1
1148,0.011,-0.003,-0.96,0.7,-2.7,0.1
1168,0.015,-0.005,-0.964,0.8,-2.5,0.1
1188,0.014,-0.008,-0.962,0.7,-2.7,0.2
1209,0.011,-0.004,-0.964,0.7,-2.6,0.0
1229,0.01,-0.003,-0.962,0.7,-2.6,0.2
1251,0.011,-0.005,-0.963,0.7,-2.6,0.2
1271,0.012,-0.004,-0.965,0.8,-2.5,0.2
1291,0.016,-0.004,-0.964,0.9,-2.6,0.2
