time_ms,ax,ay,az,wx,wy,wz
0,-0.84,0.102,0.741,120.1,48.7,-26.9
23,-0.749,2.175,-1.636,-433.5,-59.5,-56.9
44,-1.601,0.61,0.883,-315.2,52.8,99.5
64,-1.951,-0.278,-0.13,-355.0,-35.2,24.5
86,-2.014,0.216,-0.302,-180.2,-155.6,-189.7
106,-1.576,0.293,-0.283,-135.1,-189.5,-241.2
127,-1.528,0.368,-0.436,-66.9,-210.4,-258.5
147,-1.459,0.478,-0.569,-47.9,-228.9,-272.5
167,-1.1,0.495,-0.517,16.5,-240.1,-330.0
187,-0.761,0.434,-0.276,31.8,-165.6,-379.0
207,-0.464,0.249,-0.061,18.1,-29.8,-398.5
227,-0.462,0.09,0.09,-73.0,104.0,-394.4
247,-0.379,0.004,0.163,-112.3,166.7,-319.9
267,-0.012,0.007,0.041,-108.0,164.8,-321.1
287,-0.012,0.01,0.041,-110.8,162.6,-321.2
308,1.673,-0.822,1.949,-31.7,261.8,-348.2
328,0.493,-0.161,0.667,-48.8,331.7,-268.3
348,-0.423,-0.784,1.832,-663.3,-69.3,-769.5
368,1.883,-4.241,-1.29,-365.7,-168.8,-145.1
388,0.827,-1.893,-1.243,-238.7,-235.9,141.8
408,-0.325,-1.525,-0.95,-143.0,-291.4,250.8
428,-0.855,-0.915,-0.224,-306.4,-174.2,149.7
448,-0.301,-0.107,-0.044,-471.0,209.3,508.4
468,-1.423,0.479,-0.781,-546.4,29.4,682.6
489,-0.122,0.162,-0.068,-586.4,38.7,721.1
509,-0.123,0.166,-0.07,-578.9,52.9,725.7
529,-0.119,0.168,-0.071,-571.8,62.8,729.1
549,-0.114,0.171,-0.26,-558.8,71.1,734.0
569,0.465,-0.485,-1.731,-257.8,-1575.0,-338.0
589,-2.761,1.263,-0.554,-392.9,-1247.0,300.3
610,-3.035,3.384,3.975,-556.2,-893.7,231.9
630,0.172,0.578,0.274,-378.7,-821.3,350.0
650,-0.101,0.039,-0.059,-369.6,-807.6,329.7
673,3.706,2.342,-0.47,99.8,-1164.1,569.1
693,1.421,0.114,-0.349,22.0,-952.2,178.5
713,0.056,0.004,-0.034,-55.2,-860.5,93.3
735,-0.045,0.002,-0.115,-69.7,-859.1,91.8
755,-0.044,0.003,-0.116,-84.7,-856.9,89.6
775,-0.174,0.774,3.41,-102.2,-743.4,-68.3
796,0.785,0.206,-0.155,-84.9,-661.0,200.9
816,1.884,-0.58,-3.192,-129.6,-1081.5,-406.7
838,-0.316,0.274,-1.036,7.6,-1477.3,-624.4
858,-1.138,0.445,-0.62,199.7,-1430.5,-432.0
880,-0.337,-0.082,-0.794,268.2,-1769.2,-126.9
901,-1.526,-0.1,0.812,235.9,-1321.1,144.2
922,-0.173,0.307,-0.209,490.0,-1206.1,323.9
942,0.088,0.004,-0.249,542.0,-1123.5,326.9
962,0.345,0.602,-0.914,591.9,-1061.9,444.9
982,0.443,1.824,-0.151,-10.1,-327.3,104.9
1002,-0.234,0.368,0.052,-161.4,-346.7,-168.0
1022,-0.477,1.895,0.387,-347.5,-178.7,-556.5
1042,-0.526,0.892,0.309,-406.5,-151.0,-427.3
1064,-0.6,0.707,0.218,-377.1,-164.9,-354.9
1084,-0.497,0.415,0.151,-365.1,-185.5,-364.4
1104,-2.554,0.076,2.545,-264.2,-740.7,-241.1
1124,-0.437,-0.102,0.448,-120.4,-874.7,6.0
1144,-0.526,-0.668,0.621,167.9,-1026.9,-16.2
1167,0.177,-0.106,-0.09,568.1,-928.4,-53.8
1187,0.05,0.072,-0.259,588.3,-923.9,-50.9
1207,0.053,0.07,-0.253,585.9,-925.5,-30.3
1229,0.054,0.064,-0.258,581.7,-927.1,-10.2
1249,0.355,0.353,-1.23,1462.6,-1833.7,-0.9
1269,0.364,0.3,-1.214,1428.6,-1847.6,99.3
1289,0.379,0.265,-1.165,1396.5,-1864.7,185.6
1311,-2.947,-2.6,-0.687,1124.6,-1515.9,402.0
1332,0.3,0.089,-0.636,1071.0,-1537.1,452.4
1352,0.294,0.061,-0.61,1010.1,-1563.8,503.9
1374,0.257,0.071,-0.548,982.9,-1465.3,383.9
1394,0.245,0.051,-0.556,936.8,-1481.9,425.3
1415,0.292,0.025,-0.509,939.2,-1482.4,561.2
1435,0.244,0.007,-0.49,878.4,-1513.3,601.3
1455,-0.564,-0.07,0.165,-18.1,-568.2,347.1
1475,-0.037,-0.013,0.0,-32.7,-569.8,346.5
1496,-0.041,-0.01,0.0,-44.3,-569.1,345.0
