time_ms,ax,ay,az,wx,wy,wz
0,-0.671,0.788,0.752,-9.1,67.6,-37.5
20,-0.828,0.933,0.8,-8.6,14.7,30.2
42,-0.956,1.235,0.943,23.1,22.9,64.5
62,-0.864,0.942,0.962,142.3,28.0,81.0
82,-1.023,0.703,0.846,217.4,21.9,41.7
102,-0.951,0.483,0.725,285.3,23.1,-11.4
122,-0.866,0.406,0.587,370.3,59.0,-42.7
142,-0.86,0.305,0.589,383.3,65.7,-89.3
162,-0.732,0.385,0.512,327.3,31.7,-87.7
182,-0.402,0.371,0.555,330.4,29.6,64.5
202,-0.554,0.462,0.41,335.2,32.4,82.9
222,-0.637,0.735,0.417,366.8,73.0,-84.3
242,-0.355,0.528,0.19,351.9,85.0,-48.1
262,-0.653,0.541,0.2,355.8,29.8,-31.7
282,-0.633,0.802,0.155,289.9,5.5,-20.9
302,-0.542,0.64,0.072,171.8,-36.3,174.7
323,-0.332,0.505,-0.045,132.3,-10.9,341.8
344,-0.026,0.135,-0.257,264.5,142.1,468.9
364,-0.551,0.249,-0.625,334.1,151.6,386.0
384,-0.075,0.603,-0.76,224.9,370.5,306.6
404,-0.268,0.45,-0.633,-348.8,450.7,126.1
426,0.844,1.492,-1.27,-232.8,0.7,-91.7
448,-0.085,0.614,-0.198,-259.7,-230.3,-14.2
468,-0.037,0.665,-0.453,-436.2,-393.6,-101.5
488,-0.305,0.762,-0.06,-129.4,-422.0,63.9
508,-0.506,1.025,-0.438,148.6,-411.6,-80.0
528,-0.995,0.973,-1.132,42.7,-342.1,-82.8
548,-1.002,0.545,-1.411,-77.9,-229.0,185.6
568,-1.224,0.716,-1.402,-248.5,-64.6,344.2
589,-0.948,0.968,-1.338,-393.2,49.1,411.8
609,-0.55,0.994,-0.928,-422.2,127.4,323.5
629,-0.306,0.919,-0.827,-486.0,175.5,195.4
652,-0.23,1.304,-0.646,-668.3,96.9,182.4
672,-0.352,1.145,-0.296,-828.1,-52.0,466.0
692,-0.686,1.454,0.198,-827.4,-141.6,866.2
712,-0.267,0.831,0.001,-879.0,-147.9,1141.4
732,0.035,0.387,-0.031,-554.8,69.5,531.5
752,-0.06,0.127,-0.047,-507.3,74.6,484.1
772,-0.317,2.43,-2.892,-1385.9,584.1,774.7
792,-3.604,2.217,0.894,-56.4,447.9,-542.9
812,0.144,-0.655,-0.417,126.9,269.1,77.1
834,0.359,-0.633,-0.102,-144.4,-26.6,466.3
854,-0.03,-0.067,0.034,117.5,169.9,-115.7
874,-0.096,-1.457,-0.232,-56.8,123.4,-30.7
894,0.043,-0.98,-0.508,162.1,132.4,-59.3
914,0.084,-1.033,-0.493,-18.9,66.2,-19.6
937,0.025,-1.055,-0.467,-9.6,26.4,10.5
957,0.018,-0.989,-0.386,6.5,24.5,-1.9
977,-0.011,-1.066,-0.427,0.3,4.3,-2.0
997,0.017,-0.999,-0.368,0.3,-9.5,4.9
1021,0.019,-0.919,0.175,-3.3,-2.5,-1.6
1041,-0.023,-0.993,0.066,-0.6,-2.4,1.8
1063,-0.002,-0.999,0.057,0.2,-2.5,0.5
1083,-0.005,-1.0,0.051,0.9,-2.7,0.2
1105,-0.022,-1.001,0.065,0.7,-2.6,0.3
1125,-0.027,-1.002,0.07,0.7,-2.5,0.4
1145,-0.015,-1.0,0.061,0.8,-2.3,0.1
1166,-0.008,-1.0,0.052,0.7,-2.5,0.2
1186,-0.009,-1.0,0.053,0.8,-2.8,0.2
1206,-0.017,-1.0,0.064,0.7,-2.8,0.1
1226,-0.019,-0.999,0.071,0.7,-2.5,0.1
1246,-0.018,-1.001,0.065,0.7,-2.5,0.2
1266,-0.013,-1.002,0.055,0.7,-2.6,0.2
1288,-0.014,-1.001,0.054,0.7,-2.8,0.1
1311,-0.014,-1.0,0.065,0.8,-2.7,0.2
1331,-0.021,-1.002,0.069,0.7,-2.6,0.2
1353,-0.019,-1.002,0.059,0.7,-2.4,0.2
1373,-0.012,-1.002,0.055,0.8,-2.6,0.1
1393,-0.01,-1.003,0.055,0.6,-2.7,0.1
1413,-0.014,-1.001,0.062,0.7,-2.7,0.2
